NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	Aurka	na	1	4.450653076171875	0.028790254	Yes	
row_1	Nav2	na	2	3.833437204360962	0.053610124	Yes	
row_2	Cenpe	na	3	3.5922608375549316	0.07686848	Yes	
row_3	S100a11	na	8	3.184227228164673	0.097381696	Yes	
row_4	RP23-45G16.5	na	14	2.7433667182922363	0.115014695	Yes	
row_5	Lgals1	na	15	2.7145836353302	0.13259047	Yes	
row_6	Prc1	na	21	2.4543702602386475	0.14835234	Yes	
row_7	Racgap1	na	36	2.08536696434021	0.16149265	Yes	
row_8	Cd74	na	37	2.0711257457733154	0.1749023	Yes	
row_9	Birc5	na	42	2.0219810009002686	0.18789047	Yes	
row_10	Hmgb2	na	48	2.008291006088257	0.20076418	Yes	
row_11	Rrm2	na	56	1.9651505947113037	0.2133069	Yes	
row_12	Tacc3	na	60	1.922867774963379	0.22567919	Yes	
row_13	Hmmr	na	89	1.7127201557159424	0.23604521	Yes	
row_14	Cks1b	na	92	1.6929479837417603	0.24695468	Yes	
row_15	Gzmb	na	110	1.5935730934143066	0.25683334	Yes	
row_16	Crmp1	na	120	1.5392884016036987	0.26656717	Yes	
row_17	Top2a	na	133	1.5159409046173096	0.27607232	Yes	
row_18	Fen1	na	143	1.4878281354904175	0.28547296	Yes	
row_19	Myo1f	na	148	1.4782227277755737	0.29494053	Yes	
row_20	Cdca3	na	162	1.4362460374832153	0.30390388	Yes	
row_21	Cox5a	na	167	1.4219818115234375	0.3130073	Yes	
row_22	Lgals3	na	172	1.4115220308303833	0.322043	Yes	
row_23	Nusap1	na	174	1.4067409038543701	0.33112523	Yes	
row_24	Lig1	na	184	1.3810555934906006	0.33983454	Yes	
row_25	Ncapg2	na	209	1.3138415813446045	0.3477213	Yes	
row_26	Abhd17a	na	210	1.3093650341033936	0.35619888	Yes	
row_27	Dctpp1	na	213	1.3052881956100464	0.36459842	Yes	
row_28	Twsg1	na	214	1.304332971572876	0.37304342	Yes	
row_29	Aurkb	na	216	1.302016258239746	0.38144758	Yes	
row_30	Osbpl3	na	221	1.297131896018982	0.38974267	Yes	
row_31	Mcm5	na	226	1.2890342473983765	0.3979853	Yes	
row_32	Cdk1	na	235	1.2629832029342651	0.405956	Yes	
row_33	Kpna2	na	240	1.25321364402771	0.41396672	Yes	
row_34	Alyref	na	247	1.2480260133743286	0.4218922	Yes	
row_35	Ndc80	na	309	1.1412842273712158	0.42770618	Yes	
row_36	Knstrn	na	311	1.1384665966033936	0.43505144	Yes	
row_37	Cdca5	na	320	1.125757098197937	0.44213364	Yes	
row_38	Ckap2	na	328	1.115148663520813	0.44917297	Yes	
row_39	Mmd	na	334	1.1099514961242676	0.4562303	Yes	
row_40	Cdca2	na	366	1.0844125747680664	0.46245086	Yes	
row_41	Spc24	na	368	1.0823339223861694	0.46943268	Yes	
row_42	Ube2c	na	376	1.0722965002059937	0.47619456	Yes	
row_43	Atp2b4	na	463	1.0071932077407837	0.48049474	Yes	
row_44	Mcm4	na	464	1.0057653188705444	0.48700666	Yes	
row_45	Kif22	na	468	1.0015501976013184	0.49341378	Yes	
row_46	Clspn	na	471	1.0007662773132324	0.49984166	Yes	
row_47	Ccnb2	na	489	0.9893709421157837	0.5058084	Yes	
row_48	Casc5	na	573	0.9285311102867126	0.50967675	Yes	
row_49	Erh	na	585	0.9175945520401001	0.5153337	Yes	
row_50	E2f8	na	696	0.8508636951446533	0.5180019	Yes	
row_51	Frmd4b	na	726	0.8354251384735107	0.52266204	Yes	
row_52	Axl	na	729	0.8340780138969421	0.52801067	Yes	
row_53	Stmn1	na	740	0.8312997221946716	0.53313476	Yes	
row_54	Glrx	na	746	0.8286958932876587	0.5383711	Yes	
row_55	Gmnn	na	748	0.827215850353241	0.5437011	Yes	
row_56	Marcks	na	756	0.8241771459579468	0.5488565	Yes	
row_57	Cdca8	na	783	0.8123950958251953	0.553445	Yes	
row_58	Pole	na	790	0.8082382678985596	0.55852306	Yes	
row_59	Cenpf	na	796	0.8050392866134644	0.5636062	Yes	
row_60	Fam110a	na	810	0.8006365299224854	0.56845427	Yes	
row_61	Hirip3	na	813	0.7984958291053772	0.5735725	Yes	
row_62	H2afx	na	827	0.7913798093795776	0.5783606	Yes	
row_63	Ccr2	na	828	0.7912359833717346	0.5834836	Yes	
row_64	Txn1	na	842	0.7865857481956482	0.5882406	Yes	
row_65	Tmem2	na	906	0.7582679390907288	0.5915231	Yes	
row_66	Bub1b	na	932	0.7502094507217407	0.5957348	Yes	
row_67	Cks2	na	937	0.7486557364463806	0.6004787	Yes	
row_68	Il1r2	na	979	0.7321946620941162	0.6041605	Yes	
row_69	Pomp	na	981	0.7321135401725769	0.6088748	Yes	
row_70	Cxcr3	na	990	0.7296189665794373	0.6133922	Yes	
