NAME	TITLE	SCORE	
Gm23224	na	0.0	
Gm25883	na	0.0	
Tmem213	na	0.0	
Gm23223	na	0.0	
Gm25884	na	0.0	
Tmem212	na	0.0	
4931413I07Rik	na	0.0	
Gm25838	na	0.0	
Samt4	na	0.0	
Gm25839	na	0.0	
Samt3	na	0.0	
Samt2	na	0.0	
Samt1	na	0.0	
Gm25834	na	0.0	
Gm25835	na	0.0	
Gm25836	na	0.0	
Gm25837	na	0.0	
Gm13852	na	0.0	
Gm13851	na	0.0	
6330409D20Rik	na	0.0	
Gm13854	na	0.0	
Gm13853	na	0.0	
Gm13850	na	0.0	
Gm13859	na	0.0	
9530048J24Rik	na	0.0	
Gm13856	na	0.0	
Gm13855	na	0.0	
Gm13857	na	0.0	
Gm25830	na	0.0	
Gm25831	na	0.0	
Gm25832	na	0.0	
Gm25833	na	0.0	
Gm25827	na	0.0	
Gm25828	na	0.0	
Gm25829	na	0.0	
Gm25823	na	0.0	
Cartpt	na	0.0	
Gm25824	na	0.0	
Gm25825	na	0.0	
Gm25826	na	0.0	
Gm13841	na	0.0	
Gm13840	na	0.0	
Gm13849	na	0.0	
Gm13848	na	0.0	
C630043F03Rik	na	0.0	
Gm13844	na	0.0	
Gm13847	na	0.0	
Gm13846	na	0.0	
2810007J24Rik	na	0.0	
Gm25820	na	0.0	
Gm25821	na	0.0	
Gm25822	na	0.0	
Gm25856	na	0.0	
Gm25857	na	0.0	
Gm25859	na	0.0	
Gm11211	na	0.0	
Gm13874	na	0.0	
Gm11212	na	0.0	
Gm13873	na	0.0	
Gm11213	na	0.0	
Gm13876	na	0.0	
Gm11214	na	0.0	
Gm13875	na	0.0	
AC165087.1	na	0.0	
Gm13870	na	0.0	
Gm13872	na	0.0	
Gm11210	na	0.0	
Gm13871	na	0.0	
Gm11219	na	0.0	
Gm13878	na	0.0	
Gm11216	na	0.0	
Gm13877	na	0.0	
Gm11217	na	0.0	
Gm11218	na	0.0	
Gm13879	na	0.0	
Gm25852	na	0.0	
Vegfa	na	0.0	
Gm25853	na	0.0	
Tmem247	na	0.0	
Gm25854	na	0.0	
Gm25855	na	0.0	
Gm25850	na	0.0	
Tmem246	na	0.0	
Gm25851	na	0.0	
Tmem253	na	0.0	
Tmem252	na	0.0	
Gm25845	na	0.0	
Gm25846	na	0.0	
Gm25847	na	0.0	
Gm25848	na	0.0	
Gm11200	na	0.0	
Gm13863	na	0.0	
Gm13862	na	0.0	
Gm11202	na	0.0	
Gm13865	na	0.0	
Gm11203	na	0.0	
Gm13864	na	0.0	
Gm13861	na	0.0	
Gm13860	na	0.0	
Gm11209	na	0.0	
Gm11204	na	0.0	
Gm13867	na	0.0	
Gm11205	na	0.0	
Gm13866	na	0.0	
Gm11206	na	0.0	
Gm13869	na	0.0	
Gm11207	na	0.0	
Gm13868	na	0.0	
Gm25842	na	0.0	
Gm25843	na	0.0	
Gm25844	na	0.0	
Gm25840	na	0.0	
Sntg2	na	0.0	
Sntg1	na	0.0	
Gm23291	na	0.0	
H2afb2	na	0.0	
Gm23294	na	0.0	
H2afb1	na	0.0	
Gm23293	na	0.0	
Gm23292	na	0.0	
4930555B11Rik	na	0.0	
Gm23299	na	0.0	
Gm23298	na	0.0	
Gm23297	na	0.0	
Gm23296	na	0.0	
4930572O03Rik	na	0.0	
H2afb3	na	0.0	
Gm23280	na	0.0	
Gm23284	na	0.0	
4930480K15Rik	na	0.0	
Gm23283	na	0.0	
Ssc5d	na	0.0	
Gm23282	na	0.0	
Gm23288	na	0.0	
Gm23287	na	0.0	
Gm23286	na	0.0	
Gm23289	na	0.0	
Olfr682-ps1	na	0.0	
Xpnpep2	na	0.0	
Pdha2	na	0.0	
Sult5a1	na	0.0	
Calcoco2	na	0.0	
Nccrp1	na	0.0	
Mageb17-ps	na	0.0	
Gm11270	na	0.0	
Gm11271	na	0.0	
Urad	na	0.0	
Gm11278	na	0.0	
Gm11279	na	0.0	
BC061237	na	0.0	
Urah	na	0.0	
Gm11274	na	0.0	
Vmn1r100	na	0.0	
Vmn1r101	na	0.0	
Gm23251	na	0.0	
Vmn1r103	na	0.0	
Gm23250	na	0.0	
Vmn1r104	na	0.0	
Gm23255	na	0.0	
Gm23254	na	0.0	
Gm23253	na	0.0	
Gm23252	na	0.0	
Gm23259	na	0.0	
Gm23258	na	0.0	
Gm23257	na	0.0	
Gm23256	na	0.0	
Gm11260	na	0.0	
Gm11261	na	0.0	
Gm23249	na	0.0	
Urb2	na	0.0	
DLEU1_2	na	0.0	
Gm11266	na	0.0	
Vmn1r107	na	0.0	
Gm11267	na	0.0	
Gm11268	na	0.0	
Gm11269	na	0.0	
Gm11262	na	0.0	
Gm11263	na	0.0	
Gm11264	na	0.0	
Vmn1r111	na	0.0	
4930448K20Rik	na	0.0	
Vmn1r112	na	0.0	
Vmn1r113	na	0.0	
Gm23240	na	0.0	
Vmn1r114	na	0.0	
Vmn1r115	na	0.0	
Vmn1r116	na	0.0	
Vmn1r117	na	0.0	
Gm23244	na	0.0	
Gm23243	na	0.0	
Gm23242	na	0.0	
Gm23241	na	0.0	
Gm23248	na	0.0	
Gm23247	na	0.0	
Gm23246	na	0.0	
Gm23245	na	0.0	
Gm11291	na	0.0	
Gm11292	na	0.0	
Gm11290	na	0.0	
Gm11295	na	0.0	
Snta1	na	0.0	
BC061212	na	0.0	
Gm11298	na	0.0	
Hspe1-ps2	na	0.0	
Mir5129	na	0.0	
Mir5128	na	0.0	
Gm23273	na	0.0	
Hspe1-ps5	na	0.0	
Gm23272	na	0.0	
Hspe1-ps6	na	0.0	
Gm23271	na	0.0	
Hspe1-ps3	na	0.0	
Gm23270	na	0.0	
Hspe1-ps4	na	0.0	
Gm23277	na	0.0	
Mir5123	na	0.0	
Gm23276	na	0.0	
Mir5122	na	0.0	
Gm23275	na	0.0	
Gm23274	na	0.0	
Mir5120	na	0.0	
1700123K08Rik	na	0.0	
Mir5127	na	0.0	
Mir5126	na	0.0	
Gm23279	na	0.0	
Mir5125	na	0.0	
Gm23278	na	0.0	
Mir5124	na	0.0	
Gm11280	na	0.0	
Gm11281	na	0.0	
Gm11282	na	0.0	
Mir5130	na	0.0	
Hrasls5	na	0.0	
Gm11284	na	0.0	
Gm11285	na	0.0	
Aloxe3	na	0.0	
Gm23262	na	0.0	
Gm23261	na	0.0	
6030455H03Rik	na	0.0	
Gm23260	na	0.0	
Gm23266	na	0.0	
Mir5134	na	0.0	
Gm23265	na	0.0	
Mir5133	na	0.0	
1700016D08Rik	na	0.0	
Gm23264	na	0.0	
Mir5132	na	0.0	
Gm23263	na	0.0	
Mir5131	na	0.0	
Gm23269	na	0.0	
Gm23268	na	0.0	
Mir5136	na	0.0	
Gm23267	na	0.0	
Mir5135	na	0.0	
RP23-296I6.12	na	0.0	
Catsper4	na	0.0	
KCNQ1OT1_5	na	0.0	
Catsper3	na	0.0	
KCNQ1OT1_3	na	0.0	
KCNQ1OT1_2	na	0.0	
Catsper1	na	0.0	
KCNQ1OT1_1	na	0.0	
Nkx2-2as	na	0.0	
Calm5_2	na	0.0	
Calm5_1	na	0.0	
Fez1	na	0.0	
Catsperb	na	0.0	
AI481877	na	0.0	
Olfr383-ps1	na	0.0	
RP24-421H18.2	na	0.0	
RP24-421H18.1	na	0.0	
Ctbp2	na	0.0	
Scgb1b26-ps	na	0.0	
E030018B13Rik	na	0.0	
Snord116l2	na	0.0	
Snord116l1	na	0.0	
Sncaip	na	0.0	
Map7d2	na	0.0	
Scrg1	na	0.0	
Phyhip	na	0.0	
Xist_exon4	na	0.0	
Xist_exon1	na	0.0	
Gm25915	na	0.0	
Scrt2	na	0.0	
Gm25916	na	0.0	
Gm25917	na	0.0	
Gm25918	na	0.0	
Gm25911	na	0.0	
A230065N10Rik	na	0.0	
Gm25913	na	0.0	
Gm25914	na	0.0	
Gm13930	na	0.0	
Gm25919	na	0.0	
Gm13937	na	0.0	
Gm13936	na	0.0	
Gm13939	na	0.0	
Gm13938	na	0.0	
Gm13932	na	0.0	
Gm25910	na	0.0	
Aebp1	na	0.0	
A130023I24Rik	na	0.0	
Gm25904	na	0.0	
Gm25905	na	0.0	
Gm25906	na	0.0	
Gm25907	na	0.0	
Igkv1-35	na	0.0	
Gm25901	na	0.0	
Gm25902	na	0.0	
Gm25903	na	0.0	
Gm13920	na	0.0	
RP23-264N13.2	na	0.0	
Gm25908	na	0.0	
Gm25909	na	0.0	
4931400O07Rik	na	0.0	
Gm13925	na	0.0	
Gm13928	na	0.0	
Gm13922	na	0.0	
Gm1335	na	0.0	
Gm13921	na	0.0	
Gm13924	na	0.0	
Gm13923	na	0.0	
5330430P22Rik	na	0.0	
Sall4	na	0.0	
Gm1330	na	0.0	
Sall3	na	0.0	
Sall1	na	0.0	
Gm13929	na	0.0	
Gm25937	na	0.0	
Gm25938	na	0.0	
Gm25939	na	0.0	
Gm25933	na	0.0	
Gm25934	na	0.0	
Gm25935	na	0.0	
Gm3993	na	0.0	
Olfr391-ps	na	0.0	
Gm25936	na	0.0	
Gm3994	na	0.0	
Mdga2_2	na	0.0	
Gm3996	na	0.0	
Gm3998	na	0.0	
Snrpn	na	0.0	
Gm13954	na	0.0	
Gm25930	na	0.0	
Gm25931	na	0.0	
Lin7a	na	0.0	
Lin7b	na	0.0	
Gm25926	na	0.0	
Lrfn2	na	0.0	
Gm25927	na	0.0	
Lrfn3	na	0.0	
Gm25929	na	0.0	
Lrfn5	na	0.0	
Gm25922	na	0.0	
Gm25923	na	0.0	
Gm25924	na	0.0	
Gm25925	na	0.0	
Lrfn1	na	0.0	
Gm13940	na	0.0	
Gm13942	na	0.0	
Gm13941	na	0.0	
Gm13944	na	0.0	
Gm13943	na	0.0	
Gm25920	na	0.0	
Gm25921	na	0.0	
Scrt1	na	0.0	
Alox12	na	0.0	
Syt12	na	0.0	
Syt10	na	0.0	
Alox15	na	0.0	
Syt15	na	0.0	
Syt16	na	0.0	
Syt13	na	0.0	
Syt14	na	0.0	
Syt17	na	0.0	
4732444A12Rik	na	0.0	
Cd276	na	0.0	
Scrn1	na	0.0	
Igkv1-88	na	0.0	
9430093N23Rik	na	0.0	
AI429214	na	0.0	
Pramef12	na	0.0	
Cd248	na	0.0	
Pramef17	na	0.0	
Gm13915	na	0.0	
Gm13914	na	0.0	
Gm13916	na	0.0	
Gm13910	na	0.0	
Gm13913	na	0.0	
Gm13912	na	0.0	
Gm13919	na	0.0	
Trav12-2	na	0.0	
Trav12-1	na	0.0	
Trav12-3	na	0.0	
Igkv1-99	na	0.0	
Gm13904	na	0.0	
Gm13903	na	0.0	
B230377A18Rik	na	0.0	
Gm13905	na	0.0	
Gm13900	na	0.0	
Gm13902	na	0.0	
Gm13901	na	0.0	
Sez6l	na	0.0	
Gm23339	na	0.0	
Gm23338	na	0.0	
Pcdhb2	na	0.0	
Gm23337	na	0.0	
Pcdhb1	na	0.0	
Gm25999	na	0.0	
Gm11354	na	0.0	
Pcdhb8	na	0.0	
Gm11355	na	0.0	
Pcdhb7	na	0.0	
Gm11356	na	0.0	
Gm3931	na	0.0	
Gm11357	na	0.0	
Pcdhb9	na	0.0	
Gm11350	na	0.0	
Pcdhb4	na	0.0	
Gm11351	na	0.0	
Pcdhb3	na	0.0	
Gm11352	na	0.0	
Pcdhb6	na	0.0	
Gm11353	na	0.0	
Pcdhb5	na	0.0	
Gm25990	na	0.0	
Gm11358	na	0.0	
Gm11359	na	0.0	
Gm23332	na	0.0	
Gm25995	na	0.0	
Gm23331	na	0.0	
Gm25996	na	0.0	
Gm23330	na	0.0	
Gm25997	na	0.0	
Gm25998	na	0.0	
Gm23336	na	0.0	
Gm25991	na	0.0	
Gm23335	na	0.0	
Gm25992	na	0.0	
Gm23334	na	0.0	
Gm25993	na	0.0	
Gm25994	na	0.0	
Atp4a	na	0.0	
Gm23329	na	0.0	
Atp4b	na	0.0	
Gm23328	na	0.0	
Gm23327	na	0.0	
Gm23326	na	0.0	
Gm25988	na	0.0	
Gm25989	na	0.0	
Gm11343	na	0.0	
Gm11344	na	0.0	
Gm11345	na	0.0	
Gm3943	na	0.0	
Gm11340	na	0.0	
Pcdha2	na	0.0	
Gm11341	na	0.0	
Gm11342	na	0.0	
Pnmal1	na	0.0	
Gm11348	na	0.0	
Gm11349	na	0.0	
Gm23321	na	0.0	
Gm25984	na	0.0	
Gm23320	na	0.0	
Gm25985	na	0.0	
Gm25986	na	0.0	
Gm25987	na	0.0	
Gm23325	na	0.0	
Gm25980	na	0.0	
Pnmal2	na	0.0	
Gm23324	na	0.0	
Gm25981	na	0.0	
Gm23323	na	0.0	
Gm25982	na	0.0	
Gm23322	na	0.0	
Gm11370	na	0.0	
Gm11371	na	0.0	
Gm23359	na	0.0	
Cd207	na	0.0	
Gm11376	na	0.0	
Tmem30c	na	0.0	
Gm11377	na	0.0	
Tmem30b	na	0.0	
Gm11378	na	0.0	
Gm11379	na	0.0	
Gm11372	na	0.0	
Gm11373	na	0.0	
Gm11374	na	0.0	
Arhgef9	na	0.0	
Gm11375	na	0.0	
Gm23350	na	0.0	
Gm23354	na	0.0	
Gm23353	na	0.0	
Gm23352	na	0.0	
Gm23351	na	0.0	
Gm23358	na	0.0	
Gm23357	na	0.0	
Gm23356	na	0.0	
Gm23355	na	0.0	
Trav6d-4	na	0.0	
Trav6d-5	na	0.0	
Gm23349	na	0.0	
Gm11360	na	0.0	
Trav6d-7	na	0.0	
Gm11365	na	0.0	
Gm11366	na	0.0	
Gm11367	na	0.0	
Gm11368	na	0.0	
Gm11361	na	0.0	
Gm11363	na	0.0	
Gm11364	na	0.0	
Trav6d-3	na	0.0	
Gm3928	na	0.0	
Gm11369	na	0.0	
Ugt8a	na	0.0	
Gm23343	na	0.0	
Gm23342	na	0.0	
Gm23341	na	0.0	
Gm23340	na	0.0	
Gm23347	na	0.0	
Gm23346	na	0.0	
Gm23345	na	0.0	
Gm23344	na	0.0	
Gm25959	na	0.0	
BC061195	na	0.0	
Gm25956	na	0.0	
Gm25958	na	0.0	
Gm3972	na	0.0	
Gm13973	na	0.0	
Gm13972	na	0.0	
Gm13975	na	0.0	
Gm11313	na	0.0	
Gm13974	na	0.0	
Gm3977	na	0.0	
Gm3978	na	0.0	
Gm11318	na	0.0	
Gm11314	na	0.0	
Gm13977	na	0.0	
Gm13976	na	0.0	
Gm25951	na	0.0	
Gm25952	na	0.0	
Gm25953	na	0.0	
Gm25950	na	0.0	
4930556N08Rik	na	0.0	
Gm25948	na	0.0	
Gm25949	na	0.0	
Gm25944	na	0.0	
Gm3980	na	0.0	
A230107N01Rik	na	0.0	
Gm25945	na	0.0	
Gm3981	na	0.0	
Gm25947	na	0.0	
Gm3984	na	0.0	
Gm11300	na	0.0	
Gm13961	na	0.0	
Gm3985	na	0.0	
Gm13964	na	0.0	
Gm13963	na	0.0	
Gm3987	na	0.0	
Vgll1	na	0.0	
Gm3989	na	0.0	
Vgll2	na	0.0	
Vgll3	na	0.0	
Gm11309	na	0.0	
Gm13965	na	0.0	
Gm13967	na	0.0	
Gm25942	na	0.0	
Gm25943	na	0.0	
Gm23318	na	0.0	
Gm23317	na	0.0	
Gm23316	na	0.0	
Gm23315	na	0.0	
Gm25977	na	0.0	
Gm25978	na	0.0	
Gm25979	na	0.0	
Gm23319	na	0.0	
Gm11333	na	0.0	
Gm13994	na	0.0	
Gm11334	na	0.0	
Gm13997	na	0.0	
Hmgcll1	na	0.0	
Gm11335	na	0.0	
Gm13996	na	0.0	
Gm13991	na	0.0	
Gm13990	na	0.0	
Gm3956	na	0.0	
Gm11331	na	0.0	
Gm13992	na	0.0	
Gm3959	na	0.0	
Gm11336	na	0.0	
Gm13999	na	0.0	
Gm11337	na	0.0	
Gm13998	na	0.0	
Gm11338	na	0.0	
Gm11339	na	0.0	
Gm1322	na	0.0	
Gm23310	na	0.0	
Gm25973	na	0.0	
Gm25974	na	0.0	
Gm25975	na	0.0	
Gm25976	na	0.0	
Gm23314	na	0.0	
Gm23313	na	0.0	
Gm25970	na	0.0	
Gm23312	na	0.0	
Gm25971	na	0.0	
Gm23311	na	0.0	
Gm25972	na	0.0	
Gm23307	na	0.0	
Gm23306	na	0.0	
Gm23305	na	0.0	
Gm23304	na	0.0	
Olfr587-ps1	na	0.0	
Gm25966	na	0.0	
1700019G24Rik	na	0.0	
Gm25967	na	0.0	
Gm23309	na	0.0	
Gm25968	na	0.0	
Gm23308	na	0.0	
Gm25969	na	0.0	
Gm11321	na	0.0	
Gm3962	na	0.0	
Gm11322	na	0.0	
Gm13983	na	0.0	
Gm13986	na	0.0	
Gm13985	na	0.0	
Gm3965	na	0.0	
Apba2	na	0.0	
Gm13982	na	0.0	
Gm3968	na	0.0	
Gm11320	na	0.0	
Gm13981	na	0.0	
Hmgb1-ps3	na	0.0	
Hmgb1-ps4	na	0.0	
Hmgb1-ps5	na	0.0	
Hmgb1-ps6	na	0.0	
Gm11325	na	0.0	
Gm13988	na	0.0	
Hmgb1-ps1	na	0.0	
Gm13989	na	0.0	
Hmgb1-ps2	na	0.0	
Gm25962	na	0.0	
Gm25964	na	0.0	
Gm25965	na	0.0	
Gm23303	na	0.0	
Hmgb1-ps7	na	0.0	
Gm23302	na	0.0	
Hmgb1-ps8	na	0.0	
Gm23301	na	0.0	
Gm25960	na	0.0	
Hmgb1-ps9	na	0.0	
Gm23300	na	0.0	
Gm25961	na	0.0	
GOLT1A	na	0.0	
mt-Tl1	na	0.0	
mt-Tl2	na	0.0	
Plxnb3	na	0.0	
Hamp2	na	0.0	
Olfr50	na	0.0	
Rasef	na	0.0	
Olfr51	na	0.0	
Olfr52	na	0.0	
Olfr53	na	0.0	
Olfr54	na	0.0	
Olfr55	na	0.0	
Olfr56	na	0.0	
Spanxn4	na	0.0	
Cdkn2a	na	0.0	
Olfr57	na	0.0	
Cdkn2b	na	0.0	
Olfr58	na	0.0	
Olfr59	na	0.0	
Tescl	na	0.0	
Plxna4	na	0.0	
Plxna2	na	0.0	
Lyg1	na	0.0	
BC024139	na	0.0	
Olfr43	na	0.0	
Olfr44	na	0.0	
Olfr45	na	0.0	
Olfr46	na	0.0	
Lyg2	na	0.0	
Olfr47	na	0.0	
Olfr48	na	0.0	
Olfr49	na	0.0	
Rps27a-ps2	na	0.0	
Olfr30	na	0.0	
4930526F13Rik	na	0.0	
Olfr31	na	0.0	
Olfr32	na	0.0	
Olfr33	na	0.0	
Olfr38	na	0.0	
Olfr39	na	0.0	
Efnb2	na	0.0	
AC127339.1	na	0.0	
Serac1	na	0.0	
lincRNA-p21_1	na	0.0	
Tpsb2	na	0.0	
Krtap4-16	na	0.0	
Olfr20	na	0.0	
Krtap4-13	na	0.0	
Olfr23	na	0.0	
Olfr24	na	0.0	
Olfr25	na	0.0	
Olfr26	na	0.0	
Olfr27	na	0.0	
Olfr18	na	0.0	
Efna1	na	0.0	
Olfr19	na	0.0	
Gm11392	na	0.0	
Efna3	na	0.0	
Gm11393	na	0.0	
Gm11398	na	0.0	
Vmn1r217	na	0.0	
Gm11399	na	0.0	
RP24-86O15.2	na	0.0	
Vmn1r218	na	0.0	
Vmn1r219	na	0.0	
Gm11394	na	0.0	
Gm11395	na	0.0	
4933427J07Rik	na	0.0	
Gm11397	na	0.0	
Vmn1r220	na	0.0	
Vmn1r221	na	0.0	
Vmn1r222	na	0.0	
Vmn1r223	na	0.0	
Vmn1r224	na	0.0	
Vmn1r225	na	0.0	
Gm23370	na	0.0	
Vmn1r226	na	0.0	
Gm23376	na	0.0	
Olfr10	na	0.0	
Gm23375	na	0.0	
Olfr11	na	0.0	
Gm23374	na	0.0	
Olfr12	na	0.0	
Zp1	na	0.0	
Olfr13	na	0.0	
Zp3	na	0.0	
Gm23379	na	0.0	
Olfr15	na	0.0	
Zp2	na	0.0	
Gm23378	na	0.0	
Olfr16	na	0.0	
Gm23377	na	0.0	
Olfr17	na	0.0	
Gm11380	na	0.0	
Gm11381	na	0.0	
Aym1	na	0.0	
Gm11382	na	0.0	
Gm11387	na	0.0	
Vmn1r228	na	0.0	
Gm11388	na	0.0	
Vmn1r229	na	0.0	
Gm11389	na	0.0	
Gm11383	na	0.0	
Gm11384	na	0.0	
Gm11385	na	0.0	
Gm11386	na	0.0	
Vmn1r231	na	0.0	
Vmn1r232	na	0.0	
Vmn1r233	na	0.0	
Vmn1r234	na	0.0	
Vmn1r235	na	0.0	
Vmn1r236	na	0.0	
Vmn1r237	na	0.0	
Vmn1r238	na	0.0	
Gm23365	na	0.0	
Gm23364	na	0.0	
Gm23363	na	0.0	
Gm23362	na	0.0	
Gm23369	na	0.0	
Gm23368	na	0.0	
Gm23367	na	0.0	
Gm23366	na	0.0	
Vmn1r230	na	0.0	
Kiss1	na	0.0	
Gm23390	na	0.0	
Vmn1r200	na	0.0	
Vmn1r201	na	0.0	
Gm23394	na	0.0	
Vmn1r202	na	0.0	
Gm23393	na	0.0	
Vmn1r203	na	0.0	
Gm23392	na	0.0	
Vmn1r204	na	0.0	
Gm23391	na	0.0	
Vmn1r205	na	0.0	
1700015E13Rik	na	0.0	
Rasd1	na	0.0	
Rasd2	na	0.0	
Hdhd1a	na	0.0	
DLEU2_1	na	0.0	
Vmn1r206	na	0.0	
Vmn1r208	na	0.0	
4930570D08Rik	na	0.0	
Vmn1r209	na	0.0	
Vmn1r210	na	0.0	
Vmn1r211	na	0.0	
Vmn1r212	na	0.0	
Vmn1r213	na	0.0	
Gm23382	na	0.0	
Vmn1r214	na	0.0	
Gm23381	na	0.0	
Vmn1r215	na	0.0	
Gm23380	na	0.0	
Vmn1r216	na	0.0	
Gm23387	na	0.0	
Gm23386	na	0.0	
DLEU2_6	na	0.0	
Gm23385	na	0.0	
DLEU2_5	na	0.0	
Gm23384	na	0.0	
Gm23389	na	0.0	
Gm23388	na	0.0	
Gm15396	na	0.0	
Gm15397	na	0.0	
Gm15394	na	0.0	
Gm15395	na	0.0	
Gm15392	na	0.0	
Gm15393	na	0.0	
Gm15390	na	0.0	
Gm15391	na	0.0	
Gm15398	na	0.0	
Gm15399	na	0.0	
Gm15385	na	0.0	
Gm15386	na	0.0	
Gm15383	na	0.0	
Gm15384	na	0.0	
Gm15381	na	0.0	
Gm15382	na	0.0	
Olfr408-ps1	na	0.0	
Gm15389	na	0.0	
Gm15387	na	0.0	
Gm15388	na	0.0	
mt-Ts1	na	0.0	
mt-Ts2	na	0.0	
AC153847.1	na	0.0	
Slc51a	na	0.0	
Slc51b	na	0.0	
Smcp	na	0.0	
Higd1c	na	0.0	
Rn7sk	na	0.0	
Higd1b	na	0.0	
1700123O12Rik	na	0.0	
CN725425	na	0.0	
Gm15352	na	0.0	
Gm15353	na	0.0	
Gm15350	na	0.0	
Gm15351	na	0.0	
Gm15358	na	0.0	
Gm15359	na	0.0	
Gm15356	na	0.0	
Gm15357	na	0.0	
Gm15354	na	0.0	
Gm15355	na	0.0	
Gm15341	na	0.0	
Gm15342	na	0.0	
Gm15340	na	0.0	
Gm15349	na	0.0	
Gm15347	na	0.0	
Gm15348	na	0.0	
Gm15345	na	0.0	
Gm15346	na	0.0	
Gm15343	na	0.0	
Gm15374	na	0.0	
Gm15375	na	0.0	
Gm15372	na	0.0	
Gm15373	na	0.0	
Gm15370	na	0.0	
Gm15371	na	0.0	
4930551L18Rik	na	0.0	
Ppfia3	na	0.0	
Ppfia2	na	0.0	
Ppfia4	na	0.0	
Gm15378	na	0.0	
Gm15379	na	0.0	
Fgd2	na	0.0	
Gm15376	na	0.0	
Gm15377	na	0.0	
Rpl23a-ps12	na	0.0	
Fgd5	na	0.0	
1700109K24Rik	na	0.0	
Gm15363	na	0.0	
Gm15364	na	0.0	
Gm15361	na	0.0	
Gm15362	na	0.0	
Gm15369	na	0.0	
Gm15367	na	0.0	
Gm15368	na	0.0	
Gm15365	na	0.0	
Rpl23a-ps13	na	0.0	
Gm15366	na	0.0	
Smgc	na	0.0	
1700028J19Rik	na	0.0	
Map3k13	na	0.0	
Gm3890	na	0.0	
Gm3892	na	0.0	
Gm3893	na	0.0	
Gm3896	na	0.0	
Gm3898	na	0.0	
Fgf1	na	0.0	
Fgf4	na	0.0	
Fgf3	na	0.0	
Fgf6	na	0.0	
Fgf5	na	0.0	
Fgf8	na	0.0	
Fgf7	na	0.0	
Nova1	na	0.0	
A930039A15Rik	na	0.0	
Usp2	na	0.0	
4930550L24Rik	na	0.0	
4930405D11Rik	na	0.0	
Dab1	na	0.0	
Olfr1035-ps1	na	0.0	
Gm3880	na	0.0	
Lrit1	na	0.0	
Lrit2	na	0.0	
Gm3883	na	0.0	
Lrit3	na	0.0	
2010109A12Rik	na	0.0	
RP24-325L16.1	na	0.0	
Pdilt	na	0.0	
Ovch2	na	0.0	
1700040L02Rik	na	0.0	
Edil3	na	0.0	
Maats1	na	0.0	
Neurl1a	na	0.0	
Fgl1	na	0.0	
Daf2	na	0.0	
Snurf	na	0.0	
Serpina3l-ps	na	0.0	
1700025D23Rik	na	0.0	
Smr2	na	0.0	
1700095J03Rik	na	0.0	
3830417A13Rik	na	0.0	
Lect2	na	0.0	
Dbil5	na	0.0	
Lect1	na	0.0	
Gm3810	na	0.0	
Cyp3a25	na	0.0	
Smpx	na	0.0	
Nxpe2	na	0.0	
Gm3828	na	0.0	
Cyp3a16	na	0.0	
Cyp3a13	na	0.0	
Nxpe5	na	0.0	
Cyp3a11	na	0.0	
Nxpe4	na	0.0	
0610012H03Rik	na	0.0	
Mettl21e	na	0.0	
4930556M19Rik_2	na	0.0	
6720427I07Rik	na	0.0	
Mettl21b	na	0.0	
4930556M19Rik_1	na	0.0	
Gm3809	na	0.0	
RP23-409P4.2	na	0.0	
H2-M11	na	0.0	
9530046B11Rik	na	0.0	
Hmx3	na	0.0	
Gm3851	na	0.0	
Gm3852	na	0.0	
4921523L03Rik	na	0.0	
4930505G20Rik	na	0.0	
Rbpms2	na	0.0	
Gm3867	na	0.0	
9530085P06Rik	na	0.0	
Hmx1	na	0.0	
Hmx2	na	0.0	
1700080O16Rik	na	0.0	
Gm3833	na	0.0	
C230004F18Rik	na	0.0	
Gm3835	na	0.0	
1810021B22Rik	na	0.0	
1700055C04Rik	na	0.0	
Gm3848	na	0.0	
9430041J12Rik_1	na	0.0	
9430041J12Rik_2	na	0.0	
Gm15437	na	0.0	
Gm15436	na	0.0	
Gm15433	na	0.0	
Gm15432	na	0.0	
Gm15439	na	0.0	
C630020P19Rik	na	0.0	
9930038K12Rik	na	0.0	
Gm15426	na	0.0	
Gm15427	na	0.0	
1700015G11Rik	na	0.0	
Gm15425	na	0.0	
Gm15422	na	0.0	
Gm15423	na	0.0	
Gm15420	na	0.0	
Gm15421	na	0.0	
4930467E23Rik	na	0.0	
Gm15428	na	0.0	
Lipo4	na	0.0	
4930468A15Rik	na	0.0	
Gm15452	na	0.0	
Gm15457	na	0.0	
Gm15458	na	0.0	
Gm15455	na	0.0	
Gm15454	na	0.0	
Gm15448	na	0.0	
Gm15442	na	0.0	
Gm15443	na	0.0	
Atoh7	na	0.0	
9230106D20Rik	na	0.0	
Atoh8	na	0.0	
Rps12-ps20	na	0.0	
Rps12-ps21	na	0.0	
Rps12-ps22	na	0.0	
Rps12-ps23	na	0.0	
Nxph1	na	0.0	
1700067P10Rik	na	0.0	
A4galt	na	0.0	
Rps12-ps26	na	0.0	
Atoh1	na	0.0	
Lipt1	na	0.0	
Rps12-ps17	na	0.0	
Lipt2	na	0.0	
Nxph4	na	0.0	
Rps12-ps18	na	0.0	
Nxph3	na	0.0	
Rps12-ps19	na	0.0	
1700109G15Rik	na	0.0	
Nxph2	na	0.0	
mmu-mir-7006	na	0.0	
mmu-mir-7007	na	0.0	
Rps12-ps10	na	0.0	
2810442N19Rik	na	0.0	
Rps12-ps11	na	0.0	
mmu-mir-7005	na	0.0	
