NAME	TITLE	SCORE	
Fgf9	na	0.0	
Nova2	na	0.0	
Nova1	na	0.0	
A930039A15Rik	na	0.0	
4930550L24Rik	na	0.0	
4930405D11Rik	na	0.0	
Dab1	na	0.0	
Olfr1035-ps1	na	0.0	
Gm3880	na	0.0	
Lrit1	na	0.0	
Lrit2	na	0.0	
Gm3883	na	0.0	
Lrit3	na	0.0	
2010109A12Rik	na	0.0	
RP24-325L16.1	na	0.0	
Pdilt	na	0.0	
Ovch2	na	0.0	
Edil3	na	0.0	
Maats1	na	0.0	
Neurl1a	na	0.0	
Snurf	na	0.0	
Serpina3l-ps	na	0.0	
1700025D23Rik	na	0.0	
Smr2	na	0.0	
1700095J03Rik	na	0.0	
3830417A13Rik	na	0.0	
Lect2	na	0.0	
Dbil5	na	0.0	
Lect1	na	0.0	
Gm3810	na	0.0	
Cyp3a25	na	0.0	
Smpx	na	0.0	
Nxpe2	na	0.0	
Gm3828	na	0.0	
Cyp3a16	na	0.0	
Cyp3a13	na	0.0	
Nxpe5	na	0.0	
Cyp3a11	na	0.0	
0610012H03Rik	na	0.0	
Mettl21e	na	0.0	
4930556M19Rik_2	na	0.0	
6720427I07Rik	na	0.0	
Gm3809	na	0.0	
RP23-409P4.2	na	0.0	
H2-M11	na	0.0	
9530046B11Rik	na	0.0	
Hmx3	na	0.0	
Gm3851	na	0.0	
Gm3852	na	0.0	
4930505G20Rik	na	0.0	
Rbpms2	na	0.0	
Gm3867	na	0.0	
9530085P06Rik	na	0.0	
Hmx1	na	0.0	
Hmx2	na	0.0	
1700080O16Rik	na	0.0	
Gm3833	na	0.0	
C230004F18Rik	na	0.0	
Gm3835	na	0.0	
1810021B22Rik	na	0.0	
1700055C04Rik	na	0.0	
Gm3848	na	0.0	
9430041J12Rik_1	na	0.0	
9430041J12Rik_2	na	0.0	
Gm15437	na	0.0	
Gm15436	na	0.0	
Gm15433	na	0.0	
Gm15432	na	0.0	
Gm15439	na	0.0	
C630020P19Rik	na	0.0	
9930038K12Rik	na	0.0	
Gm15426	na	0.0	
Gm15427	na	0.0	
1700015G11Rik	na	0.0	
Gm15425	na	0.0	
Gm15422	na	0.0	
Gm15423	na	0.0	
Gm15420	na	0.0	
Gm15421	na	0.0	
4930467E23Rik	na	0.0	
Gm15428	na	0.0	
Lipo2	na	0.0	
Lipo4	na	0.0	
4930468A15Rik	na	0.0	
Gm15452	na	0.0	
Gm15457	na	0.0	
Gm15458	na	0.0	
Gm15455	na	0.0	
Gm15454	na	0.0	
Gm15448	na	0.0	
Gm15443	na	0.0	
Kndc1	na	0.0	
Atoh7	na	0.0	
9230106D20Rik	na	0.0	
Atoh8	na	0.0	
Rps12-ps20	na	0.0	
Rps12-ps21	na	0.0	
Rps12-ps22	na	0.0	
Rps12-ps23	na	0.0	
Nxph1	na	0.0	
1700067P10Rik	na	0.0	
A4galt	na	0.0	
Rps12-ps26	na	0.0	
Atoh1	na	0.0	
Lipt1	na	0.0	
Rps12-ps17	na	0.0	
Nxph4	na	0.0	
Rps12-ps18	na	0.0	
Nxph3	na	0.0	
Rps12-ps19	na	0.0	
1700109G15Rik	na	0.0	
Nxph2	na	0.0	
mmu-mir-7006	na	0.0	
mmu-mir-7007	na	0.0	
Rps12-ps10	na	0.0	
Rps12-ps11	na	0.0	
mmu-mir-7005	na	0.0	
Rps12-ps12	na	0.0	
mmu-mir-7002	na	0.0	
Rps12-ps13	na	0.0	
Zar1	na	0.0	
mmu-mir-7003	na	0.0	
Rps12-ps14	na	0.0	
Darc	na	0.0	
mmu-mir-7000	na	0.0	
Rps12-ps15	na	0.0	
mmu-mir-7001	na	0.0	
Rps12-ps16	na	0.0	
Cyp3a59	na	0.0	
Cyp3a57	na	0.0	
mmu-mir-7008	na	0.0	
mmu-mir-7009	na	0.0	
Cd1d2	na	0.0	
mmu-mir-7010	na	0.0	
Trav5-1	na	0.0	
Gm15415	na	0.0	
mmu-mir-7017	na	0.0	
Gm15416	na	0.0	
mmu-mir-7018	na	0.0	
Gm15413	na	0.0	
Gm15414	na	0.0	
mmu-mir-7016	na	0.0	
Gm15411	na	0.0	
mmu-mir-7013	na	0.0	
Gm15412	na	0.0	
mmu-mir-7014	na	0.0	
Igfbpl1	na	0.0	
mmu-mir-7011	na	0.0	
Gm15410	na	0.0	
mmu-mir-7012	na	0.0	
Gm15419	na	0.0	
Cyp3a44	na	0.0	
mmu-mir-7019	na	0.0	
Daw1	na	0.0	
Gm15418	na	0.0	
mmu-mir-7020	na	0.0	
8030451A03Rik	na	0.0	
Adora2b	na	0.0	
Gm4340	na	0.0	
Gm4342	na	0.0	
Trbd1	na	0.0	
Gm4345	na	0.0	
Trbd2	na	0.0	
Fam50b	na	0.0	
Gm4349	na	0.0	
Abcb5	na	0.0	
Osbpl10	na	0.0	
Gm18417	na	0.0	
Gm18416	na	0.0	
Gm18415	na	0.0	
Abcc2	na	0.0	
Abcc8	na	0.0	
Abcc6	na	0.0	
Abcc9	na	0.0	
Gm6982	na	0.0	
Gm6981	na	0.0	
Gm6984	na	0.0	
Gm6985	na	0.0	
Gm6987	na	0.0	
Abo	na	0.0	
T	na	0.0	
DQ267102	na	0.0	
Plk5	na	0.0	
a	na	0.0	
DQ267101	na	0.0	
Gm6990	na	0.0	
Ace	na	0.0	
Gm6994	na	0.0	
Plk2	na	0.0	
DQ267100	na	0.0	
Gm4335	na	0.0	
Gm6999	na	0.0	
Bmpr1b	na	0.0	
Ell3	na	0.0	
Grpr	na	0.0	
Acr	na	0.0	
Abca6	na	0.0	
Abca4	na	0.0	
Abca9	na	0.0	
Adc	na	0.0	
Gm12302_2	na	0.0	
Gm12302_1	na	0.0	
Pllp	na	0.0	
Adm	na	0.0	
6720483E21Rik	na	0.0	
Olfr237-ps1	na	0.0	
Gm4398	na	0.0	
Diras1	na	0.0	
Diras2	na	0.0	
Nfib	na	0.0	
Smt3h1-ps	na	0.0	
Tex19.2	na	0.0	
Tex19.1	na	0.0	
Ankrd2	na	0.0	
Ankrd1	na	0.0	
Ankrd7	na	0.0	
Agt	na	0.0	
Cyp21a1	na	0.0	
1810007I06Rik	na	0.0	
Ripply2	na	0.0	
Ripply3	na	0.0	
Ripply1	na	0.0	
Gm6921	na	0.0	
Gm6923	na	0.0	
Gm6927	na	0.0	
2010106E10Rik	na	0.0	
B020004J07Rik	na	0.0	
4933433C11Rik	na	0.0	
Pls1	na	0.0	
Ak1	na	0.0	
Gm6931	na	0.0	
4930473D10Rik	na	0.0	
Ak5	na	0.0	
Ak8	na	0.0	
Gm6938	na	0.0	
Fam57b	na	0.0	
RP24-173D2.4	na	0.0	
Olfr1069-ps1	na	0.0	
Hist1h1t	na	0.0	
Gm6900	na	0.0	
Gm6902	na	0.0	
Gm6901	na	0.0	
Gm6903	na	0.0	
Hist1h1d	na	0.0	
V1rd19	na	0.0	
Gm6910	na	0.0	
Gm6913	na	0.0	
Gm6912	na	0.0	
Gm6917	na	0.0	
Gm6919	na	0.0	
Gm6918	na	0.0	
Alb	na	0.0	
9330136K24Rik	na	0.0	
Pdlim3	na	0.0	
Alk	na	0.0	
Olfr104-ps	na	0.0	
Gm4301	na	0.0	
Gm6964	na	0.0	
Gm4302	na	0.0	
Gm6963	na	0.0	
Gm4303	na	0.0	
Gm4305	na	0.0	
Gm6967	na	0.0	
Gm4307	na	0.0	
Gm4308	na	0.0	
Gm6969	na	0.0	
Amh	na	0.0	
Gm6970	na	0.0	
Gm6973	na	0.0	
Gm4312	na	0.0	
Gm6977	na	0.0	
Pmfbp1	na	0.0	
4930579D09Rik	na	0.0	
Osbp2	na	0.0	
Ang	na	0.0	
9130008F23Rik	na	0.0	
Gm6944	na	0.0	
Gm6946	na	0.0	
Gm18489	na	0.0	
9030622O22Rik	na	0.0	
C1s	na	0.0	
Gm6952	na	0.0	
Gm6954	na	0.0	
Gm6956	na	0.0	
Itih4	na	0.0	
Itih3	na	0.0	
Itih2	na	0.0	
Mpc1-ps	na	0.0	
Itih1	na	0.0	
7530422B04Rik	na	0.0	
Enox1	na	0.0	
Abcb10	na	0.0	
Cyp1b1	na	0.0	
Gsc2	na	0.0	
4930480E11Rik	na	0.0	
C4b	na	0.0	
Tram1l1	na	0.0	
Cyp1a1	na	0.0	
Cyp1a2	na	0.0	
pRNA_1	na	0.0	
Pcdhb16	na	0.0	
Pcdhb17	na	0.0	
Arx	na	0.0	
Pcdhb18	na	0.0	
Pcdhb19	na	0.0	
pRNA_2	na	0.0	
Vmn1r62_1	na	0.0	
pRNA_3	na	0.0	
Vmn1r62_2	na	0.0	
C130060K24Rik	na	0.0	
Pcdhb12	na	0.0	
Pcdhb13	na	0.0	
Gse1	na	0.0	
Pcdhb14	na	0.0	
Pcdhb15	na	0.0	
6030452D12Rik	na	0.0	
Pcdhb10	na	0.0	
Pcdhb11	na	0.0	
Cftr	na	0.0	
mmu-mir-6539	na	0.0	
mmu-mir-6537	na	0.0	
mmu-mir-6538	na	0.0	
Pcdhb20	na	0.0	
Pcdhb21	na	0.0	
Pcdhb22	na	0.0	
Glt1d1	na	0.0	
mmu-mir-6540	na	0.0	
mmu-mir-6541	na	0.0	
Gsg1	na	0.0	
mmu-mir-6546	na	0.0	
Glycam1	na	0.0	
C8b	na	0.0	
C8a	na	0.0	
AC138368.1	na	0.0	
Avp	na	0.0	
Lmcd1	na	0.0	
Serpina3d-ps	na	0.0	
Sec14l3	na	0.0	
Sec14l4	na	0.0	
Sec14l5	na	0.0	
Sebox	na	0.0	
Rsg1	na	0.0	
AU021092	na	0.0	
Prkcdbp	na	0.0	
Abcb11	na	0.0	
4731419I09Rik	na	0.0	
Emcn	na	0.0	
Pclo_2	na	0.0	
Tymp	na	0.0	
Pclo_1	na	0.0	
Rpl26-ps2	na	0.0	
Rpl26-ps5	na	0.0	
2610017I09Rik	na	0.0	
Rpl26-ps4	na	0.0	
Gm4285	na	0.0	
Gm4287	na	0.0	
Ighv8-11	na	0.0	
Ighv8-12	na	0.0	
Ighv8-13	na	0.0	
Ighv8-14	na	0.0	
Csf2rb2	na	0.0	
Astx5	na	0.0	
Astx2	na	0.0	
Astx3	na	0.0	
Gm4294	na	0.0	
Astx6	na	0.0	
Aqp12	na	0.0	
Aqp11	na	0.0	
Lingo4	na	0.0	
Lingo3	na	0.0	
Lingo1	na	0.0	
Enpep	na	0.0	
1700042G07Rik	na	0.0	
1700049L16Rik	na	0.0	
Rps19-ps10	na	0.0	
Rps19-ps11	na	0.0	
1700110M21Rik	na	0.0	
Trbv3	na	0.0	
Trbv2	na	0.0	
Rps19-ps12	na	0.0	
Rps19-ps13	na	0.0	
Trbv4	na	0.0	
1700021L23Rik	na	0.0	
Nsun4_2	na	0.0	
Gm6881	na	0.0	
Gm6880	na	0.0	
Gm4220	na	0.0	
Gm4221	na	0.0	
Gm6882	na	0.0	
Gm4222	na	0.0	
Gm6884	na	0.0	
Gm6887	na	0.0	
Clvs1	na	0.0	
5930403N24Rik	na	0.0	
Smim22	na	0.0	
Clvs2	na	0.0	
Smim18	na	0.0	
Smim17	na	0.0	
Gm6890	na	0.0	
Vwa5b1	na	0.0	
Ngef	na	0.0	
Gm6893	na	0.0	
Gm4234	na	0.0	
Gm6897	na	0.0	
2310005G13Rik	na	0.0	
Avpr1b	na	0.0	
Dapk2	na	0.0	
Avpr1a	na	0.0	
Ngfr	na	0.0	
Gm6863	na	0.0	
Gm18560	na	0.0	
Gm4201	na	0.0	
Gm4202	na	0.0	
1700015F17Rik	na	0.0	
Gm4207	na	0.0	
Mir24-2	na	0.0	
Stmn2	na	0.0	
Stmn3	na	0.0	
Stmn4	na	0.0	
Gm6872	na	0.0	
Gm6871	na	0.0	
Gm4211	na	0.0	
Gm4214	na	0.0	
Gm6878	na	0.0	
Gm4216	na	0.0	
Gm6877	na	0.0	
2310050C09Rik	na	0.0	
Gm4217	na	0.0	
Gm4219	na	0.0	
L1td1	na	0.0	
Gm4262	na	0.0	
Tigd4	na	0.0	
mmu-mir-300	na	0.0	
1700003M07Rik	na	0.0	
Gm4271	na	0.0	
Gm4279	na	0.0	
Bgn	na	0.0	
Gpha2	na	0.0	
PVT1_2	na	0.0	
PVT1_1	na	0.0	
Pmp2	na	0.0	
PVT1_5	na	0.0	
RP23-461P14.5	na	0.0	
Gm18520	na	0.0	
RP23-461P14.6	na	0.0	
Gm4245	na	0.0	
Gm4246	na	0.0	
Gm18522	na	0.0	
Gphb5	na	0.0	
Gm4252	na	0.0	
Gsx2	na	0.0	
Gm4256	na	0.0	
Emr1	na	0.0	
Gsx1	na	0.0	
Emr4	na	0.0	
Gm18513	na	0.0	
Bsph1	na	0.0	
Bsph2	na	0.0	
Dnaja1-ps	na	0.0	
4933409G03Rik	na	0.0	
Traj8	na	0.0	
Traj7	na	0.0	
Rcan2	na	0.0	
Traj9	na	0.0	
Gm6803	na	0.0	
Gm6802	na	0.0	
Fam46d	na	0.0	
Gm6807	na	0.0	
Gm6806	na	0.0	
Gm6808	na	0.0	
Fam46b	na	0.0	
Luzp4	na	0.0	
Luzp2	na	0.0	
Traj4	na	0.0	
Traj3	na	0.0	
Traj6	na	0.0	
Traj5	na	0.0	
Traj2	na	0.0	
Traj1	na	0.0	
Dzank1	na	0.0	
Gm6812	na	0.0	
Gm6811	na	0.0	
Spam1	na	0.0	
9330182O14Rik	na	0.0	
RP24-280G4.9	na	0.0	
PART1_2	na	0.0	
PART1_1	na	0.0	
RP23-452E7.2	na	0.0	
4933427E11Rik	na	0.0	
Bmx	na	0.0	
Fam43b	na	0.0	
mmu-mir-381	na	0.0	
Gm6846	na	0.0	
Olfr636-ps1	na	0.0	
Gm18588	na	0.0	
Syngap1	na	0.0	
Bok	na	0.0	
Emx1	na	0.0	
Emx2	na	0.0	
Gm6851	na	0.0	
Bpi	na	0.0	
Gm6821	na	0.0	
Gm6823	na	0.0	
Gm6822	na	0.0	
Gm6826	na	0.0	
Gm6829	na	0.0	
Lao1	na	0.0	
Nfasc	na	0.0	
Gm18595	na	0.0	
Gm18594	na	0.0	
Gm6838	na	0.0	
4930533I22Rik	na	0.0	
Spag8	na	0.0	
Cyp2d9	na	0.0	
Chit1	na	0.0	
Bsx	na	0.0	
Sirpb1a	na	0.0	
Sirpb1b	na	0.0	
Btk	na	0.0	
2310042E22Rik	na	0.0	
mmu-mir-6401	na	0.0	
mmu-mir-6402	na	0.0	
mmu-mir-6400	na	0.0	
mmu-mir-6409	na	0.0	
mmu-mir-6407	na	0.0	
mmu-mir-6408	na	0.0	
mmu-mir-6405	na	0.0	
Cyp2f2	na	0.0	
mmu-mir-6406	na	0.0	
mmu-mir-6403	na	0.0	
mmu-mir-6404	na	0.0	
4930535C22Rik	na	0.0	
mmu-mir-6412	na	0.0	
mmu-mir-6413	na	0.0	
mmu-mir-6410	na	0.0	
mmu-mir-6411	na	0.0	
mmu-mir-6418	na	0.0	
mmu-mir-6419	na	0.0	
Sparc	na	0.0	
mmu-mir-6416	na	0.0	
Cyp2e1	na	0.0	
mmu-mir-6417	na	0.0	
mmu-mir-6414	na	0.0	
mmu-mir-6415	na	0.0	
1700082M22Rik	na	0.0	
2410024N13Rik	na	0.0	
mmu-mir-6420	na	0.0	
Enah	na	0.0	
Enam	na	0.0	
1700066J24Rik	na	0.0	
Tmprss11bnl	na	0.0	
Aatk	na	0.0	
Vmn1r239-ps	na	0.0	
Anks1b	na	0.0	
Cyp2g1	na	0.0	
Rps24-ps2	na	0.0	
Tmtc2	na	0.0	
Abca16	na	0.0	
Tmtc1	na	0.0	
Abca17	na	0.0	
Rps24-ps3	na	0.0	
Abca14	na	0.0	
Abca15	na	0.0	
Abca12	na	0.0	
Aass	na	0.0	
Abca13	na	0.0	
1700084E18Rik	na	0.0	
RP23-304I16.1	na	0.0	
Anks4b	na	0.0	
Klhdc8a	na	0.0	
Sirpb1c	na	0.0	
Cyp2j5	na	0.0	
Cyp2j6	na	0.0	
Cyp2j9	na	0.0	
Cyp2j8	na	0.0	
Fabp1	na	0.0	
Fabp2	na	0.0	
Fabp3	na	0.0	
Fabp6	na	0.0	
Fabp7	na	0.0	
Fam47e	na	0.0	
Ralyl_2	na	0.0	
G730013B05Rik	na	0.0	
Ralyl_1	na	0.0	
Fam47c	na	0.0	
Klhdc7b	na	0.0	
Klhdc7a	na	0.0	
Fabp9	na	0.0	
Adra2a	na	0.0	
Rtl1	na	0.0	
Adra2c	na	0.0	
Gm4187	na	0.0	
Adra2b	na	0.0	
4933406I18Rik	na	0.0	
HOTTIP_3	na	0.0	
HOTTIP_4	na	0.0	
HOTTIP_1	na	0.0	
HOTTIP_2	na	0.0	
RP23-307N19.2	na	0.0	
Adra1b	na	0.0	
Adra1a	na	0.0	
Adra1d	na	0.0	
Olfr760-ps1	na	0.0	
Hebp1	na	0.0	
mmu-mir-6481	na	0.0	
Hebp2	na	0.0	
Rtn2	na	0.0	
Rtn1	na	0.0	
Chad	na	0.0	
Gm18604	na	0.0	
Layn	na	0.0	
4930564K09Rik	na	0.0	
Chat	na	0.0	
A930024N18Rik	na	0.0	
Gm4172	na	0.0	
Gm4175	na	0.0	
Gm4177	na	0.0	
Gm4179	na	0.0	
4930542H20Rik	na	0.0	
Tdrd12	na	0.0	
Gm4181	na	0.0	
A330050B17Rik	na	0.0	
Olfr660-ps1	na	0.0	
Rtp3	na	0.0	
Rtp2	na	0.0	
Rtp1	na	0.0	
2510046G10Rik	na	0.0	
Abcg4	na	0.0	
AA986860	na	0.0	
Abcg8	na	0.0	
Enho	na	0.0	
Abcg5	na	0.0	
Abca8a	na	0.0	
Chd5	na	0.0	
Abca8b	na	0.0	
Ighd1-1	na	0.0	
Prima1	na	0.0	
Cbs	na	0.0	
4930548G14Rik	na	0.0	
Cyp2b9	na	0.0	
4933428C19Rik	na	0.0	
Ptma-ps1	na	0.0	
Cck	na	0.0	
Trav2	na	0.0	
D030040B21Rik	na	0.0	
Cyp2a4	na	0.0	
Cyp2a5	na	0.0	
Chgb	na	0.0	
Gm21832	na	0.0	
Gm6760	na	0.0	
Cda	na	0.0	
Gm21833	na	0.0	
Gm21830	na	0.0	
Gm6762	na	0.0	
Gm21836	na	0.0	
Gm21837	na	0.0	
Gm21834	na	0.0	
Gm21835	na	0.0	
Gm6767	na	0.0	
Gm21838	na	0.0	
Eno4	na	0.0	
SNORA32	na	0.0	
Gm21821	na	0.0	
Gm6771	na	0.0	
Nkain4	na	0.0	
Gm21822	na	0.0	
Nkain3	na	0.0	
Gm6773	na	0.0	
Gm21820	na	0.0	
Gm6772	na	0.0	
Nkain1	na	0.0	
Gm21825	na	0.0	
Gm21826	na	0.0	
Gm21823	na	0.0	
Gm21824	na	0.0	
Gm6776	na	0.0	
Gm21829	na	0.0	
Gm4117	na	0.0	
Gm21827	na	0.0	
Cel	na	0.0	
Gm21828	na	0.0	
0610009B14Rik	na	0.0	
SNORA21	na	0.0	
Cfb	na	0.0	
Chga	na	0.0	
Cfd	na	0.0	
Gm21854	na	0.0	
SNORA61	na	0.0	
Gm18201	na	0.0	
Gm21855	na	0.0	
SNORA62	na	0.0	
Gm18200	na	0.0	
Gm21852	na	0.0	
Gm6740	na	0.0	
Gm21853	na	0.0	
Cfh	na	0.0	
Gm21858	na	0.0	
MEG3_1	na	0.0	
Gm21859	na	0.0	
Gm21856	na	0.0	
Gm6744	na	0.0	
Pnp2	na	0.0	
Cfi	na	0.0	
Gm6743	na	0.0	
Gm6746	na	0.0	
Slco2a1	na	0.0	
2700069I18Rik	na	0.0	
C6	na	0.0	
C7	na	0.0	
C9	na	0.0	
Cga	na	0.0	
Gm21850	na	0.0	
Gm21851	na	0.0	
Rpl3l	na	0.0	
Gm21843	na	0.0	
Gm21844	na	0.0	
Gm21841	na	0.0	
Gm21842	na	0.0	
Pnmt	na	0.0	
Gm21847	na	0.0	
Gm21848	na	0.0	
Gm21845	na	0.0	
Gm6755	na	0.0	
Olfr1532-ps1	na	0.0	
C79798	na	0.0	
Gm21846	na	0.0	
Gm6754	na	0.0	
Gm6756	na	0.0	
Gm21849	na	0.0	
Slco2b1	na	0.0	
Cgn	na	0.0	
Gm6758	na	0.0	
Hmgn2-ps1	na	0.0	
1700018M17Rik	na	0.0	
Chia	na	0.0	
Gm21840	na	0.0	
Gm4141	na	0.0	
4930547E08Rik	na	0.0	
Trdd2	na	0.0	
Zar1l	na	0.0	
Trdd1	na	0.0	
Rab27b	na	0.0	
Gm4152	na	0.0	
Mtnr1a	na	0.0	
Mtnr1b	na	0.0	
Rps12-ps1	na	0.0	
Chl1	na	0.0	
Rps12-ps5	na	0.0	
F2	na	0.0	
Rps12-ps6	na	0.0	
F3	na	0.0	
Rps12-ps7	na	0.0	
Spdef	na	0.0	
1700008O03Rik	na	0.0	
F5	na	0.0	
Rps12-ps9	na	0.0	
F7	na	0.0	
F9	na	0.0	
Ly6g6c	na	0.0	
Ly6g6f	na	0.0	
Ly6g6e	na	0.0	
Ly6g6d	na	0.0	
Gm21810	na	0.0	
Gm6781	na	0.0	
Gm6783	na	0.0	
Chml	na	0.0	
Gm21814	na	0.0	
Gm21815	na	0.0	
Gm21812	na	0.0	
Gm6788	na	0.0	
Gm21813	na	0.0	
Gm21818	na	0.0	
Gm21819	na	0.0	
Gm4128	na	0.0	
Gm21816	na	0.0	
Gm21817	na	0.0	
Gm21800	na	0.0	
Gm6792	na	0.0	
Gm4133	na	0.0	
Ckm	na	0.0	
Gm21803	na	0.0	
Gm4134	na	0.0	
Gm6797	na	0.0	
Gm21804	na	0.0	
Gm21801	na	0.0	
Gm21802	na	0.0	
Gm6798	na	0.0	
Chn1	na	0.0	
Gm21807	na	0.0	
Gm21808	na	0.0	
Gm21805	na	0.0	
Gm21806	na	0.0	
Gm21809	na	0.0	
mmu-mir-21b	na	0.0	
mmu-mir-21c	na	0.0	
Clu	na	0.0	
Vmn2r9	na	0.0	
Vmn2r8	na	0.0	
Vmn2r7	na	0.0	
Chp2	na	0.0	
Hp	na	0.0	
Vmn2r2	na	0.0	
Vmn2r1	na	0.0	
Hr	na	0.0	
Vmn2r6	na	0.0	
Vmn2r5	na	0.0	
Vmn2r4	na	0.0	
Vmn2r3	na	0.0	
Gm18284	na	0.0	
Chrd	na	0.0	
Gm21876	na	0.0	
4930579K19Rik	na	0.0	
Gm21877	na	0.0	
Kl	na	0.0	
Gm21874	na	0.0	
Pde10a	na	0.0	
Gm21875	na	0.0	
Cpq	na	0.0	
Gm21878	na	0.0	
Gm21879	na	0.0	
Ube2nl	na	0.0	
2900097C17Rik	na	0.0	
Cypt12	na	0.0	
Gm6723	na	0.0	
Gm6726	na	0.0	
Cpz	na	0.0	
Cypt15	na	0.0	
Gm6728	na	0.0	
Cypt14	na	0.0	
Gm6729	na	0.0	
Gm21872	na	0.0	
Gm21873	na	0.0	
Gm21870	na	0.0	
Gm21871	na	0.0	
Gm21865	na	0.0	
Gm21866	na	0.0	
Gm21863	na	0.0	
Gm21864	na	0.0	
Gm21869	na	0.0	
Gm21867	na	0.0	
Gm6733	na	0.0	
Gm21868	na	0.0	
Gm6736	na	0.0	
mmu-mir-6715	na	0.0	
Mb	na	0.0	
Crh	na	0.0	
Gm21861	na	0.0	
Gm21862	na	0.0	
Gm21860	na	0.0	
Crp	na	0.0	
Gm21898	na	0.0	
Gm21899	na	0.0	
Gm21896	na	0.0	
Gm21897	na	0.0	
Rnf39	na	0.0	
Crx	na	0.0	
Gm6706	na	0.0	
Gm21890	na	0.0	
Trdj1	na	0.0	
Gm21891	na	0.0	
Trdj2	na	0.0	
Gm21894	na	0.0	
Csl	na	0.0	
Gm21895	na	0.0	
Gm21892	na	0.0	
Gm21893	na	0.0	
Gm21885	na	0.0	
Gm21886	na	0.0	
Gm21889	na	0.0	
1010001N08Rik	na	0.0	
Gm21880	na	0.0	
Gm21883	na	0.0	
MDGA2	na	0.0	
Gm21884	na	0.0	
Gm21881	na	0.0	
Gm21882	na	0.0	
Spdyb	na	0.0	
Tmem74	na	0.0	
Tmem72	na	0.0	
Ndufa4l2	na	0.0	
Gm13889_1	na	0.0	
Tmem79	na	0.0	
Gm13889_2	na	0.0	
Abra	na	0.0	
Tmem82	na	0.0	
Tmem89	na	0.0	
RP23-138F21.1	na	0.0	
Trdv5	na	0.0	
Oas1f	na	0.0	
Trdv4	na	0.0	
Oas1d	na	0.0	
Trdv1	na	0.0	
Tmem95	na	0.0	
9130409I23Rik	na	0.0	
Tmem92	na	0.0	
T2	na	0.0	
3110082J24Rik	na	0.0	
Rnf112	na	0.0	
RP23-442I7.1	na	0.0	
Tmem98	na	0.0	
Mtcp1_2	na	0.0	
Tmem8c	na	0.0	
Gpm6a	na	0.0	
RP23-339G10.1	na	0.0	
4933417D19Rik	na	0.0	
Gng11	na	0.0	
U4	na	0.0	
Tmem27	na	0.0	
Rnf148	na	0.0	
Tmem28	na	0.0	
Tmem26	na	0.0	
Hbb-bh1	na	0.0	
Hbb-bh2	na	0.0	
Hbb-bh0	na	0.0	
Th	na	0.0	
Cym	na	0.0	
Hbb-bh3	na	0.0	
RP23-218B17.5	na	0.0	
Gm18294	na	0.0	
Rnf133	na	0.0	
6430628N08Rik	na	0.0	
Tmem40	na	0.0	
Tmem47	na	0.0	
Tmem44	na	0.0	
Tmem52	na	0.0	
1700063H04Rik	na	0.0	
Pik3c2g_2	na	0.0	
Pik3c2g_1	na	0.0	
Tmem56	na	0.0	
Tmem54	na	0.0	
Rnf150	na	0.0	
Rnf151	na	0.0	
Lbx1	na	0.0	
Lbx2	na	0.0	
Mybpc1	na	0.0	
Mybpc2	na	0.0	
Mybpc3	na	0.0	
Tmem61	na	0.0	
Rnf183	na	0.0	
Rnf182	na	0.0	
Rnf186	na	0.0	
Htra4	na	0.0	
Htra3	na	0.0	
Htra1	na	0.0	
Gm4073	na	0.0	
Txndc8	na	0.0	
Txndc2	na	0.0	
Gulo	na	0.0	
Rnf180	na	0.0	
Ube2d4	na	0.0	
Cib2	na	0.0	
Cib4	na	0.0	
Ube2e2	na	0.0	
AC114591.1	na	0.0	
AU023871	na	0.0	
Armc12	na	0.0	
Cyp46a1	na	0.0	
Dao	na	0.0	
1700071M16Rik	na	0.0	
C230066G23Rik	na	0.0	
Dbh	na	0.0	
Mybphl	na	0.0	
Dcc	na	0.0	
Resp18	na	0.0	
Dcn	na	0.0	
Dct	na	0.0	
AC164297.1	na	0.0	
Dcx	na	0.0	
Pon1	na	0.0	
4930412O13Rik	na	0.0	
Rgs21	na	0.0	
Rgs22	na	0.0	
Ddo	na	0.0	
Ddn	na	0.0	
4930430J20Rik	na	0.0	
Rgs17	na	0.0	
Rgs18	na	0.0	
Rgs13	na	0.0	
BC030500	na	0.0	
1700084C01Rik	na	0.0	
Acan	na	0.0	
Des	na	0.0	
RP24-225I21.1	na	0.0	
4930452L02Rik	na	0.0	
5133400J02Rik	na	0.0	
Gm21954	na	0.0	
Gm21951	na	0.0	
Gm6640	na	0.0	
Gm21958	na	0.0	
Gm21955	na	0.0	
Gm21956	na	0.0	
Gm6647	na	0.0	
Gm21959	na	0.0	
1700013D24Rik	na	0.0	
Gm21950	na	0.0	
Gm6650	na	0.0	
Gm21943	na	0.0	
H2-Bl	na	0.0	
Gm21946	na	0.0	
Gm6654	na	0.0	
Gm21947	na	0.0	
Hecw1	na	0.0	
Gm21945	na	0.0	
Hecw2	na	0.0	
Gm6658	na	0.0	
Gm6659	na	0.0	
Ace3	na	0.0	
Ace2	na	0.0	
Trcg1	na	0.0	
Gm21976	na	0.0	
Gm21973	na	0.0	
Gm21979	na	0.0	
Dhh	na	0.0	
Gm6620	na	0.0	
Gm21977	na	0.0	
Gm6623	na	0.0	
Gm21978	na	0.0	
Gm6625	na	0.0	
Gm21971	na	0.0	
Gm21964	na	0.0	
Gm21965	na	0.0	
