NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	1110008F13Rik	na	225	1.794845700263977	0.05530412	Yes	
row_1	Cd82	na	255	1.7178386449813843	0.11304787	Yes	
row_2	Kpna3	na	260	1.7051646709442139	0.17100568	Yes	
row_3	Itpk1	na	491	1.3189892768859863	0.2099777	Yes	
row_4	Gm14966	na	661	1.1696152687072754	0.24543883	Yes	
row_5	Asah2	na	1011	0.991936445236206	0.27020144	Yes	
row_6	Kpna2	na	1748	0.7222140431404114	0.27578568	Yes	
row_7	Ubb	na	2187	0.630090594291687	0.28592896	Yes	
row_8	Plekha8	na	2461	0.5708616971969604	0.29831663	Yes	
row_9	Myh3	na	2563	0.561820387840271	0.31483838	Yes	
row_10	Gm26944	na	3027	0.5330575108528137	0.32103202	Yes	
row_11	Pla2g7	na	3266	0.5133791565895081	0.3323663	Yes	
row_12	Polr2i	na	3540	0.481768935918808	0.34172034	Yes	
row_13	40603	na	3573	0.4766678512096405	0.35712457	Yes	
row_14	Brdt	na	3743	0.4593067765235901	0.3683996	Yes	
row_15	Mettl9	na	3827	0.44416967034339905	0.38138014	Yes	
row_16	Gm21969	na	3941	0.42530643939971924	0.39294365	Yes	
row_17	4930427A07Rik	na	4126	0.4107571542263031	0.40217817	Yes	
row_18	Eif4a1	na	5048	0.294354647397995	0.38841608	Yes	
row_19	Lag3	na	5448	0.23651084303855896	0.38616508	Yes	
row_20	Ttc19	na	5597	0.2161351889371872	0.3897024	Yes	
row_21	Tssc4	na	5783	0.18964892625808716	0.39138234	Yes	
row_22	Lbr	na	5863	0.17935341596603394	0.39544916	Yes	
row_23	Mnat1	na	6078	0.1517188996076584	0.39508864	Yes	
row_24	Gtf2ird1	na	6118	0.14726968109607697	0.399096	Yes	
row_25	Asl	na	6184	0.13932813704013824	0.4021615	Yes	
row_26	Jhdm1d	na	6225	0.13494795560836792	0.4057235	Yes	
row_27	Grsf1	na	6381	0.11573072522878647	0.40566128	No	
row_28	2810408A11Rik	na	6561	0.09401964396238327	0.40423995	No	
row_29	B130006D01Rik	na	6707	0.07345537096261978	0.40299648	No	
row_30	Utp23	na	6943	0.04706526920199394	0.39853016	No	
row_31	Mut	na	6973	0.0435861237347126	0.39926535	No	
row_32	Gm11131	na	7009	0.03846405819058418	0.39967117	No	
row_33	Pqlc1	na	7116	0.023502493277192116	0.397734	No	
row_34	Plekhm3	na	7144	0.019001049920916557	0.39768368	No	
row_35	Med26	na	7199	0.011314413510262966	0.3966744	No	
row_36	Gm25729	na	7458	0.0	0.39001152	No	
row_37	Gm23129	na	7571	0.0	0.38711908	No	
row_38	Gm25382	na	7643	0.0	0.38528553	No	
row_39	Sgca	na	7698	0.0	0.38389096	No	
row_40	Gm13482	na	7818	0.0	0.38081777	No	
row_41	Igkv11-125	na	8394	0.0	0.36596832	No	
row_42	Gm11473	na	8429	0.0	0.36509028	No	
row_43	Gm23453	na	8432	0.0	0.36503863	No	
row_44	Gm23445	na	8467	0.0	0.36416057	No	
row_45	Vmn1r198	na	9030	0.0	0.34964687	No	
row_46	Gm11279	na	9499	0.0	0.3375607	No	
row_47	Gm23306	na	9959	0.0	0.325707	No	
row_48	Hmgb1-ps6	na	9985	0.0	0.32506135	No	
row_49	Vmn1r219	na	10067	0.0	0.32296953	No	
row_50	Vmn1r233	na	10111	0.0	0.32185903	No	
row_51	Gm23369	na	10121	0.0	0.3216266	No	
row_52	Ankrd7	na	10505	0.0	0.3117356	No	
row_53	Ighv8-13	na	10651	0.0	0.30799094	No	
row_54	Bmx	na	10780	0.0	0.30468532	No	
row_55	Gm18336	na	11442	0.0	0.28761494	No	
row_56	Scgb2a2	na	11707	0.0	0.2807971	No	
row_57	Gm6421	na	11969	0.0	0.27405676	No	
row_58	Gm6370	na	12088	0.0	0.2710094	No	
row_59	Clmp	na	12151	0.0	0.26940823	No	
row_60	Gm16070	na	12347	0.0	0.26437235	No	
row_61	Lgals12	na	12640	0.0	0.2568314	No	
row_62	Gm16166	na	12709	0.0	0.2550753	No	
row_63	Tinagl1	na	12800	0.0	0.25275102	No	
row_64	Wdr31	na	12947	0.0	0.24898057	No	
row_65	Gm21209	na	13031	0.0	0.24683708	No	
row_66	Gm24405	na	13282	0.0	0.24038081	No	
row_67	Gm24481	na	13404	0.0	0.23725598	No	
row_68	ZNFX1-AS1_2_2	na	13758	0.0	0.2281397	No	
row_69	Gm26791	na	13769	0.0	0.22788145	No	
row_70	Gm26758	na	13862	0.0	0.22550555	No	
row_71	Catsperg2	na	13950	0.0	0.22325876	No	
row_72	Gm14848	na	14232	0.0	0.2160019	No	
row_73	Gm22126	na	14642	0.0	0.20543943	No	
row_74	Gm22175	na	15012	0.0	0.19590996	No	
row_75	Myof	na	15051	0.0	0.1949286	No	
row_76	Gm24846	na	15121	0.0	0.19314668	No	
row_77	Gm22287	na	15525	0.0	0.18273915	No	
row_78	Gm22297	na	15561	0.0	0.18183528	No	
row_79	2410152P15Rik	na	15660	0.0	0.17930442	No	
row_80	Cypt3	na	15678	0.0	0.17886539	No	
row_81	Gm12569	na	15702	0.0	0.17827141	No	
row_82	CALM5	na	15769	0.0	0.17656696	No	
row_83	Gm24555	na	15777	0.0	0.17638618	No	
row_84	mmu-mir-133c	na	16002	0.0	0.17060135	No	
row_85	Gm24664	na	16112	0.0	0.16778642	No	
row_86	Ighv8-9	na	16253	0.0	0.1641709	No	
row_87	Kcne4	na	16312	0.0	0.16267304	No	
row_88	Gm19553	na	16395	0.0	0.16055538	No	
row_89	n-R5s134	na	16427	0.0	0.1597548	No	
row_90	Gm17044	na	16854	0.0	0.1487533	No	
row_91	Gm20691	na	16870	0.0	0.14836593	No	
row_92	Serpina3b	na	17187	0.0	0.14020519	No	
row_93	Gm15030	na	17404	0.0	0.13462697	No	
row_94	Gm15019	na	17554	0.0	0.13077903	No	
row_95	Gm5062	na	17770	0.0	0.12522663	No	
row_96	Gm7489	na	18185	0.0	0.11453503	No	
row_97	Gm22571	na	18597	0.0	0.10392091	No	
row_98	Gm7336	na	18612	0.0	0.10355936	No	
row_99	Vmn1r-ps11	na	18635	0.0	0.10299121	No	
row_100	Olfr836	na	18893	0.0	0.09635415	No	
row_101	Olfr849	na	18964	0.0	0.09454639	No	
row_102	Kctd4	na	19123	0.0	0.09046603	No	
row_103	Gm12932	na	19526	0.0	0.08008433	No	
row_104	Nkx2-6	na	19604	0.0	0.07809579	No	
row_105	Mir3099	na	20122	0.0	0.06474421	No	
row_106	Ssxb2	na	20339	0.0	0.059165988	No	
row_107	Zfp146	na	20479	0.0	0.0555763	No	
row_108	RP24-241I19.1	na	20501	0.0	0.05503397	No	
row_109	Olfr450	na	20798	0.0	0.04738974	No	
row_110	Gm20467	na	20828	0.0	0.04664081	No	
row_111	Gm20490	na	20976	0.0	0.04284452	No	
row_112	Mir199a-1	na	21340	0.0	0.03347	No	
row_113	Gm23968	na	21562	0.0	0.027762651	No	
row_114	Kdr	na	21725	0.0	0.023578985	No	
