"","Feature.ID","LNTcon1","LNTcon2","LNTcon3","LNTfh1","LNTfh2","LNTfh3","LNTreg1","LNTreg2","LNTreg3","LNTfr1","LNTfr2","LNTfr3","SpleenTcon1","SpleenTcon2","SpleenTcon3","SpleenTfh1","SpleenTfh2","SpleenTfh3","SpleenTreg1","SpleenTreg2","SpleenTreg3","SpleenTfr1","SpleenTfr2","SpleenTfr3","BloodTcon1","BloodTcon2","BloodTcon3","BloodTfh1","BloodTfh2","BloodTfh3","BloodTreg1","BloodTreg2","BloodTreg3","BloodTfr1","BloodTfr2","BloodTfr3","EZH2EXP_F_p_Treg_1","EZH2EXP_F_p_Treg_2","EZH2EXP_F_p_Treg_3","EZH2EXP_F_p_Tfr_1","EZH2EXP_F_p_Tfr_2","EZH2EXP_F_p_Tfr_3","BlimpEXP_F_p_Treg_1","BlimpEXP_F_p_Treg_2","BlimpEXP_F_p_Treg_3","BlimpEXP_F_p_Treg_4","BlimpEXP_F_p_Tfr_1","BlimpEXP_F_p_Tfr_2","BlimpEXP_F_p_Tfr_3","BlimpEXP_F_p_Tfr_4","FoxDownFoxP_Tfr_1","FoxDownFoxP_Tfr_2","FoxDownFoxP_Tfr_3","FoxDownFoxMTfr_1","FoxDownFoxMTfr_2","FoxDownFoxMTfr_3","FoxDown_Tfh_1","FoxDown_Tfh_2","FoxDown_Tfh_3","HDM_OVA_Tcon_1","HDM_OVA_Tcon_2","HDM_OVA_Tfh_1","HDM_OVA_Tfh_2","HDM_OVA_Tfr_1","HDM_OVA_Tfr_2","HDM_Tfh_1","HDM_Tfh_2","HDM_Tfr_1","HDM_Tfr_2","FoxF_CreN_Tcon_1","FoxF_CreN_Tcon_2","FoxF_CreN_Tcon_3","FoxF_CreN_Tcon_4","FoxF_CreN_Treg_1","FoxF_CreN_Treg_2","FoxF_CreN_Treg_3","FoxF_CreN_Treg_4","FoxF_CreN_ICOS_1","FoxF_CreN_ICOS_2","FoxF_CreN_ICOS_3","FoxF_CreN_ICOS_4","FoxF_CreN_Tfr_1","FoxF_CreN_Tfr_2","FoxF_CreN_Tfr_3","FoxF_CreN_Tfr_4","rfTestPred","X1","X2"
"6618","Dlgap5",0,5.541,6.672,38.364,24.769,15.207,0,12.888,0,19.645,49.759,59.843,0,4.863,14.138,5.889,2.725,18.4,8.965,47.884,21.634,13.435,24.698,28.919,2.912,8.068,6.028,21.977,20.48,11.425,0,0,6.213,0,21.877,35.164,0,0,6.1296544509,38.409429151,63.6484028282,64.2482730507,0,28.6143383997,22.5482378552,5.8394331078,41.4042047852,18.9262062816,5.8384546311,31.1153799229,32.7302947005,4.0888992111,5.3234048284,0,35.5820309008,1.4782840079,32.7455937039,20.3892674689,15.9692818257,6.57843764,11.1100971,39.0285599,30.1410366,23.874696,15.6844908,41.8877271,32.6714397,68.6096259,72.5352221,2.4467505522,0,0,0,22.8720162025,0,3.29998878,5.7523696887,62.460878891,92.3043183153,62.6941018479,72.2300924545,118.026653369,12.9634670978,25.7812686385,58.5979913528,"2",0.044,0.956
"7425","Ergic1",21.638,14.222,15.664,29.662,60.321,49,78.889,93.31,43.158,69.225,150.611,111.506,18.075,25.597,20.955,34.628,30.978,48.877,105.472,24.462,49.371,165.849,199.52,178.816,18.303,9.535,15.116,15.766,3.724,11.098,47.723,43.4,62.131,99.975,53.599,8.372,72.5787385922,29.0036951823,71.512635261,73.1800702771,74.6807926517,87.1413358619,16.9613884593,16.3510505141,160.912424694,20.4380158774,82.8084095704,113.1170933573,105.6760288233,117.0920876045,42.9585117944,30.257854162,34.6021313848,57.5231674557,39.9213029619,28.0873961505,56.5605709431,38.7238025573,64.2973715613,2.92375006,10.3165187,13.4360616,29.2631424,27.4559005,119.594242,60.1212083,27.7212215,120.679431,73.778683,8.1558351738,75.2998817792,67.2982404268,43.6353280803,46.8876332152,68.6500472979,37.3998728404,100.0912325833,75.7504275912,84.6701265749,80.8663052821,99.2581270504,106.2239880321,161.1173767869,160.8443327,86.1735166953,"2",0.044,0.956
"7873","Farsb",45.369,120.606,56.275,101.487,94.609,77.417,31.904,108.775,39.428,104.774,112.403,99.451,69.109,48.89,71.449,79.504,98.24,110.962,72.248,35.913,54.364,94.506,116.225,47.716,67.25,50.223,45.887,71.424,57.716,62.346,10.738,71.019,72.298,58.959,0,13.396,46.9627132067,54.1030467824,51.7615264747,42.8568367369,50.9187222626,48.0015833138,0,26.9792333483,69.6945533707,5.8394331078,62.7336436139,66.9019384837,68.3099191841,64.6872372081,73.1317522214,64.6046075352,83.0451153236,228.9422064737,100.671111817,44.3485202377,108.2180583369,79.8184501691,82.3678746798,64.3225013,37.2981831,113.246805,80.4736415,21.4872264,179.391363,84.268251,82.173621,88.8249621,94.9175192,100.3167726382,52.7099172454,71.7112397991,94.1604448048,64.0416453671,23.219868939,20.8999289402,48.319905385,107.6453444717,66.6256733704,45.8848136713,79.2201014017,45.7353281805,168.5250722713,96.9683536851,121.791903596,"2",0.044,0.956
"23282","Hmgcr",77.476,47.467,37.71,90.579,90.397,76.803,2.32,53.099,53.814,70.161,96.853,93.424,59.186,52.473,71.449,52.296,79.74,87.37,65.393,36.954,41.605,102.845,68.766,119.532,31.614,38.012,49.306,37.743,47.476,59.898,44.144,59.746,50.834,9.399,51.412,51.909,44.8280444246,36.8123823468,18.3889633528,66.306804008,48.3727861494,71.6331320221,162.1932771417,165.1456101926,26.6479174653,110.9492290488,10.0373829782,60.7399178339,54.2976280694,58.1366309085,168.5098766221,250.2406317186,191.1102333408,52.9213140592,23.4320691298,38.435384206,83.8777507174,146.0440553589,82.5779968091,56.2821887,74.5963662,78.0571199,94.5199499,122.954685,121.554804,58.6428179,136.130999,56.357907,113.154946,31.807757178,38.4866062427,71.7112397991,4.5931924295,137.2320972152,49.4684164352,92.3996858411,73.6303320153,81.0662470713,82.5880742821,71.780203565,99.7241276469,97.3719890294,27.7788580667,97.3531487394,113.7490420377,"2",0.044,0.956
"24259","Itgb8",0,0,0,12.012,2.443,0,9.281,8.248,31.969,79.983,39.985,25.401,0,0,0,9.54,17.784,7.789,0.527,19.258,16.642,68.563,37.289,57.356,0,0.992,0,0,0,0.163,69.198,15.782,3.389,23.926,1.094,47.723,14.9426814749,15.0596109601,8.1728726013,9.2991249523,0,106.3419691874,31.8026033611,46.6004939652,18.4485582452,8.7591496618,0.6273364361,34.7714022382,44.3722551965,24.5647736233,60.3464808541,13.0844774755,44.184260076,10.354170142,0,44.3485202377,5.2533038028,3.0030704024,5.2530532321,0,4.76147018,0,3.51157708,75.2052925,28.4281395,26.6110266,13.8606108,76.5732432,72.1207351,0,0,0,0,8.0052056709,17.1625118245,2.19999252,24.1599526925,67.7766983711,14.5743660498,23.6238644644,34.9500447361,0,37.0384774223,11.9286466835,6.8938813356,"2",0.044,0.956
"24566","Kif4",0,0.185,1.74,26.475,23.084,15.361,0,0,5.328,7.952,33.321,43.483,0,11.263,0,5.3,15.202,16.029,0.527,0,0,6.949,0.969,3.856,9.845,1.769,0.81,17.916,7.447,9.793,8.351,0,0,2.563,8.751,0,0.5336671955,0,0,30.3232335402,36.0674282693,0.7384858971,0,0,0,5.8394331078,70.8890172837,37.412268231,36.1984187129,111.3603070924,31.1960621364,2.4533395267,20.7612788309,0,23.4320691298,66.5227803566,18.9118936899,15.6475773599,24.1640448678,0,0,101.090368,23.4105139,34.6183093,31.3689816,34.0029785,31.681396,48.3942897,48.494977,0,0,3.3097495292,0,0,0,0,0,90.3689311615,69.4017430942,33.1642712674,59.1820757531,16.2286648382,38.8904012934,63.1063889062,86.1735166953,"2",0.044,0.956
"25528","Map2k3",28.617,27.704,25.817,102.1,84.078,94.314,62.067,51.552,51.15,113.661,170.159,114.52,34.2,41.211,8.836,70.906,85.476,97.981,10.547,52.048,71.56,86.167,77.968,29.401,52.136,40.989,25.913,48.253,70.283,52.39,41.757,49.037,25.982,17.944,158.611,39.35,28.8180285587,11.1552673778,61.9776172262,129.3791297717,159.1210070705,170.5902422381,37.1030372546,112.0046960217,5.1245995125,151.8252608037,149.3060718012,91.990165415,158.2221205034,21.2894704736,53.698139743,86.6846632751,42.5872386275,58.6736308048,78.9747515116,72.4359163883,65.4911874078,89.4598867242,67.6593256298,35.8159382,26.188086,31.9906229,51.795762,137.279502,88.2252607,40.9021335,68.808032,90.66272,124.346095,57.9064297342,49.363255833,7.7227489014,25.2625583623,36.5952259241,48.4588569161,43.9998504005,10.3542654396,147.5139905724,120.0650155529,142.1974918725,102.9861318222,100.3226553636,59.2615638756,83.8853218387,122.9408838186,"2",0.044,0.956
"30440","Pex16",2.094,19.393,38,49.518,29.655,27.035,5.801,31.447,5.328,34.145,23.991,49.08,28.353,9.983,18.178,28.975,17.784,23.028,32.696,16.135,23.299,40.304,61.018,57.356,25.513,29.987,32.121,40.37,31.65,15.015,9.545,1.691,49.705,11.108,29.534,12.559,10.1396767151,0,15.6646724858,8.4905053913,56.0105944888,65.725244845,33.9227769185,57.2286767994,70.7194732732,61.3140476323,1.8820093084,25.5283712635,34.4468823236,12.2823868117,28.6390078629,12.2666976333,47.3783029731,17.2569502367,0,0,35.1971354785,30.188760361,35.0903955906,15.3496878,0,37.1091226,22.2399882,11.937348,3.9211227,29.5678074,30.1963306,25.1160238,18.2374273,13.8649197955,10.8766495903,3.3097495292,0,6.8616048608,29.2772260535,34.0998840604,16.1066351283,23.2567102254,27.7606972377,5.9059661161,42.4060542797,1.4753331671,0,24.2420884213,0,"2",0.044,0.956
"34533","Sod2",50.255,66.86,97.757,55.892,82.056,81.411,12.181,51.037,74.061,126.757,94.632,69.314,60.426,22.013,37.871,76.206,59.088,93.804,58.537,37.995,26.627,94.969,77.968,84.829,55.187,50.827,42.828,55.181,45.614,53.696,46.53,57.491,81.335,0,97.354,40.187,22.9476894078,52.9875200446,38.1400721392,54.986130153,100.5644764685,143.2662640442,9.5407810083,69.491964685,135.2894271313,8.7591496618,58.9696249971,89.7894437544,40.8691824178,76.1507982323,36.8215815381,70.3290664307,126.6970349167,16.1064868876,88.521150046,93.1318924992,60.5881038585,73.4961966904,50.2191888992,55.5512511,26.188086,103.009806,40.090505,56.1055357,43.1323497,38.9309464,26.2361561,33.0796411,81.6539357,74.2181000819,68.6065589544,37.5104946641,27.559154577,0,62.5926901833,12.0999588601,11.5047393774,27.2435748354,54.8273770444,101.7643392314,75.4920966299,113.6006538677,42.5942490356,84.6549119473,45.9592089041,"2",0.044,0.956
"2621","Akip1",0.698,8.311,0,13.973,28.391,3.84,3.48,4.64,39.961,39.29,48.871,35.303,18.429,16.638,10.099,10.247,29.831,17.271,5.274,11.45,9.985,38.914,21.308,30.365,21.492,19.675,18.355,31.054,30.952,15.342,0.597,17.473,12.991,57.25,91.885,60.281,18.144684648,0,7.4917998845,21.832728149,17.8215527919,45.0476397252,1.0600867787,23.7090232455,0,35.036598647,0,30.3699589169,15.763827504,14.738864174,20.9678450425,49.8845703753,10.6468096569,1.1504633491,39.9213029619,1.4782840079,31.3447126898,15.015352012,26.8956325485,18.2734379,0.79357836,15.355499,24.2884082,51.3305965,11.7633681,16.7550908,18.8108289,27.5663676,24.454732,7.3402516565,9.2033188841,20.9617470182,6.8897886443,25.1592178228,2.0191190382,1.09999626,2.3009478755,44.5199881457,33.3128366852,46.793423843,43.8040560692,28.0313301751,25.9269341956,15.7765972266,67.7898331336,"2",0.045,0.955
"6259","Dapp1",23.034,38.232,24.657,127.717,80.961,67.125,42.925,61.863,45.822,101.967,106.183,62.857,49.085,49.146,31.811,66.195,39.87,49.329,81.741,44.24,49.926,130.177,71.672,75.672,42.43,35.294,25.733,43.953,75.635,66.1,82.322,62.564,55.353,84.594,39.379,27.629,34.154700514,26.2148783379,19.0700360696,109.972260306,131.5400325116,43.570667931,36.0429504759,66.2217545822,24.5980776602,23.3577324313,94.727801857,23.767793935,42.0368733441,100.7155718556,54.9766668798,13.0844774755,51.104686353,48.3194606628,0.8678544122,10.3479880555,19.7874443237,20.231211132,20.8020907992,5.11656261,20.6330375,40.3081849,68.1831217,119.37348,21.5661748,42.8733207,53.4623558,126.192705,52.6398469,38.332425317,12.5499802965,11.0324984306,4.5931924295,48.0312340253,63.6022497024,75.8997419409,14.9561611906,92.3623634665,41.6410458565,87.6808815699,97.3941246645,39.833995512,75.9288787157,96.5835586308,37.9163473459,"2",0.045,0.955
"24858","Ksr1",1.396,5.171,12.183,140.954,103.202,111.978,23.783,19.59,10.123,19.645,49.759,47.358,19.492,21.757,21.965,71.848,66.832,79.92,31.114,18.737,38.831,55.592,132.69,32.293,20.938,16.525,13.406,66.408,87.97,67.732,26.844,40.018,59.307,42.724,5.469,86.236,38.9577052738,37.3701457157,41.5454357231,42.8568367369,48.3727861494,64.2482730507,43.4635579269,2.4526575771,0,0,43.9135505298,48.4158765342,89.3283558561,100.7155718556,8.9496899572,13.9022573177,27.6817051079,24.1597303314,19.0927970687,0,30.1189418025,29.2404223392,30.2575866171,9.5021877,7.14220527,92.132994,62.0378618,1.1937348,3.9211227,48.7868821,111.87493,65.5466962,40.6197244,30.9921736606,6.6933228248,1.1032498431,50.5251167245,19.4412137722,69.6596068169,28.5999027603,48.319905385,23.2567102254,38.8649761327,48.1563391006,13.0480167015,54.5873271832,35.1865535512,30.3988092902,34.4694066781,"2",0.045,0.955
"27293","Mrps33",65.611,56.147,71.94,82.366,50.801,69.737,32.484,45.882,75.127,83.725,87.079,79.647,59.009,39.419,74.984,56.418,52.347,80.823,31.642,48.404,34.393,46.79,114.772,132.064,45.203,68.517,66.401,49.925,55.621,31.826,91.27,28.746,27.677,98.266,102.823,0,23.4813566034,17.8484278045,64.0208353766,35.9835704678,63.6484028282,43.570667931,83.7468555176,18.8037080912,68.6696334681,2.9197165539,33.8761675515,48.4158765342,92.8314286348,44.216592522,42.4471009397,41.7067719531,69.7366032525,59.8240941539,96.3318397559,22.1742601189,35.547355732,60.377520722,56.1026085191,46.780001,12.6972538,63.9812458,30.4336681,34.6183093,31.3689816,61.5995987,118.310213,41.0432584,63.0020215,8.1558351738,66.9332282482,11.0324984306,29.8557507918,92.6316656203,107.0133090231,42.8998541405,49.4703793228,63.125356326,61.0735339229,44.9762034996,78.2881002088,22.1299975067,9.2596193556,38.4795054306,76.9816749144,"2",0.045,0.955
"28521","Nudt21",62.819,69.63,73.68,137.645,127.634,108.599,20.882,77.328,71.93,136.112,141.281,186.848,81.691,41.467,56.301,103.179,125.776,120.67,107.581,140.528,84.874,126.008,193.224,74.708,61.426,69.595,78.188,106.539,107.286,53.043,63.233,34.382,81.335,28.198,52.506,46.885,112.0701110615,30.1192219201,104.8851983829,122.9101732831,150.6345533601,131.45048969,83.7468555176,64.5866495308,19.4734781477,0,52.6962606357,47.9757322021,127.8621564215,186.6922795373,98.1908841015,72.7824059574,52.1693673187,83.9838244853,46.8641382596,103.4798805547,123.2775292381,134.6639990972,120.3999800804,40.9325008,57.9312206,177.867863,106.517838,153.991789,116.6534,110.386481,100.489428,106.589955,177.814916,17.9428373824,74.4632164261,36.4072448211,55.118309154,49.1748348355,33.3154641298,115.4996073013,57.5236968869,146.8495131374,143.661608205,143.56040713,93.2001192962,13.277998504,98.151965169,158.9203574284,116.0470024829,"2",0.045,0.955
"30400","Pdzk1ip1",0,0,0,15.566,11.542,4.915,0.58,1.031,0.533,42.097,20.437,8.61,0,0,0,1.767,15.346,0,1.055,5.725,0.555,19.457,33.899,0.482,0,0.863,0,0,0,3.917,0,0,8.472,0,67.82,0,15.4763486704,0,39.5022175728,24.2585868322,22.9134250182,68.6791884335,0,0,0,0,35.1308404238,73.5041034656,60.1360827005,0,15.0866202135,0,0,0,0,2.9565680158,18.7367835632,53.8972109063,13.8680605328,0,0,0,0.58526285,2.3874696,39.211227,0,0,37.9803286,0,0,3.3466614124,0,0,50.3184356456,14.1338332672,0,3.4514218132,17.2764133103,3.4700871547,2.7258305151,11.650014912,0,25.9269341956,11.5438516292,20.6816440069,"2",0.045,0.955
"30501","Pgrmc2",2.094,26.411,15.664,46.576,34.794,29.185,31.324,54.13,11.189,63.613,67.531,79.647,47.845,19.198,63.623,57.243,20.222,39.508,12.657,46.843,30.51,52.349,76.999,53.018,51.443,36.545,27.622,18.871,63.999,66.263,34.002,60.873,29.371,74.34,90.791,55.258,21.3466878212,15.0596109601,18.3889633528,90.1610810597,63.2240801427,50.9555269023,21.2017355741,13.0808404113,111.7162693735,61.3140476323,45.168223402,5.7218763177,57.8007008481,50.7671988215,34.2645272646,8.9955782644,42.0548981446,27.6111203787,62.4855176795,19.217692103,34.4966949715,30.188760361,49.7989446406,11.6950002,18.2523024,37.748935,36.2862965,34.6183093,78.4224539,30.0606041,27.2261997,10.4139611,44.3501072,13.8649197955,35.1399448303,57.3689918393,4.5931924295,13.7232097215,50.4779759543,72.5997531608,21.859004817,55.8161045409,45.8051504422,19.9894237776,56.3860721742,63.4393261858,55.5577161334,45.0210213538,117.1959827055,"2",0.045,0.955
"30693","Pkm",327.355,390.631,504.447,1054.094,1024.692,857.425,414.748,482.014,342.067,1058.026,1146.687,1581.317,377.975,452.038,403.195,559.002,600.916,666.9,485.698,399.725,397.187,732.422,922.052,719.603,418.614,415.416,516.455,522.664,498.727,502.358,375.817,297.602,455.815,596.43,700.075,781.981,265.2325961788,364.2194798857,267.6615776913,935.5728321617,1457.1241020802,1106.251873908,471.7386165231,373.6215042476,339.2484877307,175.182993235,1112.8948377112,1116.6461706123,909.0473860655,765.6021112604,1263.440516525,1281.4610127549,1067.875008584,1056.1253544865,776.7296989326,1009.6679774118,932.4614249902,1197.2767525366,871.586592275,318.688757,304.734092,692.916892,922.95951,931.113146,817.554082,669.710837,671.249579,806.163105,1108.33819,449.3865180782,482.7559087399,361.8659485246,264.1085646963,312.2030211646,356.3745102374,333.2988667839,378.505925516,1160.8420789638,1191.6279289271,1055.805019526,1222.7855651655,1193.544532194,796.3272645788,1163.2354491674,918.0351978601,"2",0.045,0.955
"31213","Prim2",2.792,12.19,9.863,8.457,18.45,21.351,12.181,10.31,1.598,36.484,30.655,14.638,4.253,11.519,0,5.889,16.206,25.624,4.219,0.52,2.774,8.339,27.603,33.257,20.522,7.033,6.478,15.288,22.109,10.119,50.109,28.182,4.519,24.78,0,0,1.0673343911,26.7726417068,0,36.3878802483,47.9484634639,21.4160910169,0,12.2632878856,0,0,34.5035039877,20.246639278,20.4345912089,9.0070836619,33.4974109825,1.6355596844,5.3234048284,0,3.4714176489,17.7394080951,24.690527873,2.6869577285,20.8020907992,0,7.14220527,67.8201206,17.5578854,47.7493921,12.7436488,24.6398395,29.206287,21.4405081,14.5070444,0,23.4266298869,2.2064996861,0,34.3080243038,7.0669166336,53.8998167406,27.6113745057,45.8489430157,27.0666798067,7.2688813737,74.0940948404,41.3093286791,92.5961935557,47.3297916797,0,"2",0.045,0.955
"38671","Zfp703",35.597,6.095,13.924,21.94,30.834,34.1,13.922,9.279,4.263,15.903,32.432,31.859,5.848,13.054,4.797,26.03,23.09,18.851,18.458,0.52,11.649,35.671,4.358,66.514,37.577,7.853,25.193,10.511,38.399,22.196,11.334,25.927,35.019,11.108,0,28.466,0.5336671955,12.8285574845,10.2160907516,15.3637716604,63.6484028282,1.4769717943,0,4.9053151542,19.4734781477,2.9197165539,3.7640186168,40.933422888,12.2607547254,24.5647736233,28.6390078629,1.6355596844,10.114469174,43.7176072663,43.3927206108,31.0439641664,15.5848012815,22.9181688604,6.5137860078,6.57843764,16.6651456,17.2749364,34.530508,2.3874696,0.98028067,40.4093367,31.1863742,15.3146486,20.3098622,6.5246681391,24.26329524,13.2389981168,22.9659621475,0,9.0860356718,1.09999626,8.0533175642,9.9671615252,13.8803486188,4.9973559444,54.5220697882,10.3273321698,0,10.004671412,1.1489802226,"2",0.045,0.955
"2953","Ap2s1",94.228,51.53,41.481,102.59,106.825,105.066,103.832,82.999,35.166,142.193,115.957,110.214,39.871,40.443,77.256,75.971,80.17,93.24,34.806,43.72,53.254,83.851,86.2,51.572,58.237,63.382,56.504,96.984,61.905,83.563,36.985,71.019,89.243,75.195,43.755,20.931,74.1797401788,82.5489785958,55.8479627753,54.986130153,173.5479783782,122.5886589244,33.9227769185,40.8776262853,85.0683519083,46.7154648627,81.5537366981,147.0082069312,115.0175562331,125.280345479,63.4149459822,93.2269020128,92.6272440148,77.0810443906,109.3496559391,48.7833722615,102.2643140271,105.1074640841,79.2160427405,49.703751,47.6147018,133.080991,116.759938,83.5614362,96.067506,79.8330799,56.9275085,55.7453211,77.5090659,25.2830890389,25.9366259462,81.6404883866,59.7115015835,64.0416453671,73.6978448933,86.899704541,92.0379150191,61.131924021,101.3265449175,124.0252884383,122.092156278,73.7666583556,92.5961935557,99.277124011,82.7265760274,"2",0.046,0.954
"6734","Dnase2a",78.174,7.573,4.061,42.409,29.318,13.21,6.381,15.981,18.116,7.484,40.429,21.526,14.708,7.167,15.653,17.432,24.668,28.672,2.637,2.602,9.43,33.818,46.49,55.91,13.727,8.198,11.967,38.22,13.033,48.31,2.386,11.836,1.13,31.616,16.408,6.698,21.8803550168,10.5975040089,9.5350180348,9.2991249523,34.7944602127,11.8157743542,14.8412149019,11.4457353599,49.1961553205,5.8394331078,48.9322420189,33.4509692418,41.453027881,58.1366309085,51.9082017516,28.6222944776,55.3634102157,51.7708507101,2.6035632366,2.9565680158,39.925108901,35.7207321549,36.9814947542,13.8878128,12.6972538,3.83887475,28.6778795,31.0371049,20.5858942,17.7406844,27.7212215,34.304813,7.04627872,6.5246681391,10.0399842372,0,57.4149053688,33.1644234937,9.0860356718,0,2.3009478755,65.1187886311,28.4547146686,19.0808136059,46.6000596481,42.7846618463,11.1115432267,28.859629073,0,"2",0.046,0.954
"22802","Gskip",20.242,23.641,40.901,55.524,29.318,44.699,12.181,15.981,22.378,95.887,60.422,53.816,23.568,40.699,50.242,49.587,33.416,45.152,40.607,33.31,52.699,45.4,82.326,70.37,36.883,29.555,16.555,32.01,29.09,35.906,7.158,6.764,27.112,87.157,0,16.745,0,7.2509237956,17.0268179193,42.4525269563,14.8512939932,30.2779217825,34.9828636972,31.0669959768,2.049839805,125.5478118184,38.8948590406,24.6480825992,26.8568913032,21.2894704736,63.1592405549,35.1645332154,49.5076649044,87.4352145327,39.0534485497,63.5662123407,47.4548443516,55.319717939,28.5766095828,24.8518755,24.6009293,45.4266845,21.6547254,34.6183093,26.4675782,61.5995987,56.9275085,18.3775784,10.7766616,0,22.5899645338,51.8527426239,0,48.0312340253,2.0191190382,65.9997756008,66.7274883888,43.1910332757,11.798296326,21.806644121,24.6980316135,0,5.5557716133,80.42216635,5.744901113,"2",0.046,0.954
"23301","Hn1l",3.49,27.52,12.183,7.967,16.849,35.483,35.964,12.888,15.452,11.693,39.541,57.26,33.137,11.519,8.332,22.497,3.729,26.301,0,0,12.759,26.869,15.497,37.113,10.122,12.254,12.327,14.81,8.611,18.279,35.196,0,12.426,0.854,1.094,3.349,0,0,0,23.4499672711,28.8539426154,57.6018999765,0,35.9723111311,14.3488786351,20.4380158774,15.6834109035,72.6238148013,14.5961365778,32.7530314978,24.5477210254,10.6311379488,19.6965978652,0,0.8678544122,22.1742601189,13.1332595069,17.8603660774,22.6931899628,7.30937515,0,40.3081849,18.4357797,35.8120441,17.6450521,25.625433,17.8207853,52.0698054,50.567412,36.7012582823,57.729909364,6.6194990584,0,61.7544437468,57.5448925879,23.0999214603,36.8151660076,42.5265558407,70.7897779561,71.780203565,76.8900984193,100.3226553636,66.6692593601,27.70524391,27.5755253425,"2",0.046,0.954
"30799","Plekho1",1.396,14.776,17.115,66.432,72.873,73.423,9.281,12.373,4.263,14.5,20.881,17.652,9.215,7.167,40.648,44.758,33.129,48.99,11.075,5.725,24.963,6.949,39.226,22.653,6.517,13.807,6.928,17.199,37.236,41.292,7.755,10.146,31.065,10.254,0,10.884,2.1346687821,0,0,19.8111792463,4.2432268552,16.9851756341,12.7210413444,3.2702101028,0,0,23.2114481372,14.5247629603,18.0992093565,5.7317805121,21.4792558972,13.0844774755,6.3880857941,8.0532434438,72.8997706261,23.6525441268,64.4405266472,67.6481122225,73.5427452498,3.65468758,24.6009293,7.6777495,17.8505168,5.96867401,0.98028067,34.0029785,45.046985,18.3775784,19.0664012,26.9142560737,3.3466614124,3.3097495292,4.5931924295,12.5796089114,1.0095595191,9.8999663401,19.5580569416,15.2829810052,9.7162440332,8.1774915454,19.5720250522,147.5333167112,0,50.0233570598,42.5122682363,"2",0.046,0.954
"35257","Tada2a",6.282,16.069,6.382,19.856,15.249,21.658,0,6.186,12.788,2.806,19.548,32.289,21.264,3.84,7.069,18.256,21.513,32.171,12.129,3.123,0,22.237,19.371,43.861,5.824,7.421,12.686,8.361,1.629,17.463,7.158,4.509,5.083,0,0,2.512,12.8080126927,0,0,34.3663313456,7.2134856539,8.1233448685,69.9657273944,8.9930777828,12.2990388301,32.1168820931,11.9193922866,14.5247629603,8.7576819467,103.172049218,1.2785271367,9.8133581066,9.0497882083,47.1689973137,0,1.4782840079,12.7830392534,12.8025632945,19.121113765,0.73093752,0,16.6351239,14.0463083,47.7493921,0,33.5101817,25.2461125,19.6027503,0.82897397,4.0779175869,34.3032794772,44.1299937225,2.2965962148,0,0,29.6998990203,2.3009478755,23.2567102254,34.0068541161,25.4410848079,27.9600357888,22.1299975067,27.7788580667,52.7169224399,27.5755253425,"2",0.046,0.954
"3208","Arpc4",151.463,146.279,180.429,364.153,409.86,412.891,207.664,178.887,158.246,362.498,368.753,385.319,214.948,231.139,220.659,336.98,294.148,368.782,180.357,224.845,193.601,300.659,310.902,292.565,156.685,183.503,148.189,276.859,157.321,248.568,153.309,180.365,159.846,301.633,498.803,417.782,86.454085676,426.6889772014,261.5319232404,390.9675577789,511.3088360532,258.4700639972,251.2405665528,109.5520384446,321.824849388,84.6717800636,284.1834055711,367.9606616602,568.6654810711,339.8127017894,372.3071022182,425.2455179531,330.0510993629,330.1829811957,459.0949840619,193.655205038,378.5880940523,435.6032646853,379.0603212305,133.761565,166.651456,294.313731,363.155597,353.345501,279.379992,236.049662,284.637543,300.167113,254.080521,101.9479396729,123.8264722591,182.0362241053,165.354927462,161.2477142279,251.3803202525,238.6991884228,262.3080578044,432.574810192,376.8514650014,423.8666451023,494.4266328661,404.2412877888,483.3521303606,447.1318531037,304.4797589899,"2",0.047,0.953
"3458","Atpif1",35.597,23.087,24.657,87.269,89.217,101.379,85.27,52.068,12.788,102.435,144.391,113.228,35.441,20.989,40.648,63.014,65.111,107.237,121.82,76.51,61.575,114.426,123.973,96.397,33.833,36.027,28.252,46.103,68.421,57.45,113.938,104.837,53.094,130.736,94.073,49.397,78.9827449386,65.2583141602,108.2905619667,160.1066730925,89.532086645,240.746402466,76.3262480667,20.4388131426,14.3488786351,43.7957483088,188.2009308418,115.3178150179,198.5074574581,175.2287185131,118.6473182893,160.2848490746,198.0306596178,130.0023584499,171.8351736186,45.8268042456,89.3061646469,158.8466186534,109.053385099,59.9368762,27.7752427,78.6969324,66.4273332,93.1113146,151.943504,94.1241868,160.387067,180.100268,136.780704,48.935011043,29.2832873586,27.5812460766,0,98.3496696709,35.334583168,128.6995624215,125.4016592135,125.586235217,222.0855779014,131.294169812,169.624217119,84.0939905254,216.6750929203,145.0677354734,168.9000927227,"2",0.047,0.953
