NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	Neurl1b	na	9	4.735374927520752	0.019021124	Yes	
row_1	4930579G24Rik	na	22	4.452112674713135	0.036813058	Yes	
row_2	Grhl1	na	117	3.10589599609375	0.047013752	Yes	
row_3	Tagln2	na	142	2.864471435546875	0.058040597	Yes	
row_4	Txnrd1	na	170	2.623802661895752	0.06801143	Yes	
row_5	Mpp2	na	171	2.6125855445861816	0.078633934	Yes	
row_6	Ube2v1	na	174	2.5984835624694824	0.089147456	Yes	
row_7	Nup37	na	177	2.5733189582824707	0.09955866	Yes	
row_8	Noc4l	na	211	2.3655929565429688	0.108324684	Yes	
row_9	Hbs1l	na	217	2.340460777282715	0.11771163	Yes	
row_10	Gm2a	na	229	2.288900136947632	0.12673399	Yes	
row_11	Havcr2	na	243	2.2308640480041504	0.13546874	Yes	
row_12	Nucks1	na	245	2.227945327758789	0.1445015	Yes	
row_13	Lmna	na	283	2.133435010910034	0.1522203	Yes	
row_14	Rfc4	na	303	2.061140775680542	0.16011001	Yes	
row_15	Capg	na	324	2.0166547298431396	0.16779302	Yes	
row_16	Wbp5	na	334	1.9917519092559814	0.17565885	Yes	
row_17	S100a10	na	346	1.956487774848938	0.18332966	Yes	
row_18	Snrpa	na	352	1.94724440574646	0.19111782	Yes	
row_19	Ptpn5	na	355	1.943160057067871	0.19896686	Yes	
row_20	Spsb3	na	359	1.9373977184295654	0.20676665	Yes	
row_21	Gtf2e2	na	368	1.914642333984375	0.21434478	Yes	
row_22	Golt1b	na	389	1.879206657409668	0.22146896	Yes	
row_23	Rab8b	na	391	1.8780139684677124	0.22907893	Yes	
row_24	Brca1	na	402	1.8286775350570679	0.2362559	Yes	
row_25	Ipo5	na	403	1.8258142471313477	0.24367948	Yes	
row_26	Ctsb	na	406	1.823464274406433	0.25104186	Yes	
row_27	Nhp2l1	na	407	1.8140759468078613	0.2584177	Yes	
row_28	Polr2m	na	422	1.785068392753601	0.26531404	Yes	
row_29	Sccpdh	na	429	1.7788746356964111	0.27239183	Yes	
row_30	Adam19	na	442	1.7588402032852173	0.2792332	Yes	
row_31	0610010K14Rik	na	455	1.73704993724823	0.28598595	Yes	
row_32	Pold1	na	463	1.729086995124817	0.29283547	Yes	
row_33	Cox5b	na	465	1.7239519357681274	0.29981905	Yes	
row_34	D1Ertd622e	na	470	1.7152717113494873	0.30668986	Yes	
row_35	Nap1l1	na	480	1.6948482990264893	0.31334853	Yes	
row_36	Caprin1	na	488	1.6812907457351685	0.3200037	Yes	
row_37	E2f7	na	499	1.6711901426315308	0.32654035	Yes	
row_38	Ube2m	na	501	1.6676480770111084	0.333295	Yes	
row_39	Mrpl4	na	502	1.6666072607040405	0.34007126	Yes	
row_40	Snx5	na	506	1.662305474281311	0.34675255	Yes	
row_41	Itm2c	na	515	1.6513010263442993	0.35325995	Yes	
row_42	Tnfrsf4	na	519	1.6452716588974	0.35987198	Yes	
row_43	Canx	na	521	1.6446013450622559	0.36653295	Yes	
row_44	Esco2	na	522	1.6443402767181396	0.37321866	Yes	
row_45	Plk3	na	538	1.6281818151474	0.3794513	Yes	
row_46	Lamtor4	na	554	1.6033008098602295	0.3855828	Yes	
row_47	Nudt21	na	573	1.5787080526351929	0.3915368	Yes	
row_48	Mt1	na	580	1.570596694946289	0.39776775	Yes	
row_49	Dynll2	na	583	1.5698459148406982	0.40409893	Yes	
row_50	Cops6	na	593	1.5605952739715576	0.4102117	Yes	
row_51	Lpgat1	na	613	1.5416991710662842	0.41598943	Yes	
row_52	Scd2	na	617	1.5371818542480469	0.42216197	Yes	
row_53	Usp1	na	622	1.5303723812103271	0.428281	Yes	
row_54	Ywhaq	na	623	1.5298548936843872	0.43450126	Yes	
row_55	Kpna3	na	626	1.5288641452789307	0.4406658	Yes	
row_56	Acsl5	na	629	1.5256346464157104	0.44681722	Yes	
row_57	Mdh1	na	632	1.5231250524520874	0.45295843	Yes	
row_58	Txndc17	na	633	1.5228837728500366	0.45915034	Yes	
row_59	Slc29a1	na	653	1.5054881572723389	0.4647808	Yes	
row_60	Atp2a2	na	689	1.478407621383667	0.469888	Yes	
row_61	Calm2	na	697	1.4696471691131592	0.47568265	Yes	
row_62	Rad23a	na	711	1.4572912454605103	0.48127213	Yes	
row_63	Arl6ip1	na	736	1.4257451295852661	0.48644927	Yes	
row_64	Crlf2	na	744	1.41144859790802	0.4920073	Yes	
row_65	Rps27l	na	745	1.4112908840179443	0.49774545	Yes	
row_66	Adprh	na	790	1.3723468780517578	0.502189	Yes	
row_67	Ndufa12	na	799	1.3689123392105103	0.5075482	Yes	
row_68	Ywhah	na	807	1.365265130996704	0.5129185	Yes	
row_69	Trpv2	na	812	1.3614240884780884	0.5183506	Yes	
row_70	Dnaaf2	na	834	1.3444602489471436	0.5232747	Yes	
row_71	Slc19a1	na	851	1.3317933082580566	0.52827644	Yes	
row_72	Nasp	na	869	1.3249086141586304	0.53322434	Yes	
row_73	Ufm1	na	906	1.2980016469955444	0.5375722	Yes	
row_74	Cops2	na	909	1.2967498302459717	0.542793	Yes	
row_75	Naa40	na	935	1.2753442525863647	0.54733276	Yes	
row_76	Psmb7	na	941	1.2712883949279785	0.5523726	Yes	
row_77	Sub1	na	953	1.26241135597229	0.55722135	Yes	
row_78	Tmco1	na	954	1.2619730234146118	0.5623524	Yes	
row_79	Sae1	na	964	1.2554668188095093	0.56722456	Yes	
row_80	Gm11974	na	977	1.2471102476119995	0.5719853	Yes	
row_81	Tnfrsf18	na	979	1.2448432445526123	0.5770209	Yes	
row_82	Ddx39	na	981	1.2423956394195557	0.5820465	Yes	
row_83	Kif4	na	989	1.2385876178741455	0.58690166	Yes	
row_84	Lsm10	na	1019	1.2217397689819336	0.59112024	Yes	
row_85	Ikzf3	na	1022	1.2196624279022217	0.5960276	Yes	
row_86	Pcgf2	na	1027	1.2133699655532837	0.60085773	Yes	
row_87	Vdac1	na	1055	1.1964190006256104	0.605025	Yes	
row_88	Pygb	na	1066	1.1915069818496704	0.6096113	Yes	
row_89	Plekho1	na	1075	1.1848593950271606	0.61422217	Yes	
row_90	Tmem97	na	1082	1.1806446313858032	0.61886764	Yes	
row_91	Rfk	na	1120	1.15947425365448	0.6226264	Yes	
row_92	Ppil1	na	1125	1.1570088863372803	0.62722737	Yes	
row_93	Mrpl27	na	1128	1.1540188789367676	0.6318678	Yes	
row_94	Nucb2	na	1134	1.1506472826004028	0.63641715	Yes	
row_95	Sh3rf1	na	1155	1.145161509513855	0.64055675	Yes	
row_96	Pef1	na	1172	1.1346502304077148	0.6447569	Yes	
row_97	Dnttip1	na	1182	1.129898190498352	0.64911854	Yes	
row_98	Cdk4	na	1196	1.1190382242202759	0.6533327	Yes	
row_99	Pgap3	na	1234	1.1018102169036865	0.656857	Yes	
row_100	Dcxr	na	1246	1.0960450172424316	0.66102934	Yes	
row_101	Tiam1	na	1280	1.0813080072402954	0.6645736	Yes	
row_102	Timm17b	na	1287	1.077986717224121	0.66880167	Yes	
row_103	Hmgcr	na	1296	1.0749289989471436	0.6729656	Yes	
row_104	Gins4	na	1307	1.0706373453140259	0.6770604	Yes	
row_105	Tmem120a	na	1320	1.06561279296875	0.6810832	Yes	
row_106	Nup155	na	1346	1.0582863092422485	0.6847405	Yes	
row_107	Cep85	na	1380	1.0415079593658447	0.6881229	Yes	
row_108	Ciao1	na	1398	1.0368341207504272	0.69189954	Yes	
row_109	BC056474	na	1410	1.0276105403900146	0.6957936	Yes	
row_110	Cox6b1	na	1415	1.0264267921447754	0.6998637	Yes	
row_111	Med24	na	1422	1.0224895477294922	0.70386606	Yes	
row_112	Nup107	na	1430	1.0204520225524902	0.70783436	Yes	
row_113	Ahsa1	na	1462	1.0108966827392578	0.711144	Yes	
row_114	Nelfe	na	1493	0.9982038140296936	0.7144278	Yes	
row_115	Abcc4	na	1510	0.9915468096733093	0.7180461	Yes	
row_116	Wdr1	na	1551	0.9741346836090088	0.72097385	Yes	
row_117	Naa10	na	1558	0.9707183241844177	0.7247658	Yes	
row_118	Gmpr2	na	1589	0.9599195122718811	0.72789395	Yes	
row_119	Ndfip1	na	1599	0.9571875333786011	0.7315533	Yes	
row_120	Baiap3	na	1601	0.9566555023193359	0.7354172	Yes	
row_121	Mvb12a	na	1603	0.95586097240448	0.7392778	Yes	
row_122	Pdlim7	na	1604	0.9556357860565186	0.7431633	Yes	
row_123	Klhdc10	na	1615	0.9531724452972412	0.7467805	Yes	
row_124	Slc38a1	na	1622	0.9509919285774231	0.7504922	Yes	
row_125	Tcea1	na	1623	0.9508981108665466	0.7543585	Yes	
row_126	Xpnpep1	na	1642	0.9460835456848145	0.7577403	Yes	
row_127	D17H6S56E-5	na	1676	0.9342862963676453	0.7606868	Yes	
row_128	Eif4h	na	1677	0.9340853095054626	0.7644847	Yes	
row_129	3830406C13Rik	na	1722	0.9182122945785522	0.76708174	Yes	
row_130	Tars	na	1727	0.9165517687797546	0.77070504	Yes	
row_131	Slc15a3	na	1730	0.9164466261863708	0.77437955	Yes	
row_132	C1qbp	na	1734	0.9154059886932373	0.778024	Yes	
row_133	Eif4e2	na	1743	0.9118505120277405	0.78152496	Yes	
row_134	Hsd17b12	na	1771	0.9043880701065063	0.78450483	Yes	
row_135	Stard10	na	1785	0.8987341523170471	0.78782326	Yes	
row_136	Ndufa11	na	1796	0.8944498896598816	0.7912017	Yes	
row_137	Prkrir	na	1917	0.857930064201355	0.791591	Yes	
row_138	Dus2l	na	1938	0.8502835631370544	0.79453164	Yes	
row_139	Dbi	na	1947	0.8478245735168457	0.7977722	Yes	
row_140	Rnf125	na	1995	0.8304533362388611	0.799935	Yes	
row_141	Ankrd50	na	2005	0.8284320831298828	0.80307084	Yes	
row_142	Snrpd1	na	2020	0.8240440487861633	0.8060598	Yes	
row_143	Pdgfb	na	2031	0.8213169574737549	0.8091409	Yes	
row_144	Sh3bgrl	na	2041	0.8181595802307129	0.81223506	Yes	
row_145	Cxx1a	na	2052	0.8135905861854553	0.8152848	Yes	
row_146	AW112010	na	2063	0.8103029131889343	0.8183211	Yes	
row_147	Ndufa9	na	2066	0.8102406859397888	0.82156384	Yes	
row_148	Fam92a	na	2078	0.8070361614227295	0.8245611	Yes	
row_149	Slc39a6	na	2105	0.8003270626068115	0.82714367	Yes	
row_150	Kdm1b	na	2110	0.7996233105659485	0.83029157	Yes	
row_151	Smap1	na	2111	0.7992467880249023	0.8335412	Yes	
row_152	Pex16	na	2180	0.7816580533981323	0.83496326	Yes	
row_153	Snx2	na	2211	0.7737596035003662	0.8373345	Yes	
row_154	Txndc12	na	2224	0.7682076096534729	0.8401481	Yes	
row_155	Psmg2	na	2225	0.7677009701728821	0.84326947	Yes	
row_156	Isoc2a	na	2284	0.7499992251396179	0.84482104	Yes	
row_157	Rab19	na	2293	0.7486540079116821	0.8476584	Yes	
row_158	Flnb	na	2303	0.7471558451652527	0.8504638	Yes	
row_159	Pola2	na	2333	0.7374879121780396	0.85271347	Yes	
row_160	Ints6	na	2366	0.7293030619621277	0.8548523	Yes	
row_161	Myo1c	na	2382	0.7240108847618103	0.8574087	Yes	
row_162	Ocel1	na	2383	0.7239612340927124	0.8603522	Yes	
row_163	1110001A16Rik	na	2421	0.7110066413879395	0.8622876	Yes	
row_164	Wdr6	na	2478	0.6988529562950134	0.86368287	Yes	
row_165	Ankrd32	na	2497	0.6923065781593323	0.86603284	Yes	
row_166	Mrps23	na	2500	0.6912804841995239	0.8687919	Yes	
row_167	Pmpcb	na	2661	0.6582812666893005	0.86733633	Yes	
row_168	Rnf41	na	2787	0.6374192237854004	0.86669993	Yes	
row_169	E2f3	na	2810	0.6318193078041077	0.8687007	Yes	
row_170	Ppp2cb	na	2818	0.6302672624588013	0.8710825	Yes	
row_171	Lman1	na	2893	0.6120362281799316	0.87165993	Yes	
row_172	Palb2	na	2900	0.6108323335647583	0.87398857	Yes	
row_173	Cstb	na	2931	0.6057791709899902	0.8756768	Yes	
row_174	Uchl5	na	2981	0.5953337550163269	0.87683195	Yes	
row_175	4833439L19Rik	na	3022	0.585067093372345	0.87817776	Yes	
row_176	Pqlc3	na	3047	0.5806469321250916	0.8799188	Yes	
row_177	Rtca	na	3056	0.5788582563400269	0.8820658	Yes	
row_178	Pias3	na	3102	0.5674724578857422	0.88321096	Yes	
row_179	Hrsp12	na	3263	0.5530912280082703	0.88132775	Yes	
row_180	Map3k5	na	3347	0.5477562546730042	0.8814114	Yes	
row_181	Ralb	na	3429	0.5416332483291626	0.88152176	Yes	
row_182	Aldh7a1	na	3453	0.5408903956413269	0.88312703	Yes	
row_183	Tmem138	na	3494	0.5377839803695679	0.88428056	Yes	
row_184	Pigk	na	3577	0.5318509340286255	0.8843254	Yes	
row_185	Ggnbp1	na	3666	0.5259288549423218	0.88419116	Yes	
row_186	Mapre3	na	3787	0.5140357613563538	0.8831821	Yes	
row_187	Mkrn2	na	3885	0.5062578320503235	0.8827355	Yes	
row_188	Nop16	na	3886	0.5062218904495239	0.88479376	Yes	
row_189	Znhit2	na	3909	0.501896321773529	0.88626623	Yes	
row_190	Snx12	na	4012	0.4872773289680481	0.8856133	Yes	
row_191	Snapc2	na	4138	0.4765721559524536	0.8843229	Yes	
row_192	Nbas	na	4155	0.47525325417518616	0.88584197	Yes	
row_193	Ptpn11	na	4162	0.4737228751182556	0.8876131	Yes	
row_194	Aagab	na	4334	0.4545726180076599	0.8850453	No	
row_195	Ttf2	na	4361	0.450486421585083	0.8862055	No	
row_196	Cep152	na	4460	0.4318277835845947	0.8854304	No	
row_197	Plbd2	na	4842	0.3759544789791107	0.8771196	No	
row_198	Tmem242	na	4879	0.36953529715538025	0.8776924	No	
row_199	Pcbd2	na	4999	0.34934085607528687	0.87603956	No	
