NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	Fam64a	na	10	4.731927394866943	0.019971574	Yes	
row_1	Icos	na	50	3.998070240020752	0.036056854	Yes	
row_2	Gga2	na	51	3.9833364486694336	0.053086318	Yes	
row_3	BC030867	na	59	3.8274943828582764	0.069268756	Yes	
row_4	Bcap29	na	66	3.714268445968628	0.08499296	Yes	
row_5	Tuba1b	na	67	3.7086868286132812	0.10084825	Yes	
row_6	Il9r	na	159	2.725369691848755	0.11014961	Yes	
row_7	1810009A15Rik	na	195	2.4382171630859375	0.119669534	Yes	
row_8	Rbmxl1	na	199	2.4215636253356934	0.12994467	Yes	
row_9	Lsm3	na	226	2.3096134662628174	0.13914722	Yes	
row_10	Idh2	na	266	2.172858715057373	0.1474294	Yes	
row_11	Stx6	na	309	2.0496504306793213	0.15510736	Yes	
row_12	Uqcrb	na	310	2.04945707321167	0.16386916	Yes	
row_13	Cebpa	na	311	2.0478286743164062	0.17262398	Yes	
row_14	AI662270	na	340	1.9679715633392334	0.1803143	Yes	
row_15	Prkar1a	na	344	1.9583415985107422	0.1886091	Yes	
row_16	Alad	na	345	1.9568904638290405	0.19697514	Yes	
row_17	1700037H04Rik	na	357	1.9399888515472412	0.20498486	Yes	
row_18	Clic1	na	369	1.9134843349456787	0.21288127	Yes	
row_19	Ints9	na	370	1.9104278087615967	0.22104868	Yes	
row_20	Hmgn5	na	377	1.903370976448059	0.22903098	Yes	
row_21	Tceb3	na	420	1.7896174192428589	0.23559725	Yes	
row_22	Plk4	na	424	1.783861517906189	0.2431461	Yes	
row_23	Kntc1	na	425	1.782097578048706	0.25076488	Yes	
row_24	Bub3	na	435	1.7682791948318481	0.25809216	Yes	
row_25	Sdhb	na	438	1.7646030187606812	0.2655845	Yes	
row_26	Skap2	na	451	1.7458717823028564	0.27273852	Yes	
row_27	Fam129a	na	459	1.7331916093826294	0.27996743	Yes	
row_28	Arnt2	na	472	1.7032408714294434	0.2869392	Yes	
row_29	Fkbp2	na	483	1.6927549839019775	0.29391778	Yes	
row_30	E2f4	na	498	1.6721878051757812	0.3007051	Yes	
row_31	Gtf2h5	na	500	1.671165943145752	0.3078238	Yes	
row_32	0610009D07Rik	na	508	1.6598598957061768	0.31473923	Yes	
row_33	Tshz1	na	513	1.652229905128479	0.3216995	Yes	
row_34	Galm	na	542	1.6195518970489502	0.3279003	Yes	
row_35	Timm50	na	559	1.5951294898986816	0.33430654	Yes	
row_36	Tmem14c	na	588	1.562020182609558	0.34026134	Yes	
row_37	Cdv3	na	592	1.5606307983398438	0.34685585	Yes	
row_38	Fam129b	na	601	1.5522236824035645	0.35328528	Yes	
row_39	Paics	na	625	1.528905987739563	0.35922763	Yes	
row_40	Bcl2l1	na	628	1.5266411304473877	0.36570266	Yes	
row_41	Adora2a	na	636	1.5207853317260742	0.3720235	Yes	
row_42	Fuom	na	646	1.512836217880249	0.3782587	Yes	
row_43	0610007P14Rik	na	658	1.5038429498672485	0.38440382	Yes	
row_44	Hnrnpa1	na	675	1.492807388305664	0.39037263	Yes	
row_45	Ssrp1	na	683	1.4861570596694946	0.39654547	Yes	
row_46	Dkkl1	na	693	1.4742763042449951	0.40261582	Yes	
row_47	Nfil3	na	706	1.4601778984069824	0.40854844	Yes	
row_48	Efhd2	na	710	1.457616925239563	0.41470253	Yes	
row_49	Cdca7l	na	771	1.3925081491470337	0.41910625	Yes	
row_50	Psma4	na	782	1.3834494352340698	0.4247625	Yes	
row_51	Arl1	na	795	1.3701727390289307	0.4303103	Yes	
row_52	Psmc3ip	na	820	1.3556783199310303	0.4354863	Yes	
row_53	Mdh2	na	835	1.3444181680679321	0.44087234	Yes	
row_54	Cox6a1	na	837	1.3435158729553223	0.44659027	Yes	
row_55	Slc25a5	na	838	1.3428786993026733	0.45233133	Yes	
row_56	Mpp6	na	840	1.3401020765304565	0.4580347	Yes	
row_57	Mogs	na	854	1.3299839496612549	0.46338487	Yes	
row_58	Psme3	na	856	1.3287936449050903	0.4690399	Yes	
row_59	Agfg1	na	877	1.3203048706054688	0.4741679	Yes	
row_60	Tox	na	885	1.3160743713378906	0.47961357	Yes	
row_61	Ufc1	na	898	1.3028539419174194	0.48487362	Yes	
row_62	Ehbp1l1	na	901	1.300085425376892	0.49038005	Yes	
row_63	Ppfibp1	na	905	1.2989646196365356	0.4958559	Yes	
row_64	Psmc1	na	910	1.2942700386047363	0.5012858	Yes	
row_65	Usp39	na	924	1.2847946882247925	0.5064428	Yes	
row_66	Hk2	na	933	1.2758715152740479	0.5116908	Yes	
row_67	Kifc1	na	943	1.2699085474014282	0.5168874	Yes	
row_68	Atf6	na	946	1.2695953845977783	0.5222635	Yes	
row_69	Ruvbl2	na	957	1.2582532167434692	0.5273845	Yes	
row_70	Prdx2	na	978	1.2466851472854614	0.53219783	Yes	
row_71	Spata13	na	982	1.2417018413543701	0.53742886	Yes	
