NAME	TITLE	SCORE	
Lars	na	0.42572024	
Cap1	na	0.42555764	
Ptma	na	0.42551348	
Dars2	na	0.42525637	
Txn2	na	0.42507786	
Slc25a53	na	0.42449522	
4930579G24Rik	na	0.42438802	
Acpt	na	0.42423993	
Rab21	na	0.42367354	
Tnfrsf4	na	0.42279327	
Gm1976	na	0.4227441	
Cyb561d2	na	0.42257467	
Sar1b	na	0.42253098	
Zbtb46	na	0.42240682	
Zfp788	na	0.42211655	
Rnf26	na	0.42205438	
Rwdd2a	na	0.42204592	
Coq2	na	0.4219631	
Prex1	na	0.42195976	
Wdr75	na	0.42172506	
Rpl10-ps3	na	0.42155832	
Ect2	na	0.42148212	
Seh1l	na	0.42140323	
Ero1l	na	0.42138124	
Alms1	na	0.4213242	
Dpm3	na	0.42109975	
B3gnt9	na	0.4210945	
Plin3	na	0.42107502	
Smc2	na	0.42098123	
Clta	na	0.42081088	
Cflar	na	0.42072675	
Gm20537	na	0.42051882	
Chid1	na	0.42025355	
Fbxo33	na	0.42012396	
Smpd5	na	0.42007622	
Pfkfb2	na	0.41993973	
Golga1	na	0.419859	
Cd38	na	0.4198279	
Mdfic	na	0.41955015	
Hivep3_1	na	0.41907218	
Timm22	na	0.41861984	
Dcaf13	na	0.418616	
Zfp628	na	0.4184391	
Me2	na	0.41840425	
Usp47	na	0.4178637	
Nup93	na	0.41765773	
Traf3ip1	na	0.41713673	
Gga3	na	0.416935	
Poli	na	0.41676432	
Acaa1a	na	0.41643983	
Tef	na	0.41635612	
Mmp24	na	0.41633472	
Szrd1	na	0.41614753	
Dcaf11	na	0.4159165	
Hddc3	na	0.41574475	
Rpp21	na	0.4147347	
Ly6g5b	na	0.41458875	
Rusc1	na	0.414485	
Ube2v1	na	0.41427785	
Ubl3	na	0.41413406	
Tcrg-C3	na	0.41380152	
Lrrc56	na	0.41380152	
Ptrhd1	na	0.41358688	
Ddx59	na	0.4134935	
Eif2b2	na	0.41338843	
Nup133	na	0.41293496	
Tmem106a	na	0.41287446	
Sla2	na	0.41272825	
Taf15	na	0.41270214	
Tpst2	na	0.41256395	
Zdhhc4	na	0.412487	
Dcaf4	na	0.41245493	
Tcf7l1	na	0.41197437	
Sertad2	na	0.41191584	
Rbak	na	0.41169947	
Set	na	0.41162246	
Gmeb2	na	0.411589	
Mbd5	na	0.41150624	
Mitd1	na	0.41142282	
Il7r	na	0.4113961	
Rab11b	na	0.41137746	
Gtf2a2	na	0.41130427	
Ccdc88a	na	0.41108078	
Sfxn2	na	0.41108057	
Yod1	na	0.41091758	
Slc30a1	na	0.4107543	
Gm6793	na	0.41074055	
Rnf17	na	0.41074055	
Efcab4a	na	0.41074055	
Gm11614	na	0.41074055	
Mro	na	0.41074055	
Trpc6	na	0.41074055	
Rd3	na	0.41074055	
Morn2	na	0.41074055	
Pcdh19	na	0.41074055	
Asph	na	0.41074055	
Igkv13-84	na	0.41074055	
B230217C12Rik_1	na	0.41074055	
Fggy	na	0.41074055	
Trip13	na	0.41074055	
Pou5f2	na	0.41074055	
Fam135a	na	0.41074055	
C030013D06Rik	na	0.41074055	
1810049J17Rik	na	0.41074055	
Igsf9b	na	0.41074055	
Rdh16	na	0.41074055	
Syt7	na	0.41074055	
Gm10371	na	0.41074055	
Kif7	na	0.41074055	
A230006K03Rik	na	0.41074055	
Gm20417	na	0.41074055	
St3gal5	na	0.41074055	
Pparg	na	0.41074055	
Myo19	na	0.41074055	
Gm12106	na	0.41074055	
Gm26732	na	0.41074055	
Gm12139	na	0.41074055	
Gm12195	na	0.41074055	
Gm26899	na	0.41074055	
Tlr2	na	0.41074055	
Gm10277	na	0.41074055	
Dleu7	na	0.41074055	
Gm14123	na	0.41074055	
Fam227b	na	0.41074055	
Chadl	na	0.41074055	
Gm16861	na	0.41074055	
Sh3d21	na	0.41074055	
B430212C06Rik	na	0.41074055	
Gm26545	na	0.41074055	
Pif1	na	0.41074055	
Gm4691	na	0.41074055	
Gm26648	na	0.41074055	
Gm16938	na	0.41074055	
Dyrk4	na	0.41074055	
Gm14435	na	0.41074055	
Itga10	na	0.4107282	
Sdad1	na	0.4106908	
Otud3	na	0.4106651	
Gm26888	na	0.4106651	
Rbx1	na	0.41058043	
Atp1a1	na	0.41006017	
Eif2ak2	na	0.40993676	
Atp6v0a2	na	0.40946975	
Gm16124	na	0.40922302	
2210018M11Rik	na	0.409052	
Lacc1	na	0.40858406	
Zbtb38	na	0.4084739	
Tada1	na	0.40843067	
Eif3j2	na	0.40842876	
Rtkn	na	0.40834716	
Ninl	na	0.40834716	
Chmp1a	na	0.40834716	
2610206C17Rik	na	0.40834716	
C530050E15Rik	na	0.40834716	
Slco5a1	na	0.40834716	
Paqr3	na	0.40834716	
Gpr18	na	0.40834716	
Gpr25	na	0.40834716	
Slc39a2	na	0.40834716	
Zfyve28	na	0.40834716	
C130040N14Rik	na	0.40834716	
Gm18025	na	0.40834716	
Lilra6	na	0.40834716	
Lrp3	na	0.40834716	
Gm1972	na	0.40834716	
Taf5l	na	0.40834716	
Barhl2	na	0.40834716	
B230217C12Rik_2	na	0.40834716	
Gm11295	na	0.40834716	
Gm15169	na	0.40834716	
A530040E14Rik	na	0.40834716	
Gm15834	na	0.40834716	
Cmss1	na	0.40834716	
Gm13278	na	0.40834716	
Gm3383	na	0.40834716	
Gm15932	na	0.40834716	
Gm13075	na	0.40834716	
Igsf10	na	0.40834716	
Apol6	na	0.40834716	
Apobr	na	0.40834716	
Gm17029	na	0.40834716	
Gm17529	na	0.40834716	
Cyp39a1	na	0.40834716	
Igkv6-17	na	0.40834716	
A130050O07Rik	na	0.40834716	
Gm7292	na	0.40834716	
Myl10	na	0.40834716	
B930082K07Rik	na	0.40834716	
Gm10425	na	0.40834716	
Foxp2	na	0.40834716	
Hormad2	na	0.40834716	
Tgm2	na	0.40834716	
Gas8	na	0.40834716	
Brinp3	na	0.40834716	
Klhl41	na	0.40834716	
Gm26745	na	0.40834716	
Rdh9	na	0.40834716	
Ogfod3	na	0.40834716	
Zfp759	na	0.40834716	
Gucy2f	na	0.40834716	
Magee2	na	0.40834716	
Dcdc2b	na	0.40834716	
Gm16519	na	0.40834716	
Tsku	na	0.40834716	
Gm16589	na	0.40834716	
Gm2245	na	0.40834716	
5430421N21Rik	na	0.40834716	
Gm26510	na	0.40834716	
Gm26530	na	0.40834716	
Ncan	na	0.40834716	
Mrpl42	na	0.40817127	
Nutf2-ps1	na	0.40803537	
Gm26646	na	0.40776208	
Mknk2	na	0.40775678	
Apoe	na	0.40773457	
Sufu	na	0.4075617	
Myo1h	na	0.4075433	
Hist1h2bc	na	0.40734828	
Pxk	na	0.40727764	
Dcun1d3	na	0.40715814	
Far2	na	0.40708077	
Polr3b	na	0.40684012	
Zdhhc21	na	0.4063624	
Zfc3h1	na	0.4058302	
Zfp52	na	0.4058216	
Dhx30	na	0.4058165	
Tubb5	na	0.40580043	
TMEM185B	na	0.4057061	
Lzts1	na	0.40558222	
Gm3435	na	0.40539822	
Smarcb1	na	0.40515068	
Pabpc1	na	0.40460265	
Klra7	na	0.40458953	
Ntn1	na	0.40447453	
Mob1b	na	0.40354648	
BC024978	na	0.40342924	
Nasp	na	0.403419	
Tpm3	na	0.4032192	
Lrrfip2	na	0.40283006	
Ccdc22	na	0.4026528	
Ndufb11	na	0.40253776	
Ppcs	na	0.40243268	
Mfsd10	na	0.40234333	
Tm6sf1	na	0.40233284	
Prkar2a	na	0.40230393	
Tmem9	na	0.40225673	
Mrpl49	na	0.402123	
Nlrx1	na	0.4020348	
Zmiz1	na	0.40171087	
Il18rap	na	0.40169373	
Itpripl1	na	0.40168253	
Mical2	na	0.40165743	
Trub1	na	0.40153205	
4931428F04Rik	na	0.4013165	
Ccne2	na	0.40129215	
Tab2	na	0.4011061	
Casp4	na	0.40102383	
Ccnc	na	0.40091637	
Wdr47	na	0.40072912	
Pnpla2	na	0.40055084	
Trav12-1	na	0.39963534	
Trav12d-3	na	0.39963534	
Canx	na	0.3995632	
Rit1	na	0.39927527	
Baz2a	na	0.3991703	
Slc15a2	na	0.39896095	
Josd1	na	0.39892477	
Icmt	na	0.3989192	
Acot7	na	0.39863083	
Mx1	na	0.3985485	
Trim65	na	0.39852822	
Hnrnpf	na	0.39846024	
Klhdc1	na	0.39840296	
Clptm1l	na	0.3982403	
Etohd2	na	0.39807636	
Padi2	na	0.39785558	
Spg20	na	0.3978424	
Erc1	na	0.3977018	
Utp15	na	0.3975444	
Alkbh5	na	0.39740375	
Timeless	na	0.397376	
Phc2	na	0.39734772	
Car15	na	0.39680606	
Acad10	na	0.39628866	
Gm9774	na	0.3954348	
Naca	na	0.39536193	
Tmc4	na	0.3952796	
Brd2	na	0.39497313	
Zfp82	na	0.39494908	
Dnajb13	na	0.39472002	
Ctnnd1	na	0.39403334	
Ube2t	na	0.3939848	
Dennd4b	na	0.39377862	
Ddx39b	na	0.39328852	
Fam195b	na	0.39317867	
Mrpl39	na	0.39297804	
Tfb2m	na	0.39295846	
Zfp622	na	0.3927953	
Kcnd1	na	0.3922649	
Asb2	na	0.3922372	
Gm26798	na	0.39205828	
Hdhd2	na	0.391892	
Zscan2	na	0.3917729	
Zbtb33	na	0.39174578	
Fam105b	na	0.39170235	
Snx32	na	0.3916067	
Csf2ra	na	0.39154688	
Aldh4a1	na	0.3911633	
Mboat1	na	0.39113447	
Tm4sf5	na	0.39112425	
Il3ra	na	0.39111894	
Gyg	na	0.3908853	
Csrp2bp	na	0.3908786	
Rbm14	na	0.39070866	
Elmo2	na	0.3903774	
Mex3c	na	0.39022088	
Rac1	na	0.38971543	
Fbxo5	na	0.389658	
Rgp1	na	0.38957796	
Ints7	na	0.38947663	
Ccdc55	na	0.38938263	
Tjp2	na	0.38902652	
Arhgap21	na	0.3889832	
Lgmn	na	0.38885623	
Tbc1d16	na	0.38881564	
Trim5	na	0.38859007	
Pcnx	na	0.3882146	
Pde6a	na	0.3882117	
Smim20	na	0.38816622	
Pick1	na	0.38804218	
Capzb	na	0.3880093	
F2r	na	0.38779005	
Bhlhe40	na	0.3875189	
Pgk1-rs7	na	0.38731632	
M6pr	na	0.38727093	
Acaa1b	na	0.38694775	
Rapgef3	na	0.38689762	
Trub2	na	0.3868759	
Bloc1s6	na	0.38678342	
D5Ertd579e	na	0.3867584	
Wfikkn1	na	0.3865923	
Slc50a1	na	0.38653797	
Ccdc142	na	0.3865095	
Srsf9	na	0.38632548	
Egr1	na	0.38630763	
Gm15491	na	0.3862491	
Magee1	na	0.38623247	
Cdh23	na	0.3862293	
Cmip	na	0.38596305	
Ccdc137	na	0.38590413	
Gadl1	na	0.38589945	
Idnk	na	0.3858285	
Bub1	na	0.3858134	
Cyth3	na	0.3857806	
Nrros	na	0.38567495	
Baz1b	na	0.38560164	
Gramd1b	na	0.38508594	
Actr1b	na	0.38497975	
Jmjd4	na	0.38465595	
Nucks1	na	0.38461918	
Cyb5rl	na	0.38460183	
Nudt3	na	0.38412046	
Dck	na	0.3838553	
Hiat1	na	0.383704	
Zfp62	na	0.38358787	
Nmt2	na	0.38358304	
Alg8	na	0.383488	
Mir22hg	na	0.3833225	
Nfic	na	0.38308847	
Gm11847	na	0.38307676	
Arl6ip6	na	0.38297942	
Ap1b1	na	0.3827843	
Eif2ak3	na	0.38232175	
Ttll4	na	0.3821084	
Nr2c2ap	na	0.38202262	
Cers5	na	0.38189074	
Fcho2	na	0.38158062	
Nucb2	na	0.38119894	
Zdhhc2	na	0.38102424	
Higd1a	na	0.38101786	
Nedd8	na	0.3809147	
Edem1	na	0.3807379	
Kif18a	na	0.38073498	
1810062O18Rik	na	0.38063824	
Nif3l1	na	0.38061547	
Snd1	na	0.38051575	
Zfp213	na	0.38006768	
Elp3	na	0.3798205	
Zfp420	na	0.3798157	
Gm10535	na	0.37962157	
Gmip	na	0.37943128	
Slc19a1	na	0.3786969	
Dnajc18	na	0.37849596	
Cd320	na	0.3783464	
Fgd6	na	0.37816194	
Nprl3	na	0.37813765	
Mcrs1	na	0.37794557	
Clic1	na	0.37792888	
Dhrs1	na	0.3777475	
Brd1	na	0.37759578	
Atp5c1	na	0.3775827	
Pex12	na	0.37753728	
Bre	na	0.377497	
I830012O16Rik	na	0.3774969	
Wbscr16	na	0.37746415	
Gm4799	na	0.37741786	
Prodh	na	0.37734988	
Plgrkt	na	0.37731993	
Crls1	na	0.3773129	
Map2k3	na	0.3772906	
Ern1	na	0.377094	
Tmem185b	na	0.3770343	
Gm20605	na	0.37702295	
Ccser2	na	0.37697604	
Gvin1	na	0.37685582	
Gm11168	na	0.37669766	
Ilf2	na	0.37669337	
Prpf18	na	0.3765782	
Orc3	na	0.37652385	
Brat1	na	0.37625307	
Tox	na	0.3760939	
Wdr90	na	0.3753802	
Frmd8	na	0.3753183	
Ccz1	na	0.3753084	
1700001G17Rik	na	0.37519106	
Cenpw	na	0.37518072	
Atp6v1a	na	0.3750767	
Mark3	na	0.37475768	
Tmsb4x	na	0.3745542	
Slc2a1	na	0.37444744	
Gm9776	na	0.3744451	
Gm10068	na	0.3744345	
Mfsd1	na	0.3741694	
Ttc39c	na	0.37387136	
Naif1	na	0.37345028	
Vsig10	na	0.3732729	
Utp11l	na	0.37238476	
Sfr1	na	0.3718285	
Cetn2	na	0.37172207	
Gns	na	0.3717155	
Tead2	na	0.37159613	
Gimap7	na	0.3715313	
Rbm28	na	0.37145644	
Glb1l	na	0.37139103	
Sh2d1a	na	0.37138808	
Hyou1	na	0.37122303	
Pomt1	na	0.37118518	
Pigk	na	0.3710473	
Sass6	na	0.3709694	
Iscu	na	0.37085265	
Slc31a2	na	0.37063876	
Plxnb2	na	0.37039077	
Camkk1	na	0.37032354	
Rbbp4	na	0.37028086	
Lsm2	na	0.37019885	
Fam132a	na	0.37019065	
Rhoc	na	0.37003136	
Nol10	na	0.36991483	
Gm20518	na	0.3697057	
Tmco6	na	0.36960107	
Klhl31	na	0.36935315	
Acat3	na	0.3693413	
2600006K01Rik	na	0.36926785	
Timm13	na	0.36924112	
Mrps10	na	0.36922413	
Gm16515	na	0.36890498	
Rbbp8	na	0.3689008	
Avpi1	na	0.36881396	
Gm26838	na	0.36878064	
Ttpal	na	0.36864522	
Dennd4c	na	0.36852455	
Rela	na	0.36845028	
Brwd3	na	0.3684344	
Fam96a	na	0.36835113	
Nr4a1	na	0.36834133	
Mrps18a	na	0.36825624	
Slc9a6	na	0.36825454	
Tbc1d15	na	0.36825	
1700028J19Rik	na	0.3681276	
Ppp1r10	na	0.368	
Gypc	na	0.36781934	
Fam160b2	na	0.36773968	
Pus7	na	0.36757362	
Myo5a	na	0.36740234	
Ptp4a2	na	0.36707184	
Bard1	na	0.36694556	
Mmaa	na	0.36658764	
Pdlim7	na	0.3664794	
Asb3	na	0.3664293	
Slc28a2	na	0.36623174	
Zfp598	na	0.36597505	
Larp4	na	0.36593223	
Vsig10l	na	0.3657094	
Tex9	na	0.36569625	
1700113A16Rik	na	0.3655999	
Ap5s1	na	0.36532202	
Slc2a8	na	0.36530554	
Zkscan14	na	0.36521563	
AA386476	na	0.3651179	
Nhsl2	na	0.36485898	
Hgsnat	na	0.36477524	
Abcc10	na	0.36473987	
Fopnl	na	0.36471027	
Pigq	na	0.36464736	
Xrn2	na	0.36441788	
Alg2	na	0.3638097	
Man1a2	na	0.36375883	
Hspbp1	na	0.36368167	
Ggact	na	0.36357558	
Vta1	na	0.363258	
Rnf214	na	0.36322457	
Fabp5	na	0.3629267	
Prr7	na	0.36288312	
Psma4	na	0.36282322	
Ckb	na	0.36277148	
Nxt1	na	0.3627339	
Mettl25	na	0.362501	
Ykt6	na	0.36213765	
Gskip	na	0.36202043	
Tmem101	na	0.3620109	
Lgalsl	na	0.36188886	
Sars	na	0.36176795	
Emc4	na	0.36147907	
Mtbp	na	0.36104754	
Swap70	na	0.36096296	
Adrbk2	na	0.36087897	
Clcn3	na	0.3604921	
Kdelr2	na	0.3604472	
BC029722	na	0.3603283	
Hspb11	na	0.3602284	
Hrsp12	na	0.359932	
0610010F05Rik	na	0.35963798	
Naa10	na	0.35938227	
Ppp6r2	na	0.35938227	
Gm8420	na	0.35894698	
Gemin8	na	0.35887578	
Ndufa7	na	0.35885012	
Nxpe3	na	0.35864997	
Hps5	na	0.35858986	
Pnpo	na	0.35843015	
Bmf	na	0.35842684	
Parp2	na	0.35811275	
BC094916	na	0.35797054	
Gm10110	na	0.3578162	
Midn	na	0.35775462	
Slc31a1	na	0.35750374	
Tsen54	na	0.35729814	
Klrb1f	na	0.35698813	
Coasy	na	0.35682258	
Asf1b	na	0.35673717	
Bcl2l13	na	0.35672888	
Ccdc28a	na	0.35654747	
Pard6b	na	0.35647857	
Cdc37	na	0.3564279	
Hip1r	na	0.35638505	
Ptpn9	na	0.3560866	
Selk	na	0.35608035	
Actr3	na	0.35566282	
Abce1	na	0.35549963	
Rassf4	na	0.35540053	
Vdac3	na	0.35525155	
Smpd1	na	0.3545692	
Uggt1	na	0.3545235	
Impa1	na	0.35443297	
Gm20510	na	0.35435677	
Skil	na	0.35435143	
Ganab	na	0.35429144	
Rab14	na	0.354272	
Sap18	na	0.35422733	
Ryr1	na	0.35405257	
Txnl4a	na	0.3538431	
Cby1	na	0.35368502	
Morf4l1	na	0.3534729	
Pam16	na	0.35323837	
Ermard	na	0.3531951	
Rhbdl1	na	0.35299522	
Thg1l	na	0.35281974	
Stk4	na	0.3527922	
Gm10923	na	0.35271233	
Hist1h1e	na	0.35262316	
Minos1	na	0.3523883	
Rab2a	na	0.35215	
Clip1	na	0.3520808	
Prr13	na	0.3517141	
Penk	na	0.35152772	
Ccdc74a	na	0.35120308	
Anapc7	na	0.35114813	
Caprin2	na	0.35091457	
Mpv17	na	0.35080817	
Gm9844_2	na	0.35071966	
Abcb11	na	0.35061845	
Dtx3	na	0.3503277	
9330160F10Rik	na	0.3498635	
Qrfp	na	0.3498635	
Rfx2	na	0.34984592	
Degs1	na	0.34966984	
Mcm6	na	0.3491382	
Hspd1	na	0.349129	
Nfs1	na	0.349085	
Rxra	na	0.34844118	
Slfn5	na	0.3482429	
Zfp706	na	0.3482264	
Ccdc58	na	0.34819528	
Zfp821	na	0.3480335	
Atp5h	na	0.3478299	
Snrpd2	na	0.34756115	
Ubr1	na	0.34745562	
Isy1	na	0.3472895	
Milr1	na	0.34723684	
Trim35	na	0.34720895	
AI462493	na	0.34687135	
Atrip	na	0.34628454	
Zfp91	na	0.34586275	
Plekhb2	na	0.34536687	
Kri1	na	0.34522146	
Gm21986	na	0.34489477	
Gm13009	na	0.34488708	
Gm14127	na	0.34485173	
Kat6b	na	0.34484637	
Amica1	na	0.34463075	
Hsph1	na	0.34460095	
Zfp873	na	0.34459326	
Ociad1	na	0.3445262	
Zfp617	na	0.34452152	
Slc20a1	na	0.34430176	
Lair1	na	0.34426367	
Ndufv2	na	0.34402478	
Scp2	na	0.3439674	
Tctn1	na	0.34392613	
Hdgf	na	0.34389248	
Dpm1	na	0.3438134	
Nudcd3	na	0.3437961	
Stard3nl	na	0.34372073	
Rpl14-ps1	na	0.34369582	
Ppp1r16b	na	0.34365627	
Gpr137	na	0.34330386	
Dnajb11	na	0.34330022	
Nadk2	na	0.34311807	
Nudt7	na	0.343093	
Smc5	na	0.34305292	
Nat2	na	0.34281722	
Vmn2r84	na	0.3427322	
Rab11fip4	na	0.3425165	
Dcaf5	na	0.34221637	
Ddx41	na	0.3422053	
Impdh2	na	0.34206206	
A230072C01Rik	na	0.34201565	
Ippk	na	0.341907	
Pam	na	0.3415359	
Ptpmt1	na	0.3413535	
Abhd12	na	0.34133378	
Tssc4	na	0.34129587	
Cdkn2aipnl	na	0.341275	
Fam219a	na	0.34094387	
Rps6kb2	na	0.34093115	
Mettl10	na	0.3407038	
Gucy2e	na	0.3407038	
5730480H06Rik	na	0.3407038	
Eif2b5	na	0.34062952	
40607	na	0.34042788	
St6galnac6	na	0.34025592	
Mad2l1bp	na	0.3399858	
Rps19bp1	na	0.33972347	
Mtss1	na	0.33954042	
Pkd2l2	na	0.3394824	
Mocs3	na	0.33946916	
BC051070	na	0.33946916	
Herpud1	na	0.33934048	
Eif4e3	na	0.33929518	
1700001J03Rik	na	0.3392696	
Rnf31	na	0.339267	
Rnf111	na	0.3388191	
Capn15	na	0.33865345	
Pik3r3	na	0.33837286	
Zfp933	na	0.3383547	
Gapdh	na	0.3382169	
Hdac4_1	na	0.3380419	
Ptpra	na	0.33792257	
Prmt2	na	0.33761832	
Bcl7b	na	0.33761814	
Cit	na	0.3374988	
Gm15444	na	0.33742893	
Foxo3	na	0.33725592	
Psmc3ip	na	0.33707377	
Zfp426	na	0.33701274	
Ndufa4	na	0.33670008	
Fam109a	na	0.336636	
Ddb1	na	0.33663332	
Nsmf	na	0.33631957	
Hist1h4m	na	0.33631536	
Slc16a6	na	0.33608702	
Rabif	na	0.33592957	
Trappc8	na	0.3356088	
Rhoq	na	0.3344119	
Zmynd19	na	0.33433643	
Osbpl5	na	0.33410278	
Gm9493	na	0.33409497	
S100a1	na	0.33384013	
Lgals9	na	0.3337591	
Papola	na	0.3336372	
Synpo	na	0.33332154	
Cnep1r1	na	0.33317304	
Serpinb6b	na	0.3330814	
Prkce	na	0.33307746	
Cyc1	na	0.3330379	
Mbd4	na	0.33300337	
Plagl1	na	0.33298394	
Exosc10	na	0.3329565	
Tmem177	na	0.33291274	
Srsf3	na	0.3326466	
ATF7	na	0.332274	
Ruvbl1	na	0.3321526	
Cd7	na	0.33203292	
Crem	na	0.33202928	
Mettl4	na	0.3319547	
Dgcr14	na	0.3319051	
Mzt1	na	0.3318858	
Cdkl2	na	0.33159596	
Zfp524	na	0.3313767	
Gm16279	na	0.33123806	
Hsdl2	na	0.33101335	
Gm5900	na	0.33101204	
Rpsa-ps3	na	0.33093938	
Lck	na	0.33089346	
Rtn3	na	0.3308703	
Tmem86b	na	0.33065292	
Lamtor5	na	0.33058277	
Gsk3a	na	0.33042818	
Dnajc27	na	0.33040392	
Spi1	na	0.33038786	
Gm17305	na	0.3303785	
Tmem134	na	0.33029374	
Nxn	na	0.33028805	
Gm26880	na	0.32982558	
Aarsd1	na	0.32973602	
Kat8	na	0.329683	
Gm21992	na	0.32957426	
Galnt1	na	0.3288971	
S1pr2	na	0.32881635	
Srm	na	0.32875207	
Prdm1	na	0.32873157	
Rad51	na	0.32846725	
Phyh	na	0.3284323	
Crcp	na	0.3284028	
Pik3cd	na	0.32839555	
Cutc	na	0.32820293	
Vcl	na	0.32802454	
Hic1	na	0.32715148	
Thyn1	na	0.3269379	
Pars2	na	0.32677245	
Atad3a	na	0.32674184	
Cse1l	na	0.32669827	
Spryd3	na	0.32652888	
Ints1	na	0.3263817	
Aldh9a1	na	0.32599863	
Dffb	na	0.32553524	
Taf4b	na	0.3254746	
Fkbp15	na	0.325274	
Col4a3bp	na	0.325097	
Sirt2	na	0.32488742	
Hspa8	na	0.32432422	
Gm7461	na	0.3241048	
Gnpda1	na	0.32393727	
Vps13a	na	0.32391652	
Cdc16	na	0.3238762	
0610037L13Rik	na	0.3238249	
Tollip	na	0.32373875	
Tbc1d9b	na	0.32368577	
Ppp1cb	na	0.32366505	
Ppig	na	0.32360518	
Ypel1	na	0.32304806	
Jarid2	na	0.32301602	
F2rl1	na	0.3229952	
Gm8624	na	0.32291138	
Ar	na	0.32267323	
Fut8	na	0.32257503	
Arf4	na	0.32219398	
Cetn3	na	0.32214612	
Sgip1	na	0.32210153	
Akr1b3	na	0.3215803	
Mtpap	na	0.32150644	
Cwf19l1	na	0.3210513	
Ptges3	na	0.3209627	
Ncaph2	na	0.32095698	
Cd80	na	0.32082978	
Mtx1	na	0.32071245	
Commd5	na	0.32065597	
Taf1c	na	0.32059184	
Taf7	na	0.32049757	
Emp1	na	0.32039976	
Zfp746	na	0.32035103	
Rab3a	na	0.3202405	
Bphl	na	0.3202405	
Lig3	na	0.31980643	
Anapc4	na	0.3196679	
Gm15232	na	0.3195998	
Hdac4_2	na	0.31954634	
Gtf2h2	na	0.3194648	
Flywch1	na	0.31935713	
Cd9	na	0.31916064	
Tnnt3	na	0.31892145	
B3gnt4	na	0.31876817	
Lrrc20	na	0.31872123	
Cnpy3	na	0.31840324	
Eri3	na	0.3183463	
Gm14326	na	0.3182658	
B3gat3	na	0.3181788	
Ndfip1	na	0.3181775	
Dnajc9	na	0.31797904	
Dtnb	na	0.3176997	
4930404I05Rik	na	0.3176429	
Coro1a	na	0.3176363	
3010026O09Rik	na	0.31747234	
Ube2f	na	0.31737176	
Eme2	na	0.31729034	
Rragd	na	0.31725276	
Hnrnpab	na	0.31721845	
Ap4s1	na	0.31714714	
Mtcp1_1	na	0.3170546	
Casc1	na	0.31698048	
Swt1	na	0.31686854	
Pik3r5	na	0.3166894	
Wdr55	na	0.31635997	
Sucla2	na	0.3162882	
Pex10	na	0.31621194	
Bcl2l12	na	0.3152572	
BC023829	na	0.3152079	
Tbcel	na	0.31514147	
Larp1	na	0.3148778	
Slc25a46	na	0.3148612	
Prkacb	na	0.31481823	
Yipf4	na	0.31479087	
Mrpl3	na	0.3146435	
Dock9	na	0.314529	
Bsg	na	0.31428653	
Ccdc85b	na	0.31424877	
Mrps5	na	0.31392142	
Psme2b	na	0.3138839	
Cdkn2c	na	0.3138239	
Orai3	na	0.31374493	
Rbm3	na	0.3135485	
Dnajc24	na	0.31345698	
Rnf19b	na	0.31322026	
Hbs1l	na	0.31321397	
Nckap1l	na	0.31309563	
0610009E02Rik	na	0.3130402	
Tmem126b	na	0.31288102	
Nars	na	0.3126226	
Apba3	na	0.31259492	
Cyb5r3	na	0.31200218	
Ccnl2	na	0.3117845	
Ndel1	na	0.31161547	
2610002J02Rik	na	0.311515	
Mgat4a	na	0.31143212	
Tor1aip1	na	0.31142133	
Gm17066	na	0.3113724	
Sec31a	na	0.31136313	
Txlna	na	0.3112602	
4632428N05Rik	na	0.31112927	
Gpld1	na	0.31098753	
Ebi3	na	0.3109575	
Hps6	na	0.31077892	
Zbed4	na	0.31065592	
Scly	na	0.31028545	
Ranbp2	na	0.31027117	
Commd4	na	0.3100194	
Ddx27	na	0.30999795	
1110004F10Rik	na	0.3098296	
Zfp282	na	0.30978855	
Smim4	na	0.3095904	
Abtb1	na	0.30930948	
Rrs1	na	0.30918002	
Arrdc1	na	0.3091423	
Cactin	na	0.30909094	
Prdm5	na	0.30904981	
Ctps2	na	0.30893785	
Gm10762	na	0.30886495	
Stk17b	na	0.3086958	
Tor2a	na	0.30852342	
Helb	na	0.3083398	
Emc9	na	0.30825078	
Klf10	na	0.3082124	
Mrpl21	na	0.30812535	
Rnf185	na	0.3080367	
Nlrc3	na	0.30801326	
B930041F14Rik_1	na	0.30801108	
AA474331	na	0.30755967	
Galk2	na	0.30738762	
Pmpca	na	0.30730346	
A230072E10Rik	na	0.3072809	
Gm13012	na	0.30720076	
Scarb1	na	0.30698925	
Wls	na	0.30688646	
Dph2	na	0.30677432	
Gucd1	na	0.3067712	
Spr	na	0.30666038	
Klk8	na	0.3065374	
Sema4b	na	0.3063285	
Pik3cb	na	0.3062794	
Hectd2	na	0.30625442	
Tspan9	na	0.3062218	
Zfp719	na	0.3060339	
Ckap5	na	0.3058212	
Dnajc10	na	0.30580705	
Fundc1	na	0.30576745	
6330416G13Rik	na	0.30559763	
Atp6v0d1	na	0.3054941	
Snrpe	na	0.30521107	
Actn4	na	0.30517516	
Rasgrp4	na	0.3050116	
Zfand2b	na	0.3049246	
Foxj3	na	0.30437362	
Tsacc	na	0.3042071	
Ubxn6	na	0.303899	
Pank1	na	0.30375382	
Dennd4a	na	0.30341846	
Tdg	na	0.3033824	
Trove2	na	0.30326575	
Axin2	na	0.3029358	
Cotl1	na	0.30263144	
Sf3b5	na	0.3025822	
Rcor3	na	0.30250233	
