NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	S100a10	na	39	2.0530054569244385	0.020667588	Yes	
row_1	Ywhaq	na	41	2.0338425636291504	0.042114213	Yes	
row_2	Sub1	na	75	1.803932785987854	0.06030715	Yes	
row_3	Capg	na	77	1.7855868339538574	0.079132795	Yes	
row_4	Itm2c	na	191	1.3645764589309692	0.09062118	Yes	
row_5	Ipo5	na	205	1.3174800872802734	0.10419486	Yes	
row_6	Rfk	na	347	1.0988844633102417	0.11215507	Yes	
row_7	Tagln2	na	413	1.042495846748352	0.12148267	Yes	
row_8	Txnrd1	na	423	1.036242961883545	0.13219047	Yes	
row_9	Baiap3	na	431	1.03024423122406	0.14288658	Yes	
row_10	AW112010	na	454	1.010555624961853	0.15298744	Yes	
row_11	Cox6b1	na	465	1.0047061443328857	0.16333646	Yes	
row_12	Cox5b	na	470	1.0009031295776367	0.17380026	Yes	
row_13	Ankrd32	na	545	0.9571101069450378	0.18199398	Yes	
row_14	Psmb7	na	595	0.9094047546386719	0.19032966	Yes	
row_15	Havcr2	na	596	0.909073531627655	0.19992727	Yes	
row_16	D17H6S56E-5	na	618	0.8943588137626648	0.20882721	Yes	
row_17	Ralb	na	634	0.8848867416381836	0.2177821	Yes	
row_18	Mrps23	na	649	0.8750397562980652	0.22665884	Yes	
row_19	Tiam1	na	662	0.8666834831237793	0.23549902	Yes	
row_20	Kpna3	na	674	0.8615257143974304	0.24431057	Yes	
row_21	Dbi	na	687	0.8554469347000122	0.25303212	Yes	
row_22	Cdk4	na	770	0.8169346451759338	0.2595393	Yes	
row_23	Vdac1	na	786	0.8107627034187317	0.2677116	Yes	
row_24	Arl6ip1	na	801	0.8036171793937683	0.27583432	Yes	
row_25	Usp1	na	816	0.7961701154708862	0.2838784	Yes	
row_26	Plk3	na	871	0.7760124206542969	0.29067665	Yes	
row_27	Cstb	na	940	0.7473605871200562	0.29681087	Yes	
row_28	Gm2a	na	989	0.729729413986206	0.30327544	Yes	
