NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	Pabpc4	na	344	1.509132742881775	0.032791026	Yes	
row_1	Pld3	na	580	1.2323907613754272	0.060754724	Yes	
row_2	Tmprss3	na	1014	0.9911035299301147	0.076941885	Yes	
row_3	Gm15453	na	1025	0.987540066242218	0.10395466	Yes	
row_4	F2rl1	na	1112	0.9497804045677185	0.12796198	Yes	
row_5	Gemin8	na	1294	0.8823421001434326	0.14765361	Yes	
row_6	Axl	na	1311	0.8749871253967285	0.17140327	Yes	
row_7	Naip2	na	1571	0.7838742733001709	0.18636134	Yes	
row_8	Sptlc1	na	1766	0.7179785370826721	0.20117833	Yes	
row_9	Pcna	na	1971	0.6732368469238281	0.2145015	Yes	
row_10	C130026I21Rik	na	2008	0.6675502061843872	0.23200627	Yes	
row_11	Etnk2	na	2146	0.6383333802223206	0.24609588	Yes	
row_12	Lima1	na	2166	0.6341643333435059	0.2631177	Yes	
row_13	Gm8206	na	2290	0.6076140403747559	0.27672055	Yes	
row_14	Pard6b	na	2293	0.606810986995697	0.29342607	Yes	
row_15	Tbc1d31	na	2568	0.5616748929023743	0.3018607	Yes	
row_16	Ptdss1	na	2692	0.5532726049423218	0.31396288	Yes	
row_17	Ppm1n	na	2726	0.551571786403656	0.32834238	Yes	
row_18	2210408F21Rik	na	2850	0.5447260141372681	0.34020853	Yes	
row_19	Tuft1	na	2965	0.5371848940849304	0.3520989	Yes	
row_20	C230062I16Rik	na	3092	0.5279968976974487	0.3634256	Yes	
row_21	Gm26573	na	3267	0.5133791565895081	0.37310907	Yes	
row_22	Ntf5	na	3339	0.5047921538352966	0.38521537	Yes	
row_23	Strap	na	3365	0.5026854872703552	0.39845148	Yes	
row_24	Acp2	na	3426	0.49618765711784363	0.41060424	Yes	
row_25	Letm1	na	3778	0.4525868594646454	0.41403785	Yes	
row_26	Gm16153	na	3961	0.42472630739212036	0.42106655	Yes	
row_27	Peli3	na	4078	0.4202916920185089	0.42967725	Yes	
row_28	Mynn	na	4223	0.39088594913482666	0.43675277	Yes	
row_29	Ica1l	na	4227	0.3904910087585449	0.44745874	Yes	
row_30	Gm10434	na	4662	0.335923969745636	0.44552723	Yes	
row_31	A430057M04Rik	na	4974	0.30658453702926636	0.44596198	Yes	
row_32	Nenf	na	5006	0.3007127046585083	0.4534656	Yes	
row_33	N4bp3	na	5286	0.2606006860733032	0.45345694	Yes	
row_34	Tusc2	na	5489	0.23147417604923248	0.45463243	Yes	
row_35	B020018G12Rik	na	5999	0.16120204329490662	0.44593906	No	
row_36	Cnpy4	na	6339	0.12108007073402405	0.440528	No	
row_37	Nolc1	na	6345	0.12042385339736938	0.4437244	No	
row_38	Vapa	na	6365	0.11757860332727432	0.44648066	No	
row_39	Zgpat	na	6502	0.10282585769891739	0.445808	No	
row_40	Pomt1	na	6620	0.08544939756393433	0.44514614	No	
row_41	Gmppb	na	6822	0.06076473742723465	0.4416333	No	
row_42	Gm10263	na	6989	0.0415581613779068	0.438494	No	
row_43	Ppic	na	7063	0.03215894103050232	0.4374968	No	
row_44	Gm11185	na	7501	0.0	0.42621124	No	
row_45	Gm13473	na	7948	0.0	0.41469324	No	
row_46	Mmp25	na	8027	0.0	0.4126789	No	
row_47	Gm13549	na	8173	0.0	0.40893424	No	
row_48	Gm11404	na	8403	0.0	0.4030203	No	
row_49	Gm23422	na	8597	0.0	0.39803606	No	
row_50	Gm11229	na	9264	0.0	0.38083652	No	
row_51	Gm23252	na	9512	0.0	0.37445772	No	
row_52	Hspe1-ps6	na	9560	0.0	0.37324393	No	
row_53	Gm23366	na	10124	0.0	0.35870442	No	
row_54	Gm15372	na	10217	0.0	0.3563285	No	
row_55	Nxpe5	na	10296	0.0	0.35431415	No	
row_56	Rps12-ps23	na	10361	0.0	0.35266134	No	
row_57	Ripply2	na	10509	0.0	0.34886503	No	
row_58	V1rd19	na	10538	0.0	0.34814194	No	
row_59	C1s	na	10575	0.0	0.34721223	No	
row_60	mmu-mir-6406	na	10821	0.0	0.34088507	No	
row_61	Cda	na	10941	0.0	0.3378119	No	
row_62	Angptl7	na	11527	0.0	0.3227042	No	
row_63	Neurog3	na	11822	0.0	0.3151116	No	
row_64	Fgb	na	11867	0.0	0.3139753	No	
row_65	A730018C14Rik	na	12099	0.0	0.3080097	No	
row_66	Gm6397	na	12159	0.0	0.306486	No	
row_67	Gm8993	na	12231	0.0	0.30465245	No	
row_68	Mir291a	na	12241	0.0	0.30442002	No	
row_69	Cfhr1	na	12394	0.0	0.3004946	No	
row_70	AU018091	na	12502	0.0	0.2977313	No	
row_71	4921508A21Rik	na	12775	0.0	0.29070687	No	
row_72	Gm11810	na	12911	0.0	0.28722048	No	
row_73	B230104C08Rik	na	13551	0.0	0.27071825	No	
row_74	Gm26897	na	14458	0.0	0.2473207	No	
row_75	n-R5s29	na	14752	0.0	0.23975393	No	
row_76	Gm10125	na	14812	0.0	0.23823026	No	
row_77	Gm24760	na	14826	0.0	0.23789452	No	
row_78	Gm10182	na	14927	0.0	0.23531201	No	
row_79	Mir205	na	15386	0.0	0.22348411	No	
row_80	Ggt1	na	15509	0.0	0.22033344	No	
row_81	8030411F24Rik	na	16113	0.0	0.20476091	No	
row_82	n-R5s131	na	16411	0.0	0.19709085	No	
row_83	Olfr160	na	16656	0.0	0.19078952	No	
row_84	Gpr128	na	17278	0.0	0.17475213	No	
row_85	Adam28	na	17293	0.0	0.17439057	No	
row_86	Proca1	na	17334	0.0	0.17335756	No	
row_87	Gm15096	na	17643	0.0	0.16540344	No	
row_88	Mir19b-2	na	17751	0.0	0.16264014	No	
row_89	Gm7568	na	18031	0.0	0.15543494	No	
row_90	Tmprss2	na	18148	0.0	0.15243922	No	
row_91	Gm7488	na	18184	0.0	0.15153535	No	
row_92	Prame	na	18264	0.0	0.14949517	No	
row_93	Vmn1r-ps76	na	18503	0.0	0.14334878	No	
row_94	Rpl10-ps4	na	18575	0.0	0.14151521	No	
row_95	1700010K23Rik	na	18607	0.0	0.14071463	No	
row_96	Vmn2r111	na	18648	0.0	0.13968162	No	
row_97	Gm22635	na	18834	0.0	0.13490397	No	
row_98	Olfr930	na	19282	0.0	0.12336015	No	
row_99	Gm22347	na	19673	0.0	0.11328836	No	
row_100	Zfp300	na	19737	0.0	0.111661375	No	
row_101	Gm9789	na	19788	0.0	0.110370114	No	
row_102	Gm9719	na	19804	0.0	0.109982744	No	
row_103	Gm7097	na	20062	0.0	0.103345685	No	
row_104	1700028P15Rik	na	20087	0.0	0.102725886	No	
row_105	AC121131.1	na	20224	0.0	0.09921367	No	
row_106	Olfr1197	na	20245	0.0	0.09869716	No	
row_107	Pvrl3	na	20447	0.0	0.09350632	No	
row_108	Olfr1284	na	20712	0.0	0.08668849	No	
row_109	Foxq1	na	20985	0.0	0.07966406	No	
row_110	Atp13a4	na	21030	0.0	0.078527756	No	
row_111	Olfr1112	na	21036	0.0	0.07839863	No	
row_112	Gm23922	na	21653	0.0	0.06249036	No	
row_113	Papln	na	21780	0.0	0.059236392	No	
row_114	4930554H23Rik	na	21869	0.0	0.056963783	No	
row_115	Gm23671	na	22122	0.0	0.050455857	No	
row_116	Ltc4s	na	22215	0.0	0.048079945	No	
row_117	Ighv2-1	na	23030	0.0	0.027058303	No	
row_118	Mir467g	na	23412	0.0	0.017218934	No	
row_119	Scg3	na	23490	0.0	0.015230401	No	
row_120	Pkdrej	na	23567	0.0	0.013267693	No	
row_121	5S_rRNA_4	na	23684	0.0	0.0102719795	No	
row_122	Gm25627	na	23770	0.0	0.008076845	No	
row_123	Gm13644	na	23775	0.0	0.007973544	No	
row_124	Gm25603	na	23884	0.0	0.0051844325	No	
row_125	Gm15474	na	24258	0.0	-0.0044483347	No	
row_126	Gm3788	na	24314	0.0	-0.005868716	No	
row_127	Gm15503	na	24472	0.0	-0.009923259	No	
row_128	Gm15528	na	24509	0.0	-0.010852963	No	
row_129	Gm15177	na	24547	0.0	-0.011808492	No	
row_130	Gm15198	na	24640	0.0	-0.014184402	No	
row_131	Stoml3	na	24652	0.0	-0.014468479	No	
row_132	Stfa2l1	na	25066	0.0	-0.02513425	No	
row_133	Slc6a8	na	25086	0.0	-0.025624927	No	
row_134	Gm15315	na	25098	0.0	-0.025909003	No	
row_135	Gm25343	na	25931	0.0	-0.047395498	No	
row_136	AI836003	na	26234	0.0	-0.055194683	No	
row_137	Gm15795	na	26813	0.0	-0.070121594	No	
row_138	Fam150a	na	26955	0.0	-0.07376294	No	
row_139	Lrrc3	na	27075	0.0	-0.076836124	No	
row_140	Gm17231	na	27359	0.0	-0.08414464	No	
row_141	1810059C17Rik	na	27839	0.0	-0.096514866	No	
row_142	Lrriq4	na	27873	0.0	-0.09736709	No	
row_143	Olfr695	na	28272	0.0	-0.10764549	No	
row_144	Gm12347	na	28961	0.0	-0.12541316	No	
row_145	Gm14938	na	29074	0.0	-0.12830557	No	
row_146	Gm14937	na	29075	0.0	-0.12830557	No	
row_147	Myom3	na	29286	0.0	-0.13372885	No	
row_148	Gm773	na	29899	0.0	-0.14953382	No	
row_149	Gm26123	na	30112	0.0	-0.15500875	No	
row_150	Gm2420	na	30195	0.0	-0.1571264	No	
row_151	Oprk1	na	30477	0.0	-0.16438326	No	
row_152	Gm16545	na	30742	0.0	-0.1712011	No	
row_153	Gm14525	na	31377	0.0	-0.18757421	No	
row_154	Gm14520	na	31380	0.0	-0.18762586	No	
row_155	Gm26601	na	31710	0.0	-0.19612232	No	
row_156	Cyyr1	na	32040	0.0	-0.20461878	No	
row_157	Gm14279	na	32159	0.0	-0.20766614	No	
row_158	Mir700	na	32424	0.0	-0.21448398	No	
row_159	Gm14310	na	32442	0.0	-0.21492301	No	
row_160	Plek2	na	32466	0.0	-0.21551698	No	
row_161	Gm14480	na	32708	0.0	-0.22174084	No	
row_162	DAOA-AS1_2	na	32791	0.0	-0.22385849	No	
row_163	Gm6206	na	33105	-0.03347808122634888	-0.23101725	No	
row_164	Ammecr1	na	33298	-0.05535220727324486	-0.23444712	No	
row_165	Ccdc61	na	33315	-0.05806175619363785	-0.23325694	No	
row_166	Tgds	na	33436	-0.07292496412992477	-0.23434213	No	
row_167	Mmadhc	na	33441	-0.07453252375125885	-0.2323872	No	
row_168	Prrc2a	na	33505	-0.08315422385931015	-0.23171787	No	
row_169	Tmub1	na	33784	-0.11741019785404205	-0.23565495	No	
row_170	Tmem14a	na	33845	-0.12600262463092804	-0.23372489	No	
row_171	Nup188	na	33905	-0.1334693878889084	-0.2315628	No	
row_172	Ivd	na	34272	-0.18247418105602264	-0.23597574	No	
