NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	Rlf	na	555	1.251129150390625	0.02307999	Yes	
row_1	Fam129a	na	677	1.157791018486023	0.054576956	Yes	
row_2	Gm10505	na	686	1.149803876876831	0.08875331	Yes	
row_3	Smu1	na	716	1.130147933959961	0.12179957	Yes	
row_4	Phf10	na	801	1.082625389099121	0.15200436	Yes	
row_5	Hsd17b12	na	1120	0.9475852251052856	0.17212793	Yes	
row_6	Tppp3	na	1147	0.9377994537353516	0.1994998	Yes	
row_7	Arl3	na	1184	0.9217627644538879	0.22613387	Yes	
row_8	Cd68	na	1220	0.909327507019043	0.25242192	Yes	
row_9	Acbd3	na	1240	0.9028685092926025	0.27893	Yes	
row_10	Trappc12	na	1492	0.8092229962348938	0.29664636	Yes	
row_11	Dnajc14	na	1829	0.7019057273864746	0.30895844	Yes	
row_12	Magohb	na	2117	0.644525408744812	0.3208201	Yes	
row_13	Agbl5	na	2269	0.6122376322746277	0.33522844	Yes	
row_14	Clec4a1	na	2294	0.6067678928375244	0.352753	Yes	
row_15	Egr4	na	2688	0.5539321899414062	0.35916817	Yes	
row_16	Prss50	na	2710	0.5526418685913086	0.37515166	Yes	
row_17	Nt5c	na	2806	0.5475242137908936	0.38907108	Yes	
row_18	Nfs1	na	3105	0.5276015400886536	0.39715225	Yes	
row_19	Saal1	na	3865	0.4390551447868347	0.3906802	Yes	
row_20	Srpr	na	3901	0.431311696767807	0.40267396	Yes	
row_21	Igkv1-117	na	4083	0.4202916920185089	0.41056773	Yes	
row_22	Smn1	na	4292	0.38322263956069946	0.41665575	Yes	
row_23	Ncoa2	na	4326	0.37705865502357483	0.42707884	Yes	
row_24	Cep110	na	4372	0.3691908121109009	0.43695673	Yes	
row_25	Abhd1	na	4394	0.36390820145606995	0.44729647	Yes	
row_26	Aprt	na	4935	0.3138529062271118	0.44273615	Yes	
row_27	Rpl17	na	4975	0.3063626289367676	0.45089024	Yes	
row_28	Cirh1a	na	5144	0.27768057584762573	0.4548552	Yes	
row_29	Tdrd7	na	5207	0.26989951729774475	0.46132493	Yes	
row_30	Dnaaf2	na	5560	0.22213047742843628	0.45887694	Yes	
row_31	Mrpl13	na	5925	0.17071598768234253	0.45458156	Yes	
row_32	Foxk2	na	6062	0.15434323251247406	0.45568472	Yes	
row_33	Chd1l	na	6160	0.14226770401000977	0.45743397	Yes	
row_34	Rnf5	na	6244	0.13265061378479004	0.4592572	Yes	
row_35	Ggcx	na	6270	0.1301582306623459	0.46250373	Yes	
row_36	Trmt2a	na	6278	0.12900450825691223	0.46618062	Yes	
row_37	1110004F10Rik	na	6651	0.08049299567937851	0.45898068	No	
row_38	Cdc37l1	na	6798	0.06226786971092224	0.45707223	No	
row_39	Raver2	na	7099	0.025914227589964867	0.45009962	No	
row_40	Alkbh8	na	7244	0.0065314918756484985	0.44657612	No	
row_41	Gm25408	na	7757	0.0	0.43335366	No	
row_42	Espnl	na	7778	0.0	0.43283716	No	
row_43	Gm13488	na	7821	0.0	0.4317525	No	
row_44	Gm13538	na	8111	0.0	0.42428905	No	
row_45	Gm11438	na	8532	0.0	0.4134425	No	
row_46	Gm23428	na	8579	0.0	0.41225454	No	
row_47	Gm11508	na	8711	0.0	0.40887144	No	
row_48	Sult2a4	na	8950	0.0	0.40272507	No	
row_49	Olfr67	na	9074	0.0	0.3995486	No	
row_50	Sntg2	na	9463	0.0	0.38952842	No	
row_51	Gm25921	na	9714	0.0	0.38307217	No	
row_52	Sez6l	na	9752	0.0	0.38211662	No	
row_53	Gm23334	na	9789	0.0	0.38118693	No	
row_54	Gm3987	na	9908	0.0	0.37813956	No	
row_55	Olfr24	na	10052	0.0	0.37444657	No	
row_56	Nxpe4	na	10298	0.0	0.36811942	No	
row_57	Itih3	na	10580	0.0	0.36086255	No	
row_58	mmu-mir-6546	na	10624	0.0	0.3597521	No	
row_59	Abca14	na	10854	0.0	0.35383812	No	
row_60	Fabp7	na	10872	0.0	0.3533991	No	
row_61	Gm21900	na	11366	0.0	0.3406673	No	
row_62	Klrb1-ps1	na	11762	0.0	0.3304664	No	
row_63	Cutal	na	12037	0.0	0.32339033	No	
row_64	Gm16428	na	12108	0.0	0.32158256	No	
row_65	9230019H11Rik	na	12375	0.0	0.3147131	No	
row_66	mmu-mir-6353	na	12433	0.0	0.31324106	No	
row_67	Rpl21-ps14	na	12808	0.0	0.30358246	No	
row_68	Gm11803	na	12920	0.0	0.30071586	No	
row_69	AC131103.1	na	12970	0.0	0.29945043	No	
row_70	Gm12437	na	13185	0.0	0.29392385	No	
row_71	Gm24161	na	13800	0.0	0.27806726	No	
row_72	Gm12173	na	13807	0.0	0.2779123	No	
row_73	Gm14777	na	13867	0.0	0.27638862	No	
row_74	Gm24199	na	14023	0.0	0.27238572	No	
row_75	Gm26843	na	14082	0.0	0.27088785	No	
row_76	Gm14830	na	14244	0.0	0.26673	No	
row_77	Als2cr11_2	na	14280	0.0	0.26582614	No	
row_78	Gm26891	na	14453	0.0	0.26138422	No	
row_79	Gm24739	na	14778	0.0	0.2530169	No	
row_80	Gm22228	na	15420	0.0	0.236463	No	
row_81	Gm2759	na	15792	0.0	0.22688188	No	
row_82	n-R5s133	na	16425	0.0	0.2105604	No	
row_83	Mir1195	na	16516	0.0	0.20823614	No	
row_84	Olfr138	na	16551	0.0	0.20735809	No	
row_85	Dlk2	na	16703	0.0	0.2034585	No	
row_86	Gm7980	na	16734	0.0	0.20268375	No	
row_87	Gm7903	na	16861	0.0	0.19942978	No	
row_88	Gm17566	na	17158	0.0	0.19178554	No	
row_89	F13b	na	17165	0.0	0.1916306	No	
row_90	9130410C08Rik	na	17228	0.0	0.19002944	No	
row_91	Slc7a2	na	17311	0.0	0.18791178	No	
row_92	Gm17654	na	17524	0.0	0.18243685	No	
row_93	Mir16-1	na	18035	0.0	0.16926605	No	
row_94	Gm22509	na	18395	0.0	0.15999483	No	
row_95	Gm22593	na	18459	0.0	0.15836784	No	
row_96	Traj16	na	18496	0.0	0.15743814	No	
row_97	Gm10679	na	18910	0.0	0.14677237	No	
row_98	Olfr851	na	18927	0.0	0.14635918	No	
row_99	Gm12987	na	19372	0.0	0.13489282	No	
row_100	Gm10358	na	19706	0.0	0.12629306	No	
row_101	Traj58	na	19915	0.0	0.12092143	No	
row_102	Gm9630	na	20067	0.0	0.117021844	No	
row_103	Tmem200c	na	20074	0.0	0.116866894	No	
row_104	Tmem200b	na	20078	0.0	0.116789415	No	
row_105	Olfr1195	na	20244	0.0	0.11252827	No	
row_106	Olfr1271	na	20691	0.0	0.10101027	No	
row_107	Gm20402	na	20753	0.0	0.09943494	No	
row_108	Snord104	na	20873	0.0	0.09636176	No	
row_109	Cnga4	na	20917	0.0	0.09525127	No	
row_110	Olfr1157	na	21098	0.0	0.090602756	No	
row_111	AC102738.1	na	21163	0.0	0.08894995	No	
row_112	Gm21232	na	21234	0.0	0.087142184	No	
row_113	Gm23996	na	21600	0.0	0.07771602	No	
row_114	Chst8	na	21908	0.0	0.06978771	No	
row_115	Gm11758	na	22301	0.0	0.059664268	No	
row_116	Nrg1	na	22393	0.0	0.057314184	No	
row_117	1700010K10Rik	na	22698	0.0	0.049463347	No	
row_118	Gm8213	na	22987	0.0	0.042025715	No	
row_119	4930470P17Rik	na	22994	0.0	0.041870765	No	
row_120	Gm21721	na	23043	0.0	0.04063116	No	
row_121	Hist3h2bb-ps	na	23299	0.0	0.034045756	No	
row_122	4930529C04Rik	na	23543	0.0	0.027770253	No	
row_123	Aqp8	na	23743	0.0	0.022631055	No	
row_124	Gm13643	na	23772	0.0	0.021907952	No	
row_125	Gm25623	na	23785	0.0	0.02159805	No	
row_126	G630018N14Rik	na	24203	0.0	0.010828978	No	
row_127	Gm13761	na	24246	0.0	0.009744324	No	
row_128	Gm15206	na	24775	0.0	-0.0038913356	No	
row_129	Krt86	na	24815	0.0	-0.004898515	No	
row_130	C130050O18Rik	na	25058	0.0	-0.011148192	No	
row_131	Gm25169	na	25290	0.0	-0.017113794	No	
row_132	Gm15869	na	25545	0.0	-0.023673372	No	
row_133	Gm3371	na	25609	0.0	-0.025300354	No	
row_134	mt-Tv	na	25872	0.0	-0.032066535	No	
row_135	TUG1_4	na	26100	0.0	-0.037928835	No	
row_136	Sspn	na	26110	0.0	-0.03816126	No	
row_137	Fmo9	na	26181	0.0	-0.03996902	No	
row_138	Gm5889	na	26235	0.0	-0.04133775	No	
row_139	Gm3138	na	26507	0.0	-0.048336357	No	
row_140	Gm15751	na	26907	0.0	-0.058640577	No	
row_141	Gm15776	na	26940	0.0	-0.05946698	No	
row_142	Gm13108	na	26979	0.0	-0.060448334	No	
row_143	Gm20887	na	27360	0.0	-0.07026187	No	
row_144	Veph1	na	27446	0.0	-0.07245701	No	
row_145	Gm20904	na	27603	0.0	-0.07648573	No	
row_146	Gm22706	na	27720	0.0	-0.07948144	No	
row_147	Gm22795	na	28061	0.0	-0.08826198	No	
row_148	Olfr609	na	28424	0.0	-0.09761067	No	
row_149	Gm22868	na	28437	0.0	-0.097920574	No	
row_150	4732456N10Rik	na	28522	0.0	-0.10008988	No	
row_151	Wfdc3_2	na	28808	0.0	-0.10745004	No	
row_152	Gm14996	na	28994	0.0	-0.112227686	No	
row_153	Gm12300	na	29085	0.0	-0.11455195	No	
row_154	Slc5a4a	na	29426	0.0	-0.123332486	No	
row_155	Ube2u	na	29428	0.0	-0.12335831	No	
row_156	Gm26045	na	29562	0.0	-0.12679304	No	
row_157	Gm26052	na	29644	0.0	-0.12888488	No	
row_158	Gm16722	na	29984	0.0	-0.1376396	No	
row_159	Cd300lf	na	30437	0.0	-0.14931254	No	
row_160	Mir1904	na	30445	0.0	-0.14949332	No	
row_161	Mir298	na	30610	0.0	-0.15372863	No	
row_162	Gm2163	na	31139	0.0	-0.1673643	No	
row_163	Gm14507	na	31362	0.0	-0.17309748	No	
row_164	Gm26560	na	31448	0.0	-0.17529261	No	
row_165	Gm26532	na	31577	0.0	-0.17859823	No	
row_166	Gm26599	na	31624	0.0	-0.17978618	No	
row_167	Gm26671	na	31848	0.0	-0.18554518	No	
row_168	Gm24015	na	31863	0.0	-0.18590674	No	
row_169	Gm24000	na	31990	0.0	-0.18916069	No	
row_170	Gm14672	na	32017	0.0	-0.18983215	No	
row_171	Gm14254	na	32113	0.0	-0.19228554	No	
row_172	A330009N23Rik	na	32115	0.0	-0.19231136	No	
row_173	Gm26356	na	32531	0.0	-0.20302878	No	
row_174	Csrp2bp	na	32913	-0.012325222603976727	-0.21249959	No	
row_175	Popdc2	na	33029	-0.024589357897639275	-0.21473417	No	
row_176	Rpl7l1	na	33502	-0.08250558376312256	-0.22445643	No	
row_177	Arfgef1	na	33587	-0.09459773451089859	-0.22379695	No	
row_178	Gpx7	na	34023	-0.14735426008701324	-0.2306245	No	
row_179	Zfp655	na	34085	-0.1569894254207611	-0.22750533	No	
row_180	Arfrp1	na	34271	-0.18245051801204681	-0.22682709	No	
