NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	Ccdc69	na	134	2.112422466278076	0.057134446	Yes	
row_1	Hprt	na	342	1.5211125612258911	0.09542188	Yes	
row_2	Fbxl17	na	419	1.396477460861206	0.13351725	Yes	
row_3	Timm13	na	427	1.3878344297409058	0.1731466	Yes	
row_4	Cenpv	na	957	1.0154006481170654	0.18861197	Yes	
row_5	Mms22l	na	1002	0.9952214360237122	0.21602368	Yes	
row_6	B4galt4	na	1054	0.9756339192390442	0.24269274	Yes	
row_7	Il18rap	na	1477	0.8139519095420837	0.2551428	Yes	
row_8	Ogfod1	na	1498	0.8075019121170044	0.27778956	Yes	
row_9	Itgae	na	1606	0.7702142596244812	0.29711995	Yes	
row_10	Padi2	na	1682	0.7420178055763245	0.31646788	Yes	
row_11	Cd28	na	1741	0.7243340015411377	0.33574763	Yes	
row_12	Cisd1	na	2000	0.6688426733016968	0.34827054	Yes	
row_13	1700001O22Rik	na	2538	0.5633096694946289	0.35056105	Yes	
row_14	Gm10604	na	2560	0.561820387840271	0.36613458	Yes	
row_15	A930038B10Rik	na	2640	0.5564022064208984	0.38005483	Yes	
row_16	Tbc1d9	na	2732	0.5510704517364502	0.39351225	Yes	
row_17	Plxnb2	na	2929	0.538935124874115	0.40390992	Yes	
row_18	Adcy7	na	3014	0.5337732434272766	0.41705194	Yes	
row_19	Hist1h3i	na	3689	0.4621700942516327	0.41290322	Yes	
row_20	Paqr3	na	3696	0.4621700942516327	0.42600563	Yes	
row_21	Zbtb16	na	3720	0.4621700942516327	0.43866906	Yes	
row_22	Tc2n	na	3750	0.458120733499527	0.45106134	Yes	
row_23	Gm10108	na	3764	0.4550594389438629	0.46377903	Yes	
row_24	Fam53b	na	3773	0.45339080691337585	0.476578	Yes	
row_25	Mdk	na	4158	0.40396755933761597	0.47824898	Yes	
row_26	Fam105b	na	4181	0.4001041054725647	0.48915786	Yes	
row_27	Ap2a1	na	4517	0.34434545040130615	0.490384	Yes	
row_28	Camk2n2	na	4768	0.33025676012039185	0.49340117	Yes	
row_29	Ccdc115	na	4833	0.32835903763771057	0.50116736	Yes	
row_30	Sepp1	na	4924	0.3158104121685028	0.50790215	Yes	
row_31	Arap1	na	5032	0.29666972160339355	0.51364887	Yes	
row_32	Acyp1	na	5186	0.2721364498138428	0.5175039	Yes	
row_33	Emb	na	5344	0.2518807351589203	0.5206746	Yes	
row_34	2510009E07Rik	na	5393	0.24336130917072296	0.5264158	Yes	
row_35	Gm20431	na	5945	0.16906170547008514	0.5170357	No	
row_36	Rtn4	na	6358	0.11842217296361923	0.5097927	No	
row_37	Slx4	na	6473	0.10549845546483994	0.5098749	No	
row_38	Spcs2	na	6546	0.09616483747959137	0.51077396	No	
row_39	Snx21	na	6963	0.044572994112968445	0.5013093	No	
row_40	Rsrc2	na	7208	0.010053811594843864	0.49529636	No	
row_41	Rps6kl1	na	7221	0.008950892835855484	0.49524322	No	
row_42	L3mbtl3	na	7243	0.006560540292412043	0.49488908	No	
row_43	Tcfl5	na	7549	0.0	0.48701242	No	
row_44	Gm25464	na	7837	0.0	0.4796006	No	
row_45	AU015228	na	8064	0.0	0.47376415	No	
row_46	Jph4	na	8676	0.0	0.457985	No	
row_47	Gm11270	na	9495	0.0	0.43686005	No	
row_48	Xist_exon4	na	9631	0.0	0.43337366	No	
row_49	Cd248	na	9732	0.0	0.43079117	No	
row_50	Gm23352	na	9843	0.0	0.42795038	No	
row_51	Gm11363	na	9859	0.0	0.427563	No	
row_52	Gm15362	na	10236	0.0	0.4178528	No	
row_53	Rpl23a-ps13	na	10241	0.0	0.41774946	No	
row_54	Hist1h3f	na	10517	0.0	0.41064757	No	
row_55	Gm4305	na	10555	0.0	0.40969205	No	
row_56	Gm6746	na	10996	0.0	0.398329	No	
row_57	Tmem74	na	11175	0.0	0.39373213	No	
row_58	Rnf180	na	11251	0.0	0.39179525	No	
row_59	F10	na	11390	0.0	0.38823137	No	
row_60	Lcn3	na	11412	0.0	0.38768905	No	
row_61	Gm6588	na	11537	0.0	0.38448673	No	
row_62	Gm16237	na	11600	0.0	0.38288558	No	
row_63	6030471H07Rik	na	11906	0.0	0.3750089	No	
row_64	4930588K23Rik	na	12120	0.0	0.36950818	No	
row_65	Esm1	na	12382	0.0	0.36276782	No	
row_66	Gm6292	na	12503	0.0	0.3596688	No	
row_67	Sgms2	na	12630	0.0	0.35641482	No	
row_68	Tinag	na	12777	0.0	0.35264435	No	
row_69	mmu-mir-6241	na	12832	0.0	0.3512498	No	
row_70	Il7	na	12837	0.0	0.35114652	No	
row_71	Wdr27	na	12957	0.0	0.34807333	No	
row_72	Gm11879	na	12979	0.0	0.347531	No	
row_73	Sectm1b	na	13256	0.0	0.34040326	No	
row_74	Gm24069	na	13485	0.0	0.33451512	No	
row_75	Gm24080	na	13513	0.0	0.33381787	No	
row_76	Gm12098	na	13528	0.0	0.3334563	No	
row_77	Gm26776	na	13935	0.0	0.3229713	No	
row_78	Gm12257	na	14446	0.0	0.3098005	No	
row_79	Gm12713	na	14531	0.0	0.3076312	No	
row_80	Gm24722	na	14553	0.0	0.30708888	No	
row_81	Gm10142	na	14623	0.0	0.30530694	No	
row_82	Tnk1	na	15658	0.0	0.27860376	No	
row_83	Gm24556	na	15776	0.0	0.27558222	No	
row_84	Gm24500	na	15805	0.0	0.27485913	No	
row_85	Grem2	na	15881	0.0	0.27292225	No	
row_86	Gm24686	na	16166	0.0	0.2655879	No	
row_87	Tmem51os1	na	16620	0.0	0.25388914	No	
row_88	Olfr171	na	16640	0.0	0.25339845	No	
row_89	Mir130a	na	16940	0.0	0.24567676	No	
row_90	Olfr243	na	17065	0.0	0.24247444	No	
row_91	Gm17567	na	17156	0.0	0.24015017	No	
row_92	Rpl36a-ps1	na	17322	0.0	0.23588903	No	
row_93	Gm15044	na	17500	0.0	0.23131798	No	
row_94	Gm5091	na	17760	0.0	0.22462928	No	
row_95	Gm5071	na	17779	0.0	0.22416443	No	
row_96	Gm20939	na	17847	0.0	0.22243415	No	
row_97	Gm7545	na	18086	0.0	0.21628778	No	
row_98	Gm22514	na	18289	0.0	0.2110711	No	
row_99	Tfap2c	na	18315	0.0	0.21042547	No	
row_100	Gm22591	na	18455	0.0	0.20683578	No	
row_101	Kcnip4	na	18690	0.0	0.2007927	No	
row_102	Olfr1506	na	19025	0.0	0.19216712	No	
row_103	Mrpl23-ps1	na	19080	0.0	0.19077256	No	
row_104	Gm7230	na	19142	0.0	0.18919723	No	
row_105	Gm24909	na	19433	0.0	0.18170795	No	
row_106	4933402P03Rik	na	19474	0.0	0.18067494	No	
row_107	Gm12934	na	19528	0.0	0.17930621	No	
