NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	H1f0	na	124	2.1541004180908203	0.04285819	Yes	
row_1	Ppp2r4	na	155	2.0340371131896973	0.08557667	Yes	
row_2	D10Jhu81e	na	208	1.8335556983947754	0.123440154	Yes	
row_3	Itgal	na	223	1.8021281957626343	0.16161299	Yes	
row_4	Tox	na	340	1.5226134061813354	0.19117488	Yes	
row_5	Cyb5r4	na	378	1.4663810729980469	0.22157456	Yes	
row_6	Nmt1	na	443	1.3737975358963013	0.24929726	Yes	
row_7	Lzic	na	597	1.2144075632095337	0.27131334	Yes	
row_8	Dffb	na	694	1.1442434787750244	0.29330117	Yes	
row_9	Foxm1	na	785	1.0901010036468506	0.31428623	Yes	
row_10	Clspn	na	920	1.0299396514892578	0.33284855	Yes	
row_11	Trim8	na	1035	0.983858585357666	0.35094205	Yes	
row_12	Man1c1	na	1284	0.8847154974937439	0.36345506	Yes	
row_13	Dpp8	na	1313	0.8739280104637146	0.38141888	Yes	
row_14	Psmb2	na	1457	0.8214902281761169	0.3952916	Yes	
row_15	Cdc25c	na	1482	0.8123360872268677	0.41204172	Yes	
row_16	Rai14	na	1600	0.7721267342567444	0.42553037	Yes	
row_17	Hras	na	1625	0.7670363187789917	0.44131187	Yes	
row_18	Hspd1	na	1885	0.6903107762336731	0.44938388	Yes	
row_19	Slc40a1	na	1925	0.6847071647644043	0.4630176	Yes	
row_20	Rras	na	2107	0.6470444202423096	0.47217882	Yes	
row_21	Elavl1	na	2237	0.6192110180854797	0.4820878	Yes	
row_22	Utp6	na	2655	0.5554946064949036	0.4831967	Yes	
row_23	Tpst2	na	2827	0.5459467768669128	0.49045444	Yes	
row_24	Zpbp	na	2853	0.5447260141372681	0.5014565	Yes	
row_25	Rarb	na	3026	0.5330575108528137	0.50841284	Yes	
row_26	Ccdc158	na	3069	0.5297585129737854	0.51865584	Yes	
row_27	Pitpnm1	na	3557	0.4793804883956909	0.51632947	No	
row_28	M5C1000I18Rik	na	4571	0.3365054428577423	0.497364	No	
row_29	Clec2e	na	4769	0.33025676012039185	0.49933827	No	
row_30	Hist1h4i	na	4832	0.32854852080345154	0.50476235	No	
row_31	Trim62	na	5132	0.2795540988445282	0.50301826	No	
row_32	Gm20458	na	5736	0.19565773010253906	0.49162942	No	
row_33	Fam192a	na	5739	0.19540950655937195	0.49575615	No	
row_34	Hmgn5	na	5884	0.1771737039089203	0.4958258	No	
row_35	Tfdp2	na	5932	0.16985350847244263	0.49824396	No	
row_36	Poldip3	na	6253	0.13126744329929352	0.49278677	No	
row_37	Rnf168	na	6370	0.11716368049383163	0.49229634	No	
row_38	Gm13423	na	6373	0.11687375605106354	0.49474376	No	
row_39	Asb1	na	6399	0.11403559148311615	0.49653652	No	
row_40	Cir1	na	6558	0.095053531229496	0.49448866	No	
row_41	Cntd1	na	6593	0.08961685746908188	0.49552685	No	
row_42	Kctd3	na	6948	0.04681705683469772	0.48738584	No	
row_43	Gm25764	na	7372	0.0	0.4764618	No	
row_44	Avpi1	na	8234	0.0	0.45422637	No	
row_45	Gm13578	na	8256	0.0	0.45368406	No	
row_46	Olfr1296-ps1	na	8681	0.0	0.4427342	No	
row_47	Gm11511	na	8693	0.0	0.44245014	No	
row_48	Gm23575	na	8795	0.0	0.4398418	No	
row_49	Vmn1r121	na	8988	0.0	0.4348834	No	
row_50	Gm13888	na	9262	0.0	0.4278331	No	
row_51	Gm3931	na	9764	0.0	0.41489473	No	
row_52	Gm25964	na	9992	0.0	0.40903243	No	
row_53	Gm23364	na	10118	0.0	0.4058043	No	
row_54	Dapk2	na	10698	0.0	0.39085156	No	
row_55	mmu-mir-6404	na	10823	0.0	0.38764924	No	
row_56	HOTTIP_3	na	10887	0.0	0.38602227	No	
row_57	Gpm6a	na	11202	0.0	0.37791318	No	
row_58	4930447A16Rik	na	11543	0.0	0.36913264	No	
row_59	Gm16252	na	11621	0.0	0.3671441	No	
row_60	Gm6569	na	11637	0.0	0.36675674	No	
row_61	Gm16275	na	11752	0.0	0.36381266	No	
row_62	Fap	na	11817	0.0	0.36215985	No	
row_63	Gm16383	na	11922	0.0	0.35947406	No	
row_64	4930412F09Rik	na	12047	0.0	0.35627174	No	
row_65	Gck	na	12071	0.0	0.35567775	No	
row_66	Gm16423	na	12111	0.0	0.35467058	No	
row_67	Hgd	na	12424	0.0	0.34661314	No	
row_68	Gm16191	na	12741	0.0	0.3384524	No	
row_69	Gm6142	na	12820	0.0	0.33643806	No	
row_70	Gykl1	na	12950	0.0	0.3331066	No	
row_71	Gm9006	na	13164	0.0	0.32760587	No	
row_72	Gm9043	na	13267	0.0	0.3249717	No	
row_73	Gm24133	na	13776	0.0	0.31185254	No	
row_74	Gm26797	na	13785	0.0	0.31164593	No	
row_75	Gm26777	na	13937	0.0	0.30774635	No	
row_76	Gm14803	na	14039	0.0	0.30513802	No	
row_77	Gm14868	na	14075	0.0	0.30423412	No	
row_78	Cd200r2	na	14247	0.0	0.29981804	No	
row_79	Wwtr1	na	14916	0.0	0.28256688	No	
row_80	Gm22164	na	14946	0.0	0.28181794	No	
row_81	Gm22177	na	15007	0.0	0.28026843	No	
row_82	Vsx1	na	15335	0.0	0.2718236	No	
row_83	Gm2869	na	15403	0.0	0.27009332	No	
row_84	Gm24574	na	15910	0.0	0.25702584	No	
row_85	Gm12695	na	16183	0.0	0.2500014	No	
row_86	H2-M10.4	na	16491	0.0	0.24207309	No	
row_87	Mir30c-1	na	16668	0.0	0.23752786	No	
row_88	Olfr1037	na	16669	0.0	0.23752786	No	
row_89	Olfr206	na	16806	0.0	0.23401564	No	
row_90	Gm7929	na	16973	0.0	0.22972868	No	
row_91	Gm5167	na	17339	0.0	0.2203025	No	
row_92	Lce1a1	na	17443	0.0	0.21764253	No	
row_93	Vmn2r-ps120	na	17802	0.0	0.20839714	No	
row_94	Gm7628	na	17804	0.0	0.20837131	No	
row_95	A130050O07Rik	na	18043	0.0	0.20222494	No	
row_96	4930589P08Rik	na	18130	0.0	0.20000398	No	
row_97	SMAD5-AS1_3	na	18491	0.0	0.19070694	No	
row_98	Olfr1376-ps1	na	18836	0.0	0.18182309	No	
row_99	Gm9801	na	19219	0.0	0.17195791	No	
row_100	Gm9839	na	19247	0.0	0.17126063	No	
row_101	Gm7162	na	19588	0.0	0.16248009	No	
row_102	Mrgprh	na	19933	0.0	0.15359625	No	
row_103	Olfr405-ps1	na	20003	0.0	0.15181431	No	
row_104	Gm22950	na	20438	0.0	0.14060621	No	
row_105	Mir3102	na	20522	0.0	0.13846274	No	
