NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	Ckap2	na	0	4.776795864105225	0.016362129	Yes	
row_1	S100a11	na	16	3.7084896564483643	0.028677573	Yes	
row_2	Spock2	na	18	3.586111068725586	0.040935382	Yes	
row_3	Cdca8	na	26	3.340574264526367	0.052197196	Yes	
row_4	Il1r2	na	27	3.2244131565093994	0.06324189	Yes	
row_5	Ncaph	na	31	3.1364963054656982	0.073907964	Yes	
row_6	Anxa2	na	35	2.988485813140869	0.08406706	Yes	
row_7	Cenpe	na	38	2.9344000816345215	0.09406672	Yes	
row_8	Myo1f	na	47	2.867371082305908	0.103681825	Yes	
row_9	Uhrf1	na	48	2.866323947906494	0.11349995	Yes	
row_10	Glrx	na	49	2.858884572982788	0.12329258	Yes	
row_11	Aspm	na	53	2.8012521266937256	0.13281034	Yes	
row_12	Hmgb2	na	54	2.796375274658203	0.14238887	Yes	
row_13	Cebpb	na	62	2.7078323364257812	0.15148331	Yes	
row_14	Cks1b	na	63	2.7073709964752197	0.16075698	Yes	
row_15	Cdca3	na	69	2.604827404022217	0.16955025	Yes	
row_16	Slc39a4	na	70	2.597201347351074	0.17844655	Yes	
row_17	Birc5	na	77	2.550802707672119	0.18702894	Yes	
row_18	Stmn1	na	78	2.5419676303863525	0.19573604	Yes	
row_19	Smco4	na	79	2.5415775775909424	0.20444179	Yes	
row_20	Ube2c	na	82	2.5265157222747803	0.2130443	Yes	
row_21	Rrm1	na	84	2.519705295562744	0.22164932	Yes	
row_22	Top2a	na	90	2.4442694187164307	0.22989264	Yes	
row_23	Nusap1	na	92	2.415473461151123	0.23814061	Yes	
row_24	Alyref	na	95	2.386430025100708	0.2462633	Yes	
row_25	H2afx	na	97	2.3740358352661133	0.25436935	Yes	
row_26	Tmem2	na	102	2.331476926803589	0.26225212	Yes	
row_27	Rcc1	na	103	2.3219878673553467	0.2702057	Yes	
row_28	2700094K13Rik	na	104	2.2933285236358643	0.27806112	Yes	
row_29	Rnaseh2b	na	107	2.278193950653076	0.28581306	Yes	
row_30	Ncapg2	na	110	2.24055552482605	0.29343608	Yes	
row_31	Ccnf	na	111	2.2392537593841553	0.30110627	Yes	
row_32	Odc1	na	112	2.237778425216675	0.3087714	Yes	
row_33	Asf1b	na	114	2.230252742767334	0.31638494	Yes	
row_34	Mad2l1	na	119	2.195075750350952	0.3238005	Yes	
row_35	H1f0	na	124	2.1541004180908203	0.33107573	Yes	
row_36	Rad51ap1	na	126	2.1391141414642334	0.3383771	Yes	
row_37	Got2	na	128	2.1371922492980957	0.34567186	Yes	
row_38	Gstt2	na	129	2.132723569869995	0.35297716	Yes	
row_39	Tubb4b	na	131	2.121094226837158	0.3602168	Yes	
row_40	2700029M09Rik	na	139	2.0785021781921387	0.36715558	Yes	
row_41	Rora	na	142	2.069690704345703	0.3741933	Yes	
row_42	Matk	na	144	2.0673019886016846	0.38124868	Yes	
row_43	Batf	na	145	2.0617494583129883	0.38831088	Yes	
row_44	Pold2	na	146	2.0508816242218018	0.39533585	Yes	
row_45	Lgals1	na	149	2.0435540676116943	0.40228406	Yes	
row_46	Hmgb3	na	169	1.9699565172195435	0.40854114	Yes	
row_47	Tyms	na	179	1.9285871982574463	0.41491476	Yes	
row_48	Osbpl3	na	180	1.9250495433807373	0.4215087	Yes	
row_49	Cpd	na	181	1.924788236618042	0.42810175	Yes	
row_50	Mapre2	na	182	1.9195414781570435	0.43467683	Yes	
row_51	Lgals3	na	195	1.8802889585494995	0.44080755	Yes	
row_52	Nav2	na	202	1.8485510349273682	0.4469845	Yes	
row_53	Gcnt1	na	204	1.8445037603378296	0.45327672	Yes	
row_54	Carhsp1	na	215	1.8103089332580566	0.4592194	Yes	
row_55	Aurkb	na	217	1.8090957403182983	0.46539032	Yes	
row_56	Cit	na	218	1.808150291442871	0.47158384	Yes	
row_57	Slmo2	na	221	1.8057942390441895	0.47771764	Yes	
row_58	Cdk6	na	224	1.7981849908828735	0.4838254	Yes	
row_59	Ttc39c	na	232	1.782395601272583	0.4897499	Yes	
row_60	Cdca2	na	236	1.7682989835739136	0.49572945	Yes	
row_61	Tacc3	na	243	1.7464861869812012	0.5015568	Yes	
row_62	Dhfr	na	246	1.7404826879501343	0.5074669	Yes	
row_63	Cenpa	na	249	1.7362337112426758	0.5133624	Yes	
row_64	Cxcr3	na	256	1.7160521745681763	0.5190855	Yes	
row_65	Cdk1	na	258	1.7073729038238525	0.524908	Yes	
row_66	Tipin	na	259	1.706194519996643	0.5307523	Yes	
row_67	Psat1	na	265	1.6890586614608765	0.5364088	Yes	
row_68	E2f8	na	267	1.6879863739013672	0.54216486	Yes	
row_69	Prc1	na	287	1.6256428956985474	0.5472426	Yes	
row_70	Lig1	na	295	1.614662766456604	0.5525926	Yes	
row_71	Cenpf	na	304	1.593873143196106	0.55784553	Yes	
row_72	Spc24	na	314	1.5769494771957397	0.5630147	Yes	
row_73	Cox5a	na	323	1.5551702976226807	0.568135	Yes	
row_74	Cks2	na	330	1.538619875907898	0.57325035	Yes	
row_75	Ccnb1	na	334	1.5343362092971802	0.5784285	Yes	
row_76	Nfkb2	na	337	1.5282422304153442	0.5836116	Yes	
row_77	Crmp1	na	358	1.4954044818878174	0.5882174	Yes	
row_78	Cep55	na	359	1.493192195892334	0.59333205	Yes	
row_79	Mcm6	na	361	1.4924015998840332	0.5984182	Yes	
row_80	Ckap2l	na	371	1.4768282175064087	0.6032444	Yes	
row_81	Mcm3	na	372	1.4768040180206299	0.60830295	Yes	
row_82	Ndc80	na	374	1.475130558013916	0.61332995	Yes	
row_83	Dbf4	na	391	1.447432518005371	0.6178747	Yes	
row_84	Tjp3	na	406	1.4193377494812012	0.62237483	Yes	
row_85	Mybl2	na	421	1.3925144672393799	0.62678313	Yes	
row_86	Spag5	na	422	1.3921241760253906	0.6315516	Yes	
row_87	Ccna2	na	444	1.3734711408615112	0.6357139	Yes	
